"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","concept:name_14","lifecycle:transition_14","org:resource_14","Activity_14","Resource_14","Work_Order_Qty_14","Part_Desc__14","Worker_ID_14","Report_Type_14","Qty_Completed_14","Qty_Rejected_14","Qty_for_MRB_14","concept:name_15","lifecycle:transition_15","org:resource_15","Activity_15","Resource_15","Work_Order_Qty_15","Part_Desc__15","Worker_ID_15","Report_Type_15","Qty_Completed_15","Qty_Rejected_15","Qty_for_MRB_15","concept:name_16","lifecycle:transition_16","org:resource_16","Activity_16","Resource_16","Work_Order_Qty_16","Part_Desc__16","Worker_ID_16","Report_Type_16","Qty_Completed_16","Qty_Rejected_16","Qty_for_MRB_16","remainingTime"
"25","110","10","86","110","111","63","112","86","12","35","7","7","110","1","86","110","111","63","112","86","12","35","7","7","110","10","86","110","111","63","112","86","6","19","7","7","110","1","86","110","111","63","112","86","6","19","7","7","110","10","86","110","111","63","112","86","12","7","7","7","110","1","86","110","111","63","112","86","12","7","7","7","110","10","42","110","111","63","112","42","12","13","7","7","110","1","42","110","111","63","112","42","12","13","7","7","110","10","42","110","111","63","112","42","6","41","7","7","110","1","42","110","111","63","112","42","6","41","7","7","110","10","86","110","111","63","112","86","6","109","7","7","110","1","86","110","111","63","112","86","6","109","7","7","17","10","16","17","18","63","112","16","6","63","7","7","17","1","16","17","18","63","112","16","6","63","7","7","21","10","20","21","22","63","112","20","6","63","7","7","21","1","20","21","22","63","112","20","6","63","7","7","2678640.0"
"250","224","10","223","224","225","117","222","223","12","7","7","7","224","1","223","224","225","117","222","223","12","7","7","7","224","10","223","224","225","117","222","223","12","7","7","7","224","1","223","224","225","117","222","223","12","7","7","7","56","10","16","56","18","117","222","16","6","7","7","7","224","10","223","224","225","117","222","223","6","15","7","7","56","1","16","56","18","117","222","16","6","7","7","7","224","1","223","224","225","117","222","223","6","15","7","7","224","10","223","224","225","117","222","223","6","41","7","7","224","1","223","224","225","117","222","223","6","41","7","7","224","10","223","224","225","117","222","223","6","32","7","7","224","1","223","224","225","117","222","223","6","32","7","7","21","10","20","21","22","117","222","20","6","117","7","7","21","1","20","21","22","117","222","20","6","117","7","7","56","10","16","56","18","117","222","16","6","7","7","7","56","10","16","56","18","117","222","16","6","7","7","7","151200.0"
"251","110","10","86","110","111","109","5","86","12","7","7","7","110","1","86","110","111","109","5","86","12","7","7","7","110","10","8","110","111","109","5","8","12","13","7","7","110","1","8","110","111","109","5","8","12","13","7","7","110","10","8","110","111","109","5","8","6","35","7","7","110","1","8","110","111","109","5","8","6","35","7","7","17","10","16","17","18","109","5","16","6","109","7","7","17","1","16","17","18","109","5","16","6","109","7","7","21","10","20","21","22","109","5","20","6","109","7","7","21","1","20","21","22","109","5","20","6","109","7","7","17","10","16","17","18","109","5","16","6","7","7","7","17","1","16","17","18","109","5","16","6","7","7","7","0","10","2","0","3","109","5","2","6","109","7","7","0","1","2","0","3","109","5","2","6","109","7","7","214","10","213","214","215","109","5","213","6","109","7","7","214","1","213","214","215","109","5","213","6","109","7","7","309960.0"
"252","76","10","33","76","77","93","37","33","12","67","7","7","76","1","33","76","77","93","37","33","12","67","7","7","76","10","33","76","77","93","37","33","12","7","7","7","76","10","30","76","77","93","37","30","6","7","7","7","76","1","33","76","77","93","37","33","12","7","7","7","76","1","30","76","77","93","37","30","6","7","7","7","17","10","30","17","18","93","37","30","6","7","7","7","17","1","30","17","18","93","37","30","6","7","7","7","76","10","33","76","77","93","37","33","6","4","7","7","76","1","33","76","77","93","37","33","6","4","7","7","17","10","30","17","18","93","37","30","6","93","7","7","17","1","30","17","18","93","37","30","6","93","7","7","21","10","20","21","22","93","37","20","6","93","7","7","21","1","20","21","22","93","37","20","6","93","7","7","0","10","20","0","3","93","37","20","6","93","7","7","0","1","20","0","3","93","37","20","6","93","7","7","226800.0"
"253","23","10","72","23","25","70","226","72","12","13","7","7","23","1","72","23","25","70","226","72","12","13","7","7","23","10","72","23","25","70","226","72","6","67","7","7","23","1","72","23","25","70","226","72","6","67","7","7","17","10","30","17","18","70","226","30","6","7","7","7","23","10","29","23","25","70","226","29","6","63","7","7","17","1","30","17","18","70","226","30","6","7","7","7","17","10","30","17","18","70","226","30","6","61","13","7","23","1","29","23","25","70","226","29","6","63","7","7","17","1","30","17","18","70","226","30","6","61","13","7","21","10","20","21","22","70","226","20","6","61","7","7","21","1","20","21","22","70","226","20","6","61","7","7","0","10","20","0","3","70","226","20","6","7","7","7","0","10","20","0","3","70","226","20","6","61","7","7","44","10","20","44","45","70","226","20","6","61","7","7","44","1","20","44","45","70","226","20","6","61","7","7","478860.0"
"256","128","10","46","128","134","74","227","46","6","141","7","7","128","1","46","128","134","74","227","46","6","141","7","7","128","10","8","128","134","74","227","8","6","90","7","7","128","1","8","128","134","74","227","8","6","90","7","7","128","10","33","128","134","74","227","33","6","121","7","7","128","1","33","128","134","74","227","33","6","121","7","7","31","10","52","31","18","74","227","52","6","74","7","7","31","1","52","31","18","74","227","52","6","74","7","7","128","10","46","128","40","74","227","46","12","7","7","7","128","1","46","128","40","74","227","46","12","7","7","7","128","10","38","128","40","74","227","38","12","13","7","7","128","1","38","128","40","74","227","38","12","13","7","7","128","10","38","128","40","74","227","38","6","7","7","7","128","1","38","128","40","74","227","38","6","7","7","7","128","10","38","128","40","74","227","38","6","15","7","7","128","1","38","128","40","74","227","38","6","15","7","7","2988900.0"
"257","110","10","33","110","111","138","5","33","12","7","7","7","110","1","33","110","111","138","5","33","12","7","7","7","110","10","8","110","111","138","5","8","12","13","7","7","110","1","8","110","111","138","5","8","12","13","7","7","110","10","86","110","111","138","5","86","6","4","7","7","110","1","86","110","111","138","5","86","6","4","7","7","110","10","118","110","111","138","5","118","6","141","7","7","110","1","118","110","111","138","5","118","6","141","7","7","110","10","42","110","111","138","5","42","6","228","7","7","110","1","42","110","111","138","5","42","6","228","7","7","110","10","86","110","111","138","5","86","6","36","7","7","110","1","86","110","111","138","5","86","6","36","7","7","110","10","42","110","111","138","5","42","6","133","7","7","110","1","42","110","111","138","5","42","6","133","7","7","110","10","86","110","111","138","5","86","6","193","7","7","110","1","86","110","111","138","5","86","6","193","7","7","6638520.0"
"258","76","10","33","76","77","65","37","33","12","13","7","7","76","1","33","76","77","65","37","33","12","13","7","7","76","10","33","76","77","65","37","33","6","13","7","7","76","1","33","76","77","65","37","33","6","13","7","7","76","10","42","76","77","65","37","42","6","28","7","7","76","1","42","76","77","65","37","42","6","28","7","7","76","10","42","76","77","65","37","42","12","7","7","7","76","1","42","76","77","65","37","42","12","7","7","7","76","10","42","76","77","65","37","42","12","67","7","7","76","1","42","76","77","65","37","42","12","67","7","7","76","10","42","76","77","65","37","42","6","109","7","7","76","1","42","76","77","65","37","42","6","109","7","7","76","10","33","76","77","65","37","33","6","221","7","7","76","1","33","76","77","65","37","33","6","221","7","7","17","10","30","17","18","65","37","30","6","7","7","7","17","1","30","17","18","65","37","30","6","7","7","7","1437900.0"
"259","71","10","72","71","73","229","137","72","12","7","7","7","71","1","72","71","73","229","137","72","12","7","7","7","71","10","72","71","73","229","137","72","6","67","7","7","71","1","72","71","73","229","137","72","6","67","7","7","71","10","24","71","73","229","137","24","6","36","7","7","71","1","24","71","73","229","137","24","6","36","7","7","71","10","33","71","73","229","137","33","6","32","7","7","71","1","33","71","73","229","137","33","6","32","7","7","71","10","72","71","73","229","137","72","6","35","7","7","71","1","72","71","73","229","137","72","6","35","7","7","71","10","24","71","73","229","137","24","12","13","7","7","71","1","24","71","73","229","137","24","12","13","7","7","71","10","24","71","73","229","137","24","6","13","7","7","71","1","24","71","73","229","137","24","6","13","7","7","71","10","33","71","73","229","137","33","6","133","7","7","71","1","33","71","73","229","137","33","6","133","7","7","6028200.0"
"26","9","10","14","9","11","63","112","14","12","7","7","7","9","1","14","9","11","63","112","14","12","7","7","7","9","10","33","9","11","63","112","33","12","13","7","7","9","1","33","9","11","63","112","33","12","13","7","7","9","10","33","9","11","63","112","33","50","7","7","7","9","1","33","9","11","63","112","33","50","7","7","7","9","10","8","9","11","63","112","8","12","7","7","7","9","1","8","9","11","63","112","8","12","7","7","7","9","10","8","9","11","63","112","8","6","93","7","7","9","1","8","9","11","63","112","8","6","93","7","7","17","10","88","17","18","63","112","88","6","93","13","7","17","1","88","17","18","63","112","88","6","93","13","7","21","10","100","21","22","63","112","100","6","93","7","7","21","1","100","21","22","63","112","100","6","93","7","7","0","10","20","0","3","63","112","20","6","93","7","7","0","1","20","0","3","63","112","20","6","93","7","7","3244500.0"
"260","76","10","42","76","77","230","37","42","12","7","7","7","76","1","42","76","77","230","37","42","12","7","7","7","76","10","42","76","77","230","37","42","12","13","7","7","76","1","42","76","77","230","37","42","12","13","7","7","76","10","42","76","77","230","37","42","6","28","7","7","76","1","42","76","77","230","37","42","6","28","7","7","76","10","33","76","77","230","37","33","6","104","7","7","76","1","33","76","77","230","37","33","6","104","7","7","76","10","42","76","77","230","37","42","6","94","7","7","76","1","42","76","77","230","37","42","6","94","7","7","76","10","72","76","77","230","37","72","6","57","7","7","76","1","72","76","77","230","37","72","6","57","7","7","17","10","30","17","18","230","37","30","6","7","7","7","76","10","33","76","77","230","37","33","6","55","7","7","17","1","30","17","18","230","37","30","6","7","7","7","76","1","33","76","77","230","37","33","6","55","7","7","4483800.0"
"261","39","10","46","39","40","129","217","46","12","7","7","7","39","1","46","39","40","129","217","46","12","7","7","7","39","10","46","39","40","129","217","46","6","80","7","7","39","1","46","39","40","129","217","46","6","80","7","7","17","10","30","17","18","129","217","30","6","7","7","7","17","1","30","17","18","129","217","30","6","7","7","7","39","10","38","39","40","129","217","38","6","80","7","7","39","1","38","39","40","129","217","38","6","80","7","7","17","10","30","17","18","129","217","30","6","129","7","7","17","1","30","17","18","129","217","30","6","129","7","7","44","10","2","44","45","129","217","2","6","7","7","7","44","1","2","44","45","129","217","2","6","7","7","7","21","10","20","21","22","129","217","20","6","129","7","7","21","1","20","21","22","129","217","20","6","129","7","7","44","10","2","44","45","129","217","2","6","129","7","7","44","1","2","44","45","129","217","2","6","129","7","7","497580.0"
"262","76","10","14","76","77","81","27","14","12","67","7","7","76","1","14","76","77","81","27","14","12","67","7","7","76","10","42","76","77","81","27","42","12","7","7","7","76","1","42","76","77","81","27","42","12","7","7","7","76","10","42","76","77","81","27","42","6","87","7","7","76","1","42","76","77","81","27","42","6","87","7","7","17","10","30","17","18","81","27","30","6","7","7","7","17","1","30","17","18","81","27","30","6","7","7","7","17","10","30","17","18","81","27","30","6","155","28","7","17","1","30","17","18","81","27","30","6","155","28","7","21","10","20","21","22","81","27","20","6","155","7","7","21","1","20","21","22","81","27","20","6","155","7","7","44","10","20","44","45","81","27","20","6","7","7","7","44","1","20","44","45","81","27","20","6","7","7","7","44","10","2","44","45","81","27","2","6","4","7","7","44","1","2","44","45","81","27","2","6","4","7","7","179460.0"
"263","39","10","38","39","40","36","231","38","12","7","7","7","39","1","38","39","40","36","231","38","12","7","7","7","39","10","38","39","40","36","231","38","12","7","7","7","39","1","38","39","40","36","231","38","12","7","7","7","39","10","38","39","40","36","231","38","12","13","7","7","17","10","52","17","18","36","231","52","6","7","7","7","39","1","38","39","40","36","231","38","12","13","7","7","39","10","38","39","40","36","231","38","50","7","7","7","17","1","52","17","18","36","231","52","6","7","7","7","39","1","38","39","40","36","231","38","50","7","7","7","39","10","38","39","40","36","231","38","6","43","7","7","39","1","38","39","40","36","231","38","6","43","7","7","39","10","38","39","40","36","231","38","6","13","7","7","39","1","38","39","40","36","231","38","6","13","7","7","39","10","46","39","40","36","231","46","6","109","7","7","17","10","52","17","18","36","231","52","6","36","7","7","1521000.0"
"264","76","10","118","76","77","232","217","118","12","67","7","7","76","1","118","76","77","232","217","118","12","67","7","7","76","10","118","76","77","232","217","118","6","67","7","7","76","10","42","76","77","232","217","42","6","35","7","7","76","1","118","76","77","232","217","118","6","67","7","7","76","1","42","76","77","232","217","42","6","35","7","7","76","10","33","76","77","232","217","33","6","117","7","7","76","1","33","76","77","232","217","33","6","117","7","7","17","10","30","17","18","232","217","30","6","7","7","7","17","1","30","17","18","232","217","30","6","7","7","7","76","10","14","76","77","232","217","14","6","94","7","7","76","1","14","76","77","232","217","14","6","94","7","7","76","10","86","76","77","232","217","86","6","109","7","7","76","1","86","76","77","232","217","86","6","109","7","7","76","10","33","76","77","232","217","33","6","80","7","7","76","1","33","76","77","232","217","33","6","80","7","7","108060.0"
"265","128","10","46","128","134","19","233","46","12","7","7","7","128","1","46","128","134","19","233","46","12","7","7","7","128","10","46","128","134","19","233","46","6","19","7","7","128","1","46","128","134","19","233","46","6","19","7","7","39","10","46","39","40","19","233","46","12","7","7","7","39","10","46","39","40","19","233","46","12","7","7","7","39","10","46","39","40","19","233","46","6","19","7","7","39","1","46","39","40","19","233","46","12","7","7","7","39","1","46","39","40","19","233","46","12","7","7","7","39","1","46","39","40","19","233","46","6","19","7","7","17","10","30","17","18","19","233","30","6","19","7","7","17","1","30","17","18","19","233","30","6","19","7","7","21","10","20","21","22","19","233","20","6","19","7","7","21","1","20","21","22","19","233","20","6","19","7","7","0","10","20","0","3","19","233","20","6","19","7","7","0","1","20","0","3","19","233","20","6","19","7","7","267840.0"
"266","17","10","16","17","18","234","5","16","6","7","7","7","17","1","16","17","18","234","5","16","6","7","7","7","110","10","86","110","111","234","5","86","12","7","7","7","110","1","86","110","111","234","5","86","12","7","7","7","110","10","8","110","111","234","5","8","6","235","7","7","110","1","8","110","111","234","5","8","6","235","7","7","110","10","86","110","111","234","5","86","6","81","7","7","17","10","16","17","18","234","5","16","12","7","7","7","110","1","86","110","111","234","5","86","6","81","7","7","110","10","86","110","111","234","5","86","12","13","7","7","17","1","16","17","18","234","5","16","12","7","7","7","17","10","52","17","18","234","5","52","6","234","7","7","17","1","52","17","18","234","5","52","6","234","7","7","110","1","86","110","111","234","5","86","12","13","7","7","110","10","8","110","111","234","5","8","12","7","7","7","110","1","8","110","111","234","5","8","12","7","7","7","7273500.0"
"267","9","10","14","9","11","156","157","14","12","7","7","7","9","1","14","9","11","156","157","14","12","7","7","7","9","10","33","9","11","156","157","33","12","67","7","7","9","1","33","9","11","156","157","33","12","67","7","7","9","10","33","9","11","156","157","33","6","61","7","7","9","1","33","9","11","156","157","33","6","61","7","7","9","10","14","9","11","156","157","14","6","141","7","7","17","10","30","17","18","156","157","30","6","7","7","7","17","1","30","17","18","156","157","30","6","7","7","7","9","1","14","9","11","156","157","14","6","141","7","7","9","10","42","9","11","156","157","42","6","80","7","7","9","1","42","9","11","156","157","42","6","80","7","7","9","10","42","9","11","156","157","42","6","80","7","7","9","1","42","9","11","156","157","42","6","80","7","7","9","10","72","9","11","156","157","72","6","155","7","7","9","1","72","9","11","156","157","72","6","155","7","7","7064220.0"
"268","39","10","46","39","40","121","236","46","12","13","7","7","39","1","46","39","40","121","236","46","12","13","7","7","39","10","46","39","40","121","236","46","12","7","7","7","17","10","30","17","18","121","236","30","6","7","7","7","39","1","46","39","40","121","236","46","12","7","7","7","17","1","30","17","18","121","236","30","6","7","7","7","39","10","46","39","40","121","236","46","12","7","7","7","17","10","30","17","18","121","236","30","6","7","7","7","17","1","30","17","18","121","236","30","6","7","7","7","39","1","46","39","40","121","236","46","12","7","7","7","39","10","46","39","40","121","236","46","6","70","7","7","39","1","46","39","40","121","236","46","6","70","7","7","39","10","100","39","40","121","236","100","6","43","7","7","39","1","100","39","40","121","236","100","6","43","7","7","17","10","52","17","18","121","236","52","6","87","7","7","17","1","52","17","18","121","236","52","6","87","7","7","1577040.0"
"269","39","10","46","39","40","93","37","46","12","7","7","7","39","1","46","39","40","93","37","46","12","7","7","7","39","10","46","39","40","93","37","46","12","104","7","7","17","10","52","17","18","93","37","52","6","7","7","7","39","10","46","39","40","93","37","46","12","13","7","7","39","1","46","39","40","93","37","46","12","13","7","7","17","1","52","17","18","93","37","52","6","7","7","7","39","1","46","39","40","93","37","46","12","104","7","7","39","10","46","39","40","93","37","46","6","109","7","7","39","1","46","39","40","93","37","46","6","109","7","7","17","10","52","17","18","93","37","52","6","93","7","7","39","10","46","39","40","93","37","46","12","13","7","7","39","10","46","39","40","93","37","46","6","43","7","7","17","1","52","17","18","93","37","52","6","93","7","7","39","1","46","39","40","93","37","46","12","13","7","7","17","10","52","17","18","93","37","52","6","7","7","7","1624860.0"
"27","39","10","46","39","40","93","37","46","12","7","7","7","39","1","46","39","40","93","37","46","12","7","7","7","39","10","46","39","40","93","37","46","12","13","7","7","39","1","46","39","40","93","37","46","12","13","7","7","39","10","46","39","40","93","37","46","12","7","7","7","39","1","46","39","40","93","37","46","12","7","7","7","39","10","46","39","40","93","37","46","6","43","7","7","39","1","46","39","40","93","37","46","6","43","7","7","39","10","46","39","40","93","37","46","12","7","7","7","39","1","46","39","40","93","37","46","12","7","7","7","39","10","46","39","40","93","37","46","6","7","7","7","39","1","46","39","40","93","37","46","6","7","7","7","39","10","46","39","40","93","37","46","6","93","7","7","39","1","46","39","40","93","37","46","6","93","7","7","17","10","30","17","18","93","37","30","6","93","7","7","17","1","30","17","18","93","37","30","6","93","7","7","248640.0"
"271","110","10","8","110","111","138","5","8","12","7","7","7","110","10","8","110","111","138","5","8","12","7","7","7","110","1","8","110","111","138","5","8","12","7","7","7","110","1","8","110","111","138","5","8","12","7","7","7","110","10","8","110","111","138","5","8","6","94","7","7","110","1","8","110","111","138","5","8","6","94","7","7","110","10","86","110","111","138","5","86","50","7","7","7","17","10","88","17","18","138","5","88","6","7","7","7","110","1","86","110","111","138","5","86","50","7","7","7","17","1","88","17","18","138","5","88","6","7","7","7","110","10","8","110","111","138","5","8","6","57","7","7","17","10","88","17","18","138","5","88","6","109","35","7","17","1","88","17","18","138","5","88","6","109","35","7","110","1","8","110","111","138","5","8","6","57","7","7","17","10","88","17","18","138","5","88","6","237","7","7","110","10","86","110","111","138","5","86","6","51","7","7","6543900.0"
"272","23","10","29","23","25","141","27","29","12","7","7","7","23","1","29","23","25","141","27","29","12","7","7","7","23","10","72","23","25","141","27","72","12","13","7","7","23","1","72","23","25","141","27","72","12","13","7","7","23","10","72","23","25","141","27","72","6","70","7","7","23","1","72","23","25","141","27","72","6","70","7","7","23","10","29","23","25","141","27","29","6","28","7","7","17","10","30","17","18","141","27","30","6","36","67","7","23","1","29","23","25","141","27","29","6","28","7","7","17","1","30","17","18","141","27","30","6","36","67","7","44","10","20","44","45","141","27","20","6","36","7","7","44","1","20","44","45","141","27","20","6","36","7","7","17","10","30","17","18","141","27","30","6","7","7","7","21","10","20","21","22","141","27","20","6","36","7","7","21","1","20","21","22","141","27","20","6","36","7","7","17","1","30","17","18","141","27","30","6","7","7","7","335280.0"
"273","23","10","29","23","25","93","27","29","12","13","7","7","23","1","29","23","25","93","27","29","12","13","7","7","23","10","29","23","25","93","27","29","6","28","7","7","23","10","24","23","25","93","27","24","6","15","7","7","23","1","24","23","25","93","27","24","6","15","7","7","17","10","30","17","18","93","27","30","6","93","7","7","23","1","29","23","25","93","27","29","6","28","7","7","17","1","30","17","18","93","27","30","6","93","7","7","44","10","20","44","45","93","27","20","6","93","7","7","44","1","20","44","45","93","27","20","6","93","7","7","21","10","20","21","22","93","27","20","6","93","7","7","21","1","20","21","22","93","27","20","6","93","7","7","0","10","20","0","3","93","27","20","6","93","7","7","0","1","20","0","3","93","27","20","6","93","7","7","95","10","64","95","96","93","27","64","12","7","7","7","95","1","64","95","96","93","27","64","12","7","7","7","173700.0"
"274","39","10","38","39","40","28","27","38","12","13","7","7","39","1","38","39","40","28","27","38","12","13","7","7","39","10","38","39","40","28","27","38","50","7","7","7","17","10","52","17","18","28","27","52","6","7","7","7","17","1","52","17","18","28","27","52","6","7","7","7","39","1","38","39","40","28","27","38","50","7","7","7","39","10","38","39","40","28","27","38","6","67","7","7","17","10","52","17","18","28","27","52","6","28","7","7","44","10","100","44","45","28","27","100","6","28","7","7","39","1","38","39","40","28","27","38","6","67","7","7","17","1","52","17","18","28","27","52","6","28","7","7","44","1","100","44","45","28","27","100","6","28","7","7","0","10","100","0","3","28","27","100","6","28","7","7","0","1","100","0","3","28","27","100","6","28","7","7","95","10","100","95","96","28","27","100","6","28","7","7","95","1","100","95","96","28","27","100","6","28","7","7","118800.0"
"277","224","10","223","224","225","28","5","223","6","28","7","7","224","1","223","224","225","28","5","223","6","28","7","7","17","10","88","17","18","28","5","88","6","28","7","7","17","1","88","17","18","28","5","88","6","28","7","7","0","10","64","0","3","28","5","64","6","28","7","7","0","1","64","0","3","28","5","64","6","28","7","7","95","10","64","95","96","28","5","64","12","7","7","7","95","1","64","95","96","28","5","64","12","7","7","7","95","10","64","95","96","28","5","64","6","7","7","7","95","1","64","95","96","28","5","64","6","7","7","7","95","10","64","95","96","28","5","64","6","28","7","7","95","1","64","95","96","28","5","64","6","28","7","7","0","10","64","0","3","28","5","64","6","28","7","7","0","1","64","0","3","28","5","64","6","28","7","7","95","10","64","95","96","28","5","64","12","7","7","7","95","1","64","95","96","28","5","64","12","7","7","7","98940.0"
"28","76","10","33","76","77","146","37","33","12","7","7","7","76","1","33","76","77","146","37","33","12","7","7","7","76","10","33","76","77","146","37","33","12","28","7","7","76","1","33","76","77","146","37","33","12","28","7","7","76","10","14","76","77","146","37","14","12","67","7","7","17","10","30","17","18","146","37","30","6","7","7","7","17","1","30","17","18","146","37","30","6","7","7","7","76","1","14","76","77","146","37","14","12","67","7","7","17","10","30","17","18","146","37","30","6","7","7","7","17","1","30","17","18","146","37","30","6","7","7","7","76","10","14","76","77","146","37","14","12","28","7","7","76","1","14","76","77","146","37","14","12","28","7","7","76","10","46","76","77","146","37","46","6","70","7","7","76","1","46","76","77","146","37","46","6","70","7","7","17","10","30","17","18","146","37","30","6","7","7","7","76","10","86","76","77","146","37","86","50","7","7","7","2914380.0"
"29","71","10","24","71","73","177","5","24","12","7","7","7","71","1","24","71","73","177","5","24","12","7","7","7","71","10","72","71","73","177","5","72","12","7","7","7","71","1","72","71","73","177","5","72","12","7","7","7","71","10","29","71","73","177","5","29","12","7","7","7","71","1","29","71","73","177","5","29","12","7","7","7","71","10","72","71","73","177","5","72","6","51","7","7","71","1","72","71","73","177","5","72","6","51","7","7","71","10","72","71","73","177","5","72","6","32","7","7","71","1","72","71","73","177","5","72","6","32","7","7","71","10","72","71","73","177","5","72","6","41","7","7","71","1","72","71","73","177","5","72","6","41","7","7","17","10","88","17","18","177","5","88","6","92","7","7","17","1","88","17","18","177","5","88","6","92","7","7","21","10","2","21","22","177","5","2","6","92","7","7","21","1","2","21","22","177","5","2","6","92","7","7","2775120.0"
"3","110","10","14","110","111","4","5","14","12","67","7","7","17","10","16","17","18","4","5","16","12","7","7","7","110","1","14","110","111","4","5","14","12","67","7","7","17","1","16","17","18","4","5","16","12","7","7","7","9","10","8","9","11","4","5","8","6","15","7","7","9","1","8","9","11","4","5","8","6","15","7","7","17","10","16","17","18","4","5","16","6","4","7","7","17","1","16","17","18","4","5","16","6","4","7","7","21","10","20","21","22","4","5","20","6","4","7","7","21","1","20","21","22","4","5","20","6","4","7","7","0","10","20","0","3","4","5","20","6","4","7","7","0","1","20","0","3","4","5","20","6","4","7","7","148","10","147","148","149","4","5","147","12","7","7","7","148","10","144","148","149","4","5","144","12","7","7","7","148","1","147","148","149","4","5","147","12","7","7","7","148","1","144","148","149","4","5","144","12","7","7","7","199800.0"
"31","9","10","8","9","11","80","5","8","12","7","7","7","9","1","8","9","11","80","5","8","12","7","7","7","9","10","8","9","11","80","5","8","12","13","7","7","9","1","8","9","11","80","5","8","12","13","7","7","9","10","8","9","11","80","5","8","6","28","7","7","9","1","8","9","11","80","5","8","6","28","7","7","9","10","42","9","11","80","5","42","6","133","7","7","9","1","42","9","11","80","5","42","6","133","7","7","17","10","16","17","18","80","5","16","6","94","13","7","17","1","16","17","18","80","5","16","6","94","13","7","17","10","16","17","18","80","5","16","6","7","13","7","17","1","16","17","18","80","5","16","6","7","13","7","21","10","20","21","22","80","5","20","6","94","7","7","21","1","20","21","22","80","5","20","6","94","7","7","44","10","64","44","45","80","5","64","6","7","7","7","44","1","64","44","45","80","5","64","6","7","7","7","1344480.0"
"32","110","10","33","110","111","152","48","33","12","7","7","7","110","1","33","110","111","152","48","33","12","7","7","7","110","10","86","110","111","152","48","86","12","7","7","7","110","1","86","110","111","152","48","86","12","7","7","7","110","10","42","110","111","152","48","42","12","7","7","7","110","1","42","110","111","152","48","42","12","7","7","7","110","10","86","110","111","152","48","86","12","28","7","7","110","1","86","110","111","152","48","86","12","28","7","7","110","10","14","110","111","152","48","14","12","13","7","7","110","1","14","110","111","152","48","14","12","13","7","7","110","10","86","110","111","152","48","86","12","109","7","7","17","10","88","17","18","152","48","88","6","7","7","7","17","1","88","17","18","152","48","88","6","7","7","7","17","10","88","17","18","152","48","88","6","7","7","7","110","1","86","110","111","152","48","86","12","109","7","7","17","1","88","17","18","152","48","88","6","7","7","7","2358000.0"
