"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","remainingTime"
"67","48","1","51","48","49","135","5","51","13","8","9","9","48","1","51","48","49","135","5","51","6","86","9","9","48","14","51","48","49","135","5","51","13","8","9","9","48","14","51","48","49","135","5","51","6","86","9","9","48","1","10","48","49","135","5","10","6","107","9","9","11","1","10","11","12","135","5","10","13","9","9","9","11","14","10","11","12","135","5","10","13","9","9","9","48","14","10","48","49","135","5","10","6","107","9","9","48","1","15","48","49","135","5","15","6","56","9","9","4610940.0"
"68","246","1","245","246","247","108","21","245","6","108","9","9","246","14","245","246","247","108","21","245","6","108","9","9","117","1","248","117","32","108","21","248","6","9","9","9","117","14","248","117","32","108","21","248","6","9","9","9","121","1","40","121","3","108","21","40","6","9","9","9","121","14","40","121","3","108","21","40","6","9","9","9","95","1","94","95","95","108","21","94","6","108","9","9","95","14","94","95","95","108","21","94","6","108","9","9","121","1","40","121","3","108","21","40","6","108","9","9","1800.0"
"7","11","1","15","11","12","16","211","15","13","9","9","9","11","14","15","11","12","16","211","15","13","9","9","9","249","1","10","249","12","16","211","10","13","9","9","9","249","14","10","249","12","16","211","10","13","9","9","9","11","1","15","11","12","16","211","15","13","8","9","9","11","14","15","11","12","16","211","15","13","8","9","9","11","1","51","11","12","16","211","51","6","101","9","9","11","14","51","11","12","16","211","51","6","101","9","9","11","1","10","11","12","16","211","10","13","9","9","9","277920.0"
"70","17","1","23","17","19","47","250","23","13","9","9","9","17","1","23","17","19","47","250","23","39","9","9","9","17","14","23","17","19","47","250","23","39","9","9","9","17","14","23","17","19","47","250","23","13","9","9","9","17","1","23","17","19","47","250","23","13","8","9","9","17","14","23","17","19","47","250","23","13","8","9","9","17","1","23","17","19","47","250","23","13","9","9","9","17","14","23","17","19","47","250","23","13","9","9","9","17","1","23","17","19","47","250","23","13","8","9","9","3112140.0"
"71","67","1","70","67","68","56","21","70","13","8","9","9","67","14","70","67","68","56","21","70","13","8","9","9","67","1","70","67","68","56","21","70","6","35","9","9","67","14","70","67","68","56","21","70","6","35","9","9","95","1","94","95","95","56","21","94","6","86","9","9","95","14","94","95","95","56","21","94","6","86","9","9","25","1","24","25","3","56","21","24","6","86","9","9","25","14","24","25","3","56","21","24","6","86","9","9","58","1","57","58","59","56","21","57","6","86","9","9","20520.0"
"72","31","1","30","31","32","86","21","30","13","9","9","9","31","14","30","31","32","86","21","30","13","9","9","9","31","1","30","31","32","86","21","30","6","86","9","9","31","14","30","31","32","86","21","30","6","86","9","9","0","1","24","0","3","86","21","24","6","86","9","9","0","14","24","0","3","86","21","24","6","86","9","9","53","1","54","53","55","86","21","54","6","9","9","9","53","14","54","53","55","86","21","54","6","9","9","9","53","1","57","53","55","86","21","57","6","8","9","9","179580.0"
"73","11","1","10","11","12","62","203","10","13","9","9","9","11","14","10","11","12","62","203","10","13","9","9","9","11","1","51","11","12","62","203","51","13","9","9","9","11","14","51","11","12","62","203","51","13","9","9","9","11","1","15","11","12","62","203","15","13","9","9","9","11","14","15","11","12","62","203","15","13","9","9","9","11","1","34","11","12","62","203","34","13","9","9","9","11","14","34","11","12","62","203","34","13","9","9","9","11","1","51","11","12","62","203","51","13","8","9","9","889200.0"
"75","31","1","42","31","32","4","29","42","13","9","9","9","31","14","42","31","32","4","29","42","13","9","9","9","31","1","42","31","32","4","29","42","13","9","9","9","31","14","42","31","32","4","29","42","13","9","9","9","31","1","30","31","32","4","29","30","6","4","9","9","31","14","30","31","32","4","29","30","6","4","9","9","31","1","30","31","32","4","29","30","13","9","9","9","31","14","30","31","32","4","29","30","13","9","9","9","31","1","42","31","32","4","29","42","13","9","9","9","1567200.0"
"77","17","1","70","17","19","97","168","70","13","9","9","9","17","14","70","17","19","97","168","70","13","9","9","9","17","1","70","17","19","97","168","70","13","9","9","9","17","14","70","17","19","97","168","70","13","9","9","9","17","1","23","17","19","97","168","23","13","9","9","9","17","14","23","17","19","97","168","23","13","9","9","9","17","1","23","17","19","97","168","23","13","9","9","9","17","14","23","17","19","97","168","23","13","9","9","9","17","1","70","17","19","97","168","70","6","75","9","9","1492020.0"
"78","48","1","51","48","49","251","5","51","13","65","9","9","48","14","51","48","49","251","5","51","13","65","9","9","48","1","51","48","49","251","5","51","6","86","9","9","48","14","51","48","49","251","5","51","6","86","9","9","48","1","10","48","49","251","5","10","6","213","9","9","48","14","10","48","49","251","5","10","6","213","9","9","48","1","34","48","49","251","5","34","6","252","9","9","48","14","34","48","49","251","5","34","6","252","9","9","48","1","51","48","49","251","5","51","6","27","9","9","2493060.0"
"79","0","1","40","0","3","253","211","40","6","253","9","9","0","14","40","0","3","253","211","40","6","253","9","9","58","1","142","58","59","253","211","142","6","253","9","9","58","14","142","58","59","253","211","142","6","253","9","9","113","1","54","113","114","253","211","54","6","9","9","9","113","14","54","113","114","253","211","54","6","9","9","9","113","1","57","113","114","253","211","57","6","253","9","9","113","14","57","113","114","253","211","57","6","253","9","9","121","1","40","121","3","253","211","40","6","253","9","9","210600.0"
"80","48","1","34","48","49","28","5","34","13","8","9","9","48","14","34","48","49","28","5","34","13","8","9","9","48","1","34","48","49","28","5","34","6","27","9","9","48","14","34","48","49","28","5","34","6","27","9","9","0","1","40","0","3","28","5","40","6","27","8","9","0","14","40","0","3","28","5","40","6","27","8","9","58","1","57","58","59","28","5","57","6","27","9","9","58","14","57","58","59","28","5","57","6","27","9","9","113","1","54","113","114","28","5","54","6","9","9","9","176400.0"
"82","48","1","51","48","49","47","5","51","13","8","9","9","48","14","51","48","49","47","5","51","13","8","9","9","48","1","51","48","49","47","5","51","6","9","9","9","48","14","51","48","49","47","5","51","6","9","9","9","48","1","34","48","49","47","5","34","13","8","9","9","48","14","34","48","49","47","5","34","13","8","9","9","48","1","34","48","49","47","5","34","6","66","9","9","48","14","34","48","49","47","5","34","6","66","9","9","0","1","40","0","3","47","5","40","6","66","65","9","1459140.0"
"83","48","1","51","48","49","177","37","51","13","9","9","9","48","14","51","48","49","177","37","51","13","9","9","9","48","1","51","48","49","177","37","51","13","8","9","9","48","14","51","48","49","177","37","51","13","8","9","9","48","1","15","48","49","177","37","15","13","8","9","9","48","14","15","48","49","177","37","15","13","8","9","9","48","1","34","48","49","177","37","34","6","74","9","9","48","14","34","48","49","177","37","34","6","74","9","9","48","1","51","48","49","177","37","51","6","4","9","9","378780.0"
"84","31","1","30","31","32","60","119","30","13","8","9","9","31","14","30","31","32","60","119","30","13","8","9","9","31","1","30","31","32","60","119","30","6","86","9","9","31","14","30","31","32","60","119","30","6","86","9","9","31","1","30","31","32","60","119","30","6","9","9","9","31","14","30","31","32","60","119","30","6","9","9","9","31","1","30","31","32","60","119","30","6","65","9","9","31","14","30","31","32","60","119","30","6","65","9","9","31","1","30","31","32","60","119","30","13","8","9","9","1041900.0"
"85","71","1","18","71","72","92","29","18","13","65","9","9","71","14","18","71","72","92","29","18","13","65","9","9","71","1","18","71","72","92","29","18","6","102","9","9","71","14","18","71","72","92","29","18","6","102","9","9","71","1","34","71","72","92","29","34","6","102","9","9","71","1","104","71","72","92","29","104","6","9","101","9","71","1","42","71","72","92","29","42","6","4","9","9","71","14","34","71","72","92","29","34","6","102","9","9","71","14","104","71","72","92","29","104","6","9","101","9","22740.0"
"86","71","1","18","71","72","240","29","18","13","9","9","9","71","14","18","71","72","240","29","18","13","9","9","9","71","1","83","71","72","240","29","83","13","102","9","9","71","14","83","71","72","240","29","83","13","102","9","9","71","1","34","71","72","240","29","34","6","102","9","9","71","14","34","71","72","240","29","34","6","102","9","9","71","1","18","71","72","240","29","18","6","175","9","9","71","14","18","71","72","240","29","18","6","175","9","9","71","1","83","71","72","240","29","83","6","4","9","9","107760.0"
"87","11","1","15","11","12","254","255","15","13","9","9","9","11","14","15","11","12","254","255","15","13","9","9","9","11","1","10","11","12","254","255","10","13","8","9","9","11","14","10","11","12","254","255","10","13","8","9","9","11","1","10","11","12","254","255","10","6","52","9","9","0","1","24","0","3","254","255","24","6","9","8","9","11","14","10","11","12","254","255","10","6","52","9","9","0","14","24","0","3","254","255","24","6","9","8","9","11","1","42","11","12","254","255","42","6","232","9","9","3101820.0"
"89","234","1","10","234","49","152","256","10","13","9","9","9","234","14","10","234","49","152","256","10","13","9","9","9","48","1","15","48","49","152","256","15","13","9","9","9","48","14","15","48","49","152","256","15","13","9","9","9","48","1","34","48","49","152","256","34","13","4","9","9","48","14","34","48","49","152","256","34","13","4","9","9","48","1","34","48","49","152","256","34","6","257","9","9","48","14","34","48","49","152","256","34","6","257","9","9","48","1","10","48","49","152","256","10","6","62","9","9","278460.0"
"9","99","1","70","99","19","82","21","70","13","9","9","9","99","14","70","99","19","82","21","70","13","9","9","9","99","1","23","99","19","82","21","23","13","8","9","9","99","14","23","99","19","82","21","23","13","8","9","9","99","1","23","99","19","82","21","23","6","50","9","9","99","14","23","99","19","82","21","23","6","50","9","9","25","1","24","25","3","82","21","24","6","82","9","9","25","14","24","25","3","82","21","24","6","82","9","9","113","1","57","113","114","82","21","57","6","9","9","9","1695960.0"
"90","71","1","18","71","72","152","256","18","13","9","9","9","71","14","18","71","72","152","256","18","13","9","9","9","71","1","15","71","72","152","256","15","13","75","9","9","71","14","15","71","72","152","256","15","13","75","9","9","71","1","34","71","72","152","256","34","6","62","9","9","71","14","34","71","72","152","256","34","6","62","9","9","71","1","10","71","72","152","256","10","6","82","9","9","71","14","10","71","72","152","256","10","6","82","9","9","71","1","10","71","72","152","256","10","6","52","9","9","298860.0"
"91","48","1","51","48","49","153","258","51","13","9","9","9","48","14","51","48","49","153","258","51","13","9","9","9","48","1","15","48","49","153","258","15","13","75","9","9","48","14","15","48","49","153","258","15","13","75","9","9","48","1","15","48","49","153","258","15","6","9","9","9","48","1","34","48","49","153","258","34","6","176","9","9","48","14","15","48","49","153","258","15","6","9","9","9","48","14","34","48","49","153","258","34","6","176","9","9","25","1","24","25","3","153","258","24","6","9","9","9","498180.0"
"92","71","1","18","71","72","102","29","18","13","9","9","9","71","14","18","71","72","102","29","18","13","9","9","9","71","1","18","71","72","102","29","18","13","8","9","9","71","14","18","71","72","102","29","18","13","8","9","9","71","1","18","71","72","102","29","18","6","75","9","9","71","14","18","71","72","102","29","18","6","75","9","9","0","1","24","0","3","102","29","24","6","9","8","9","0","14","24","0","3","102","29","24","6","9","8","9","0","1","24","0","3","102","29","24","6","75","9","9","1865460.0"
"93","117","1","42","117","32","86","156","42","13","9","9","9","117","1","42","117","32","86","156","42","6","108","9","9","117","14","42","117","32","86","156","42","13","9","9","9","117","14","42","117","32","86","156","42","6","108","9","9","117","1","30","117","32","86","156","30","6","108","9","9","117","14","30","117","32","86","156","30","6","108","9","9","117","1","30","117","32","86","156","30","13","8","9","9","117","14","30","117","32","86","156","30","13","8","9","9","117","1","30","117","32","86","156","30","6","35","9","9","3754200.0"
"95","11","1","34","11","12","259","154","34","13","9","9","9","11","14","34","11","12","259","154","34","13","9","9","9","11","1","10","11","12","259","154","10","13","65","9","9","11","14","10","11","12","259","154","10","13","65","9","9","0","1","24","0","3","259","154","24","6","9","9","9","11","1","15","11","12","259","154","15","13","7","9","9","0","14","24","0","3","259","154","24","6","9","9","9","11","14","15","11","12","259","154","15","13","7","9","9","11","1","34","11","12","259","154","34","6","101","9","9","2623740.0"
"96","0","1","40","0","3","152","29","40","6","9","9","9","0","14","40","0","3","152","29","40","6","9","9","9","0","1","40","0","3","152","29","40","6","152","9","9","0","14","40","0","3","152","29","40","6","152","9","9","113","1","54","113","114","152","29","54","6","9","9","9","113","14","54","113","114","152","29","54","6","9","9","9","113","1","54","113","114","152","29","54","6","62","9","9","58","1","83","58","59","152","29","83","6","152","9","9","113","14","54","113","114","152","29","54","6","62","9","9","80820.0"
"97","0","1","40","0","3","69","29","40","6","69","9","9","0","14","40","0","3","69","29","40","6","69","9","9","58","1","144","58","59","69","29","144","6","260","9","9","58","14","144","58","59","69","29","144","6","260","9","9","58","1","54","58","59","69","29","54","6","261","9","9","58","14","54","58","59","69","29","54","6","261","9","9","113","1","54","113","114","69","29","54","6","9","9","9","113","1","54","113","114","69","29","54","6","9","9","9","113","14","54","113","114","69","29","54","6","9","9","9","890700.0"
"99","0","1","24","0","3","262","134","24","6","9","9","9","0","14","24","0","3","262","134","24","6","9","9","9","0","1","24","0","3","262","134","24","6","9","9","9","0","14","24","0","3","262","134","24","6","9","9","9","0","1","24","0","3","262","134","24","6","263","9","9","0","14","24","0","3","262","134","24","6","263","9","9","113","1","54","113","114","262","134","54","6","9","9","9","113","14","54","113","114","262","134","54","6","9","9","9","58","1","57","58","59","262","134","57","6","263","9","9","315960.0"
