"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","remainingTime"
"267","9","1","14","9","10","161","162","14","11","7","7","7","9","13","14","9","10","161","162","14","11","7","7","7","9","1","32","9","10","161","162","32","11","66","7","7","9","13","32","9","10","161","162","32","11","66","7","7","9","1","32","9","10","161","162","32","6","61","7","7","9","13","32","9","10","161","162","32","6","61","7","7","9","1","14","9","10","161","162","14","6","88","7","7","17","1","29","17","18","161","162","29","6","7","7","7","17","13","29","17","18","161","162","29","6","7","7","7","9","13","14","9","10","161","162","14","6","88","7","7","9","1","43","9","10","161","162","43","6","79","7","7","9","13","43","9","10","161","162","43","6","79","7","7","9","1","43","9","10","161","162","43","6","79","7","7","7149600.0"
"268","40","1","45","40","41","115","239","45","11","12","7","7","40","13","45","40","41","115","239","45","11","12","7","7","40","1","45","40","41","115","239","45","11","7","7","7","17","1","29","17","18","115","239","29","6","7","7","7","40","13","45","40","41","115","239","45","11","7","7","7","17","13","29","17","18","115","239","29","6","7","7","7","40","1","45","40","41","115","239","45","11","7","7","7","17","1","29","17","18","115","239","29","6","7","7","7","17","13","29","17","18","115","239","29","6","7","7","7","40","13","45","40","41","115","239","45","11","7","7","7","40","1","45","40","41","115","239","45","6","69","7","7","40","13","45","40","41","115","239","45","6","69","7","7","40","1","98","40","41","115","239","98","6","44","7","7","1774860.0"
"269","40","1","45","40","41","91","38","45","11","7","7","7","40","13","45","40","41","91","38","45","11","7","7","7","40","1","45","40","41","91","38","45","11","102","7","7","17","1","52","17","18","91","38","52","6","7","7","7","40","1","45","40","41","91","38","45","11","12","7","7","40","13","45","40","41","91","38","45","11","12","7","7","17","13","52","17","18","91","38","52","6","7","7","7","40","13","45","40","41","91","38","45","11","102","7","7","40","1","45","40","41","91","38","45","6","107","7","7","40","13","45","40","41","91","38","45","6","107","7","7","17","1","52","17","18","91","38","52","6","91","7","7","40","1","45","40","41","91","38","45","11","12","7","7","40","1","45","40","41","91","38","45","6","44","7","7","1632360.0"
"27","40","1","45","40","41","91","38","45","11","7","7","7","40","13","45","40","41","91","38","45","11","7","7","7","40","1","45","40","41","91","38","45","11","12","7","7","40","13","45","40","41","91","38","45","11","12","7","7","40","1","45","40","41","91","38","45","11","7","7","7","40","13","45","40","41","91","38","45","11","7","7","7","40","1","45","40","41","91","38","45","6","44","7","7","40","13","45","40","41","91","38","45","6","44","7","7","40","1","45","40","41","91","38","45","11","7","7","7","40","13","45","40","41","91","38","45","11","7","7","7","40","1","45","40","41","91","38","45","6","7","7","7","40","13","45","40","41","91","38","45","6","7","7","7","40","1","45","40","41","91","38","45","6","91","7","7","263880.0"
"271","108","1","8","108","109","146","5","8","11","7","7","7","108","1","8","108","109","146","5","8","11","7","7","7","108","13","8","108","109","146","5","8","11","7","7","7","108","13","8","108","109","146","5","8","11","7","7","7","108","1","8","108","109","146","5","8","6","92","7","7","108","13","8","108","109","146","5","8","6","92","7","7","108","1","85","108","109","146","5","85","49","7","7","7","17","1","80","17","18","146","5","80","6","7","7","7","108","13","85","108","109","146","5","85","49","7","7","7","17","13","80","17","18","146","5","80","6","7","7","7","108","1","8","108","109","146","5","8","6","58","7","7","17","1","80","17","18","146","5","80","6","107","34","7","17","13","80","17","18","146","5","80","6","107","34","7","6565500.0"
"272","23","1","28","23","25","88","27","28","11","7","7","7","23","13","28","23","25","88","27","28","11","7","7","7","23","1","71","23","25","88","27","71","11","12","7","7","23","13","71","23","25","88","27","71","11","12","7","7","23","1","71","23","25","88","27","71","6","69","7","7","23","13","71","23","25","88","27","71","6","69","7","7","23","1","28","23","25","88","27","28","6","50","7","7","17","1","29","17","18","88","27","29","6","37","66","7","23","13","28","23","25","88","27","28","6","50","7","7","17","13","29","17","18","88","27","29","6","37","66","7","35","1","20","35","36","88","27","20","6","37","7","7","35","13","20","35","36","88","27","20","6","37","7","7","17","1","29","17","18","88","27","29","6","7","7","7","345780.0"
"273","23","1","28","23","25","91","27","28","11","12","7","7","23","13","28","23","25","91","27","28","11","12","7","7","23","1","28","23","25","91","27","28","6","50","7","7","23","1","24","23","25","91","27","24","6","15","7","7","23","13","24","23","25","91","27","24","6","15","7","7","17","1","29","17","18","91","27","29","6","91","7","7","23","13","28","23","25","91","27","28","6","50","7","7","17","13","29","17","18","91","27","29","6","91","7","7","35","1","20","35","36","91","27","20","6","91","7","7","35","13","20","35","36","91","27","20","6","91","7","7","21","1","20","21","22","91","27","20","6","91","7","7","21","13","20","21","22","91","27","20","6","91","7","7","0","1","20","0","3","91","27","20","6","91","7","7","194400.0"
"274","40","1","39","40","41","50","27","39","11","12","7","7","40","13","39","40","41","50","27","39","11","12","7","7","40","1","39","40","41","50","27","39","49","7","7","7","17","1","52","17","18","50","27","52","6","7","7","7","17","13","52","17","18","50","27","52","6","7","7","7","40","13","39","40","41","50","27","39","49","7","7","7","40","1","39","40","41","50","27","39","6","66","7","7","17","1","52","17","18","50","27","52","6","50","7","7","35","1","98","35","36","50","27","98","6","50","7","7","40","13","39","40","41","50","27","39","6","66","7","7","17","13","52","17","18","50","27","52","6","50","7","7","35","13","98","35","36","50","27","98","6","50","7","7","0","1","98","0","3","50","27","98","6","50","7","7","131400.0"
"277","225","1","224","225","226","50","5","224","6","50","7","7","225","13","224","225","226","50","5","224","6","50","7","7","17","1","80","17","18","50","5","80","6","50","7","7","17","13","80","17","18","50","5","80","6","50","7","7","0","1","60","0","3","50","5","60","6","50","7","7","0","13","60","0","3","50","5","60","6","50","7","7","93","1","60","93","94","50","5","60","11","7","7","7","93","13","60","93","94","50","5","60","11","7","7","7","93","1","60","93","94","50","5","60","6","7","7","7","93","13","60","93","94","50","5","60","6","7","7","7","93","1","60","93","94","50","5","60","6","50","7","7","93","13","60","93","94","50","5","60","6","50","7","7","0","1","60","0","3","50","5","60","6","50","7","7","104340.0"
"28","75","1","32","75","76","152","38","32","11","7","7","7","75","13","32","75","76","152","38","32","11","7","7","7","75","1","32","75","76","152","38","32","11","50","7","7","75","13","32","75","76","152","38","32","11","50","7","7","75","1","14","75","76","152","38","14","11","66","7","7","17","1","29","17","18","152","38","29","6","7","7","7","17","13","29","17","18","152","38","29","6","7","7","7","75","13","14","75","76","152","38","14","11","66","7","7","17","1","29","17","18","152","38","29","6","7","7","7","17","13","29","17","18","152","38","29","6","7","7","7","75","1","14","75","76","152","38","14","11","50","7","7","75","13","14","75","76","152","38","14","11","50","7","7","75","1","45","75","76","152","38","45","6","69","7","7","2939040.0"
"29","70","1","24","70","72","181","5","24","11","7","7","7","70","13","24","70","72","181","5","24","11","7","7","7","70","1","71","70","72","181","5","71","11","7","7","7","70","13","71","70","72","181","5","71","11","7","7","7","70","1","28","70","72","181","5","28","11","7","7","7","70","13","28","70","72","181","5","28","11","7","7","7","70","1","71","70","72","181","5","71","6","51","7","7","70","13","71","70","72","181","5","71","6","51","7","7","70","1","71","70","72","181","5","71","6","31","7","7","70","13","71","70","72","181","5","71","6","31","7","7","70","1","71","70","72","181","5","71","6","42","7","7","70","13","71","70","72","181","5","71","6","42","7","7","17","1","80","17","18","181","5","80","6","140","7","7","2957640.0"
"3","108","1","14","108","109","4","5","14","11","66","7","7","17","1","16","17","18","4","5","16","11","7","7","7","108","13","14","108","109","4","5","14","11","66","7","7","17","13","16","17","18","4","5","16","11","7","7","7","9","1","8","9","10","4","5","8","6","15","7","7","9","13","8","9","10","4","5","8","6","15","7","7","17","1","16","17","18","4","5","16","6","4","7","7","17","13","16","17","18","4","5","16","6","4","7","7","21","1","20","21","22","4","5","20","6","4","7","7","21","13","20","21","22","4","5","20","6","4","7","7","0","1","20","0","3","4","5","20","6","4","7","7","0","13","20","0","3","4","5","20","6","4","7","7","154","1","153","154","155","4","5","153","11","7","7","7","207180.0"
"31","9","1","8","9","10","79","5","8","11","7","7","7","9","13","8","9","10","79","5","8","11","7","7","7","9","1","8","9","10","79","5","8","11","12","7","7","9","13","8","9","10","79","5","8","11","12","7","7","9","1","8","9","10","79","5","8","6","50","7","7","9","13","8","9","10","79","5","8","6","50","7","7","9","1","43","9","10","79","5","43","6","167","7","7","9","13","43","9","10","79","5","43","6","167","7","7","17","1","16","17","18","79","5","16","6","92","12","7","17","13","16","17","18","79","5","16","6","92","12","7","17","1","16","17","18","79","5","16","6","7","12","7","17","13","16","17","18","79","5","16","6","7","12","7","21","1","20","21","22","79","5","20","6","92","7","7","2687580.0"
"32","108","1","32","108","109","158","47","32","11","7","7","7","108","13","32","108","109","158","47","32","11","7","7","7","108","1","85","108","109","158","47","85","11","7","7","7","108","13","85","108","109","158","47","85","11","7","7","7","108","1","43","108","109","158","47","43","11","7","7","7","108","13","43","108","109","158","47","43","11","7","7","7","108","1","85","108","109","158","47","85","11","50","7","7","108","13","85","108","109","158","47","85","11","50","7","7","108","1","14","108","109","158","47","14","11","12","7","7","108","13","14","108","109","158","47","14","11","12","7","7","108","1","85","108","109","158","47","85","11","107","7","7","17","1","80","17","18","158","47","80","6","7","7","7","17","13","80","17","18","158","47","80","6","7","7","7","2386680.0"
"33","75","1","32","75","76","79","38","32","11","12","7","7","75","13","32","75","76","79","38","32","11","12","7","7","17","1","29","17","18","79","38","29","6","7","7","7","75","1","32","75","76","79","38","32","11","12","7","7","17","13","29","17","18","79","38","29","6","7","7","7","75","13","32","75","76","79","38","32","11","12","7","7","75","1","32","75","76","79","38","32","6","66","7","7","75","13","32","75","76","79","38","32","6","66","7","7","75","1","14","75","76","79","38","14","6","88","7","7","75","13","14","75","76","79","38","14","6","88","7","7","75","1","43","75","76","79","38","43","6","102","7","7","75","13","43","75","76","79","38","43","6","102","7","7","17","1","29","17","18","79","38","29","6","7","12","7","1906020.0"
"34","70","1","24","70","72","88","47","24","11","12","7","7","70","13","24","70","72","88","47","24","11","12","7","7","70","1","28","70","72","88","47","28","11","12","7","7","70","13","28","70","72","88","47","28","11","12","7","7","70","1","28","70","72","88","47","28","6","102","7","7","70","13","28","70","72","88","47","28","6","102","7","7","70","1","8","70","72","88","47","8","6","4","7","7","70","13","8","70","72","88","47","8","6","4","7","7","70","1","24","70","72","88","47","24","6","66","7","7","17","1","52","17","18","88","47","52","6","88","7","7","70","13","24","70","72","88","47","24","6","66","7","7","17","13","52","17","18","88","47","52","6","88","7","7","21","1","20","21","22","88","47","20","6","88","7","7","1784400.0"
"35","108","1","85","108","109","61","5","85","11","7","7","7","108","13","85","108","109","61","5","85","11","7","7","7","108","1","32","108","109","61","5","32","11","7","7","7","108","13","32","108","109","61","5","32","11","7","7","7","108","1","43","108","109","61","5","43","11","66","7","7","108","1","85","108","109","61","5","85","6","63","7","7","108","13","43","108","109","61","5","43","11","66","7","7","108","13","85","108","109","61","5","85","6","63","7","7","17","1","16","17","18","61","5","16","6","55","12","7","17","1","16","17","18","61","5","16","6","7","7","7","17","13","16","17","18","61","5","16","6","55","12","7","17","13","16","17","18","61","5","16","6","7","7","7","21","1","153","21","22","61","5","153","6","55","7","7","2315940.0"
"36","108","1","43","108","109","88","5","43","11","7","7","7","108","13","43","108","109","88","5","43","11","7","7","7","108","1","85","108","109","88","5","85","11","12","7","7","108","13","85","108","109","88","5","85","11","12","7","7","9","1","8","9","10","88","5","8","11","7","7","7","108","1","8","108","109","88","5","8","11","7","7","7","9","13","8","9","10","88","5","8","11","7","7","7","108","13","8","108","109","88","5","8","11","7","7","7","17","1","80","17","18","88","5","80","6","7","7","7","108","1","43","108","109","88","5","43","11","7","7","7","17","13","80","17","18","88","5","80","6","7","7","7","108","13","43","108","109","88","5","43","11","7","7","7","108","1","43","108","109","88","5","43","11","12","7","7","1457340.0"
"37","40","1","45","40","41","78","38","45","11","12","7","7","103","1","71","103","25","78","38","71","6","7","7","7","103","13","71","103","25","78","38","71","6","7","7","7","40","13","45","40","41","78","38","45","11","12","7","7","40","1","45","40","41","78","38","45","11","12","7","7","40","13","45","40","41","78","38","45","11","12","7","7","40","1","32","40","41","78","38","32","6","44","7","7","40","13","32","40","41","78","38","32","6","44","7","7","40","1","240","40","41","78","38","240","6","195","7","7","40","13","240","40","41","78","38","240","6","195","7","7","40","1","45","40","41","78","38","45","11","7","7","7","40","13","45","40","41","78","38","45","11","7","7","7","40","1","45","40","41","78","38","45","6","63","7","7","1758060.0"
"38","9","1","14","9","10","180","5","14","11","7","7","7","9","13","14","9","10","180","5","14","11","7","7","7","108","1","85","108","109","180","5","85","11","12","7","7","108","13","85","108","109","180","5","85","11","12","7","7","9","1","8","9","10","180","5","8","11","7","7","7","9","13","8","9","10","180","5","8","11","7","7","7","9","1","8","9","10","180","5","8","6","66","7","7","9","13","8","9","10","180","5","8","6","66","7","7","9","1","8","9","10","180","5","8","11","7","7","7","9","13","8","9","10","180","5","8","11","7","7","7","9","1","8","9","10","180","5","8","6","69","7","7","9","13","8","9","10","180","5","8","6","69","7","7","108","1","45","108","109","180","5","45","6","7","7","7","4765380.0"
"39","70","1","71","70","72","4","27","71","11","12","7","7","70","13","71","70","72","4","27","71","11","12","7","7","70","1","71","70","72","4","27","71","11","12","7","7","17","1","52","17","18","4","27","52","6","7","7","7","17","13","52","17","18","4","27","52","6","7","7","7","70","13","71","70","72","4","27","71","11","12","7","7","70","1","71","70","72","4","27","71","6","15","7","7","17","1","52","17","18","4","27","52","6","4","7","7","70","13","71","70","72","4","27","71","6","15","7","7","17","13","52","17","18","4","27","52","6","4","7","7","70","1","71","70","72","4","27","71","11","7","7","7","70","13","71","70","72","4","27","71","11","7","7","7","70","1","24","70","72","4","27","24","11","66","7","7","431040.0"
"4","241","1","8","241","109","61","5","8","11","7","7","7","241","13","8","241","109","61","5","8","11","7","7","7","108","1","43","108","109","61","5","43","11","12","7","7","17","1","80","17","18","61","5","80","6","12","7","7","108","13","43","108","109","61","5","43","11","12","7","7","108","1","43","108","109","61","5","43","6","7","7","7","17","13","80","17","18","61","5","80","6","12","7","7","108","13","43","108","109","61","5","43","6","7","7","7","108","1","85","108","109","61","5","85","6","19","7","7","108","13","85","108","109","61","5","85","6","19","7","7","108","1","8","108","109","61","5","8","6","107","7","7","108","13","8","108","109","61","5","8","6","107","7","7","17","1","80","17","18","61","5","80","6","7","7","7","14580.0"
"40","103","1","28","103","25","78","27","28","11","7","7","7","103","13","28","103","25","78","27","28","11","7","7","7","103","1","71","103","25","78","27","71","11","12","7","7","103","13","71","103","25","78","27","71","11","12","7","7","103","1","28","103","25","78","27","28","11","12","7","7","103","13","28","103","25","78","27","28","11","12","7","7","103","1","28","103","25","78","27","28","6","34","7","7","103","13","28","103","25","78","27","28","6","34","7","7","103","1","28","103","25","78","27","28","49","7","7","7","103","13","28","103","25","78","27","28","49","7","7","7","103","1","8","103","25","78","27","8","6","79","7","7","103","13","8","103","25","78","27","8","6","79","7","7","30","1","29","30","18","78","27","29","6","78","7","7","1141080.0"
"41","23","1","28","23","25","88","27","28","11","12","7","7","23","13","28","23","25","88","27","28","11","12","7","7","23","1","28","23","25","88","27","28","11","7","7","7","17","1","29","17","18","88","27","29","6","7","7","7","23","13","28","23","25","88","27","28","11","7","7","7","23","1","28","23","25","88","27","28","6","19","7","7","17","13","29","17","18","88","27","29","6","7","7","7","23","13","28","23","25","88","27","28","6","19","7","7","23","1","71","23","25","88","27","71","6","4","7","7","23","13","71","23","25","88","27","71","6","4","7","7","242","1","20","242","36","88","27","20","6","88","7","7","242","13","20","242","36","88","27","20","6","88","7","7","17","1","80","17","18","88","27","80","6","88","7","7","1321080.0"
"42","75","1","32","75","76","73","27","32","11","12","7","7","75","13","32","75","76","73","27","32","11","12","7","7","75","1","32","75","76","73","27","32","6","88","7","7","75","13","32","75","76","73","27","32","6","88","7","7","17","1","29","17","18","73","27","29","6","7","7","7","17","13","29","17","18","73","27","29","6","7","7","7","75","1","14","75","76","73","27","14","6","97","7","7","75","13","14","75","76","73","27","14","6","97","7","7","75","1","39","75","76","73","27","39","6","34","7","7","75","13","39","75","76","73","27","39","6","34","7","7","75","1","32","75","76","73","27","32","6","79","7","7","17","1","29","17","18","73","27","29","6","7","66","7","75","13","32","75","76","73","27","32","6","79","7","7","410340.0"
"43","40","1","39","40","41","167","38","39","11","7","7","7","40","13","39","40","41","167","38","39","11","7","7","7","40","1","45","40","41","167","38","45","11","12","7","7","17","1","29","17","18","167","38","29","6","7","7","7","40","13","45","40","41","167","38","45","11","12","7","7","17","13","29","17","18","167","38","29","6","7","7","7","40","1","45","40","41","167","38","45","6","42","7","7","40","13","45","40","41","167","38","45","6","42","7","7","40","1","39","40","41","167","38","39","6","37","7","7","40","13","39","40","41","167","38","39","6","37","7","7","17","1","29","17","18","167","38","29","6","167","7","7","17","13","29","17","18","167","38","29","6","167","7","7","21","1","20","21","22","167","38","20","6","167","7","7","124320.0"
"44","243","1","24","243","72","244","245","24","11","7","7","7","243","13","24","243","72","244","245","24","11","7","7","7","243","1","71","243","72","244","245","71","11","12","7","7","243","13","71","243","72","244","245","71","11","12","7","7","243","1","71","243","72","244","245","71","6","91","7","7","243","13","71","243","72","244","245","71","6","91","7","7","243","1","24","243","72","244","245","24","6","102","7","7","243","13","24","243","72","244","245","24","6","102","7","7","243","1","24","243","72","244","245","24","6","61","7","7","243","13","24","243","72","244","245","24","6","61","7","7","243","1","71","243","72","244","245","71","6","61","7","7","243","13","71","243","72","244","245","71","6","61","7","7","243","1","8","243","72","244","245","8","6","175","7","7","2052840.0"
"45","75","1","32","75","76","61","27","32","11","12","7","7","75","13","32","75","76","61","27","32","11","12","7","7","75","1","43","75","76","61","27","43","11","12","7","7","75","13","43","75","76","61","27","43","11","12","7","7","75","1","43","75","76","61","27","43","6","63","7","7","75","13","43","75","76","61","27","43","6","63","7","7","17","1","29","17","18","61","27","29","6","7","7","7","17","13","29","17","18","61","27","29","6","7","7","7","246","1","45","246","41","61","27","45","6","7","7","7","246","13","45","246","41","61","27","45","6","7","7","7","17","1","29","17","18","61","27","29","6","4","7","7","17","1","29","17","18","61","27","29","6","7","107","7","17","13","29","17","18","61","27","29","6","7","107","7","2220.0"
"46","75","1","85","75","76","4","38","85","11","7","7","7","75","13","85","75","76","4","38","85","11","7","7","7","75","1","43","75","76","4","38","43","11","7","7","7","75","13","43","75","76","4","38","43","11","7","7","7","75","1","85","75","76","4","38","85","11","7","7","7","75","1","32","75","76","4","38","32","11","12","7","7","75","13","85","75","76","4","38","85","11","7","7","7","75","13","32","75","76","4","38","32","11","12","7","7","75","1","32","75","76","4","38","32","6","19","7","7","75","13","32","75","76","4","38","32","6","19","7","7","17","1","52","17","18","4","38","52","6","4","7","7","17","13","52","17","18","4","38","52","6","4","7","7","21","1","20","21","22","4","38","20","6","4","7","7","123000.0"
"47","40","1","39","40","41","4","38","39","11","12","7","7","40","13","39","40","41","4","38","39","11","12","7","7","40","1","39","40","41","4","38","39","49","7","7","7","17","1","29","17","18","4","38","29","6","7","7","7","40","13","39","40","41","4","38","39","49","7","7","7","40","1","39","40","41","4","38","39","6","19","7","7","17","13","29","17","18","4","38","29","6","7","7","7","40","13","39","40","41","4","38","39","6","19","7","7","40","1","39","40","41","4","38","39","11","7","7","7","40","13","39","40","41","4","38","39","11","7","7","7","40","1","39","40","41","4","38","39","6","7","7","7","40","13","39","40","41","4","38","39","6","7","7","7","17","1","29","17","18","4","38","29","6","4","7","7","1274760.0"
"48","9","1","14","9","10","79","5","14","11","7","7","7","9","13","14","9","10","79","5","14","11","7","7","7","9","1","8","9","10","79","5","8","11","66","7","7","9","13","8","9","10","79","5","8","11","66","7","7","9","1","8","9","10","79","5","8","6","195","7","7","9","13","8","9","10","79","5","8","6","195","7","7","17","1","52","17","18","79","5","52","6","7","7","7","17","13","52","17","18","79","5","52","6","7","7","7","9","1","14","9","10","79","5","14","6","107","7","7","9","13","14","9","10","79","5","14","6","107","7","7","17","1","52","17","18","79","5","52","6","247","12","7","17","13","52","17","18","79","5","52","6","247","12","7","21","1","20","21","22","79","5","20","6","247","7","7","3105960.0"
"49","40","1","45","40","41","42","38","45","11","7","7","7","17","1","16","17","18","42","38","16","11","7","7","7","40","13","45","40","41","42","38","45","11","7","7","7","17","13","16","17","18","42","38","16","11","7","7","7","40","1","45","40","41","42","38","45","6","102","7","7","40","13","45","40","41","42","38","45","6","102","7","7","75","1","111","75","76","42","38","111","6","7","12","7","75","13","111","75","76","42","38","111","6","7","12","7","17","1","29","17","18","42","38","29","6","102","7","7","17","13","29","17","18","42","38","29","6","102","7","7","35","1","98","35","36","42","38","98","6","102","7","7","35","13","98","35","36","42","38","98","6","102","7","7","17","1","29","17","18","42","38","29","6","7","7","7","595980.0"
"50","75","1","45","75","76","19","38","45","11","7","7","7","75","13","45","75","76","19","38","45","11","7","7","7","75","1","45","75","76","19","38","45","11","7","7","7","75","13","45","75","76","19","38","45","11","7","7","7","75","1","45","75","76","19","38","45","11","7","7","7","75","13","45","75","76","19","38","45","11","7","7","7","75","1","45","75","76","19","38","45","6","19","7","7","75","13","45","75","76","19","38","45","6","19","7","7","17","1","29","17","18","19","38","29","6","19","7","7","17","13","29","17","18","19","38","29","6","19","7","7","21","1","20","21","22","19","38","20","6","19","7","7","0","1","20","0","3","19","38","20","6","19","7","7","0","13","20","0","3","19","38","20","6","19","7","7","261120.0"
"52","40","1","45","40","41","229","38","45","6","63","7","7","40","13","45","40","41","229","38","45","6","63","7","7","40","1","39","40","41","229","38","39","11","7","7","7","40","13","39","40","41","229","38","39","11","7","7","7","40","1","39","40","41","229","38","39","49","7","7","7","40","13","39","40","41","229","38","39","49","7","7","7","40","1","39","40","41","229","38","39","11","7","7","7","40","13","39","40","41","229","38","39","11","7","7","7","40","1","39","40","41","229","38","39","11","12","7","7","40","13","39","40","41","229","38","39","11","12","7","7","40","1","39","40","41","229","38","39","49","7","7","7","40","13","39","40","41","229","38","39","49","7","7","7","40","1","39","40","41","229","38","39","6","248","7","7","573480.0"
"53","40","1","45","40","41","4","249","45","11","7","7","7","40","13","45","40","41","4","249","45","11","7","7","7","40","1","39","40","41","4","249","39","11","7","7","7","40","13","39","40","41","4","249","39","11","7","7","7","40","1","39","40","41","4","249","39","49","7","7","7","40","13","39","40","41","4","249","39","49","7","7","7","40","1","39","40","41","4","249","39","11","12","7","7","40","13","39","40","41","4","249","39","11","12","7","7","40","1","39","40","41","4","249","39","6","19","7","7","40","13","39","40","41","4","249","39","6","19","7","7","40","1","39","40","41","4","249","39","11","7","7","7","40","13","39","40","41","4","249","39","11","7","7","7","40","1","45","40","41","4","249","45","11","7","7","7","842400.0"
"54","9","1","85","9","10","51","38","85","11","7","7","7","9","13","85","9","10","51","38","85","11","7","7","7","9","1","14","9","10","51","38","14","11","7","7","7","9","13","14","9","10","51","38","14","11","7","7","7","9","1","8","9","10","51","38","8","11","7","7","7","9","13","8","9","10","51","38","8","11","7","7","7","9","1","8","9","10","51","38","8","6","44","7","7","17","1","52","17","18","51","38","52","11","7","7","7","17","13","52","17","18","51","38","52","11","7","7","7","9","13","8","9","10","51","38","8","6","44","7","7","9","1","14","9","10","51","38","14","6","63","7","7","9","13","14","9","10","51","38","14","6","63","7","7","17","1","52","17","18","51","38","52","6","7","50","7","181800.0"
"55","243","1","24","243","72","250","218","24","11","12","7","7","243","13","24","243","72","250","218","24","11","12","7","7","243","1","71","243","72","250","218","71","11","7","7","7","243","13","71","243","72","250","218","71","11","7","7","7","243","1","71","243","72","250","218","71","6","44","7","7","243","13","71","243","72","250","218","71","6","44","7","7","17","1","52","17","18","250","218","52","6","7","7","7","243","1","28","243","72","250","218","28","6","4","7","7","17","13","52","17","18","250","218","52","6","7","7","7","243","13","28","243","72","250","218","28","6","4","7","7","243","1","24","243","72","250","218","24","6","61","7","7","243","13","24","243","72","250","218","24","6","61","7","7","243","1","71","243","72","250","218","71","6","12","7","7","3089820.0"
"56","122","1","39","122","41","51","27","39","49","7","7","7","122","13","39","122","41","51","27","39","49","7","7","7","122","1","45","122","41","51","27","45","11","7","7","7","56","1","57","56","56","51","27","57","6","51","7","7","56","13","57","56","56","51","27","57","6","51","7","7","122","13","45","122","41","51","27","45","11","7","7","7","122","1","45","122","41","51","27","45","6","51","7","7","122","13","45","122","41","51","27","45","6","51","7","7","30","1","29","30","18","51","27","29","6","51","7","7","30","13","29","30","18","51","27","29","6","51","7","7","0","1","20","0","3","51","27","20","6","51","7","7","0","13","20","0","3","51","27","20","6","51","7","7","21","1","20","21","22","51","27","20","6","51","7","7","3180.0"
"58","93","1","60","93","94","92","54","60","11","7","7","7","93","13","60","93","94","92","54","60","11","7","7","7","93","1","60","93","94","92","54","60","11","7","7","7","93","13","60","93","94","92","54","60","11","7","7","7","93","1","98","93","94","92","54","98","6","4","7","7","93","13","98","93","94","92","54","98","6","4","7","7","93","1","60","93","94","92","54","60","6","37","7","7","93","13","60","93","94","92","54","60","6","37","7","7","59","1","29","59","18","92","54","29","6","92","7","7","21","1","20","21","22","92","54","20","6","92","7","7","59","13","29","59","18","92","54","29","6","92","7","7","21","13","20","21","22","92","54","20","6","92","7","7","56","1","57","56","56","92","54","57","6","92","7","7","3600.0"
