"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","remainingTime"
"48","11","12","15","11","13","74","5","15","14","9","9","9","11","1","15","11","13","74","5","15","14","9","9","9","11","12","10","11","13","74","5","10","14","65","9","9","11","1","10","11","13","74","5","10","14","65","9","9","11","12","10","11","13","74","5","10","6","187","9","9","11","1","10","11","13","74","5","10","6","187","9","9","0","12","42","0","3","74","5","42","6","9","9","9","0","1","42","0","3","74","5","42","6","9","9","9","11","12","15","11","13","74","5","15","6","102","9","9","11","1","15","11","13","74","5","15","6","102","9","9","3118440.0"
"49","31","12","40","31","32","33","29","40","14","9","9","9","0","12","2","0","3","33","29","2","14","9","9","9","31","1","40","31","32","33","29","40","14","9","9","9","0","1","2","0","3","33","29","2","14","9","9","9","31","12","40","31","32","33","29","40","6","109","9","9","31","1","40","31","32","33","29","40","6","109","9","9","71","12","105","71","72","33","29","105","6","9","8","9","71","1","105","71","72","33","29","105","6","9","8","9","0","12","24","0","3","33","29","24","6","109","9","9","0","1","24","0","3","33","29","24","6","109","9","9","1025760.0"
"50","71","12","40","71","72","7","29","40","14","9","9","9","71","1","40","71","72","7","29","40","14","9","9","9","71","12","40","71","72","7","29","40","14","9","9","9","71","1","40","71","72","7","29","40","14","9","9","9","71","12","40","71","72","7","29","40","14","9","9","9","71","1","40","71","72","7","29","40","14","9","9","9","71","12","40","71","72","7","29","40","6","7","9","9","71","1","40","71","72","7","29","40","6","7","9","9","0","12","24","0","3","7","29","24","6","7","9","9","0","1","24","0","3","7","29","24","6","7","9","9","1205220.0"
"52","31","12","40","31","32","221","29","40","6","52","9","9","31","1","40","31","32","221","29","40","6","52","9","9","31","12","30","31","32","221","29","30","14","9","9","9","31","1","30","31","32","221","29","30","14","9","9","9","31","12","30","31","32","221","29","30","39","9","9","9","31","1","30","31","32","221","29","30","39","9","9","9","31","12","30","31","32","221","29","30","14","9","9","9","31","1","30","31","32","221","29","30","14","9","9","9","31","12","30","31","32","221","29","30","14","8","9","9","31","1","30","31","32","221","29","30","14","8","9","9","574860.0"
"53","31","12","40","31","32","4","239","40","14","9","9","9","31","1","40","31","32","4","239","40","14","9","9","9","31","12","30","31","32","4","239","30","14","9","9","9","31","1","30","31","32","4","239","30","14","9","9","9","31","12","30","31","32","4","239","30","39","9","9","9","31","1","30","31","32","4","239","30","39","9","9","9","31","12","30","31","32","4","239","30","14","8","9","9","31","1","30","31","32","4","239","30","14","8","9","9","31","12","30","31","32","4","239","30","6","7","9","9","31","1","30","31","32","4","239","30","6","7","9","9","872460.0"
"54","11","12","51","11","13","41","29","51","14","9","9","9","11","1","51","11","13","41","29","51","14","9","9","9","11","12","15","11","13","41","29","15","14","9","9","9","11","1","15","11","13","41","29","15","14","9","9","9","11","12","10","11","13","41","29","10","14","9","9","9","11","1","10","11","13","41","29","10","14","9","9","9","11","12","10","11","13","41","29","10","6","35","9","9","0","12","42","0","3","41","29","42","14","9","9","9","0","1","42","0","3","41","29","42","14","9","9","9","11","1","10","11","13","41","29","10","6","35","9","9","235560.0"
"55","235","12","26","235","68","240","211","26","14","8","9","9","235","1","26","235","68","240","211","26","14","8","9","9","235","12","70","235","68","240","211","70","14","9","9","9","235","1","70","235","68","240","211","70","14","9","9","9","235","12","70","235","68","240","211","70","6","35","9","9","235","1","70","235","68","240","211","70","6","35","9","9","0","12","42","0","3","240","211","42","6","9","9","9","235","12","23","235","68","240","211","23","6","4","9","9","0","1","42","0","3","240","211","42","6","9","9","9","235","1","23","235","68","240","211","23","6","4","9","9","3241320.0"
"56","118","12","30","118","32","41","21","30","39","9","9","9","118","1","30","118","32","41","21","30","39","9","9","9","118","12","40","118","32","41","21","40","14","9","9","9","97","12","96","97","97","41","21","96","6","41","9","9","97","1","96","97","97","41","21","96","6","41","9","9","118","1","40","118","32","41","21","40","14","9","9","9","118","12","40","118","32","41","21","40","6","41","9","9","118","1","40","118","32","41","21","40","6","41","9","9","25","12","24","25","3","41","21","24","6","41","9","9","25","1","24","25","3","41","21","24","6","41","9","9","16380.0"
"58","92","12","91","92","93","86","44","91","14","9","9","9","92","1","91","92","93","86","44","91","14","9","9","9","92","12","91","92","93","86","44","91","14","9","9","9","92","1","91","92","93","86","44","91","14","9","9","9","92","12","95","92","93","86","44","95","6","4","9","9","92","1","95","92","93","86","44","95","6","4","9","9","92","12","91","92","93","86","44","91","6","28","9","9","92","1","91","92","93","86","44","91","6","28","9","9","87","12","24","87","3","86","44","24","6","86","9","9","58","12","57","58","59","86","44","57","6","86","9","9","35460.0"
"59","71","12","18","71","72","4","29","18","14","65","9","9","71","1","18","71","72","4","29","18","14","65","9","9","71","12","51","71","72","4","29","51","6","33","9","9","71","1","51","71","72","4","29","51","6","33","9","9","71","12","34","71","72","4","29","34","6","8","9","9","71","1","34","71","72","4","29","34","6","8","9","9","0","12","24","0","3","4","29","24","6","33","9","9","0","1","24","0","3","4","29","24","6","33","9","9","58","12","83","58","59","4","29","83","6","33","9","9","58","1","83","58","59","4","29","83","6","33","9","9","167820.0"
"6","31","12","40","31","32","241","211","40","14","8","9","9","31","12","40","31","32","241","211","40","14","9","9","9","31","1","40","31","32","241","211","40","14","8","9","9","31","1","40","31","32","241","211","40","14","9","9","9","31","12","30","31","32","241","211","30","14","9","9","9","31","1","30","31","32","241","211","30","14","9","9","9","31","12","30","31","32","241","211","30","14","8","9","9","31","1","30","31","32","241","211","30","14","8","9","9","31","12","40","31","32","241","211","40","14","9","9","9","31","1","40","31","32","241","211","40","14","9","9","9","1633020.0"
"60","118","12","30","118","32","60","242","30","14","9","9","9","118","1","30","118","32","60","242","30","14","9","9","9","114","12","57","114","115","60","242","57","6","60","9","9","114","1","57","114","115","60","242","57","6","60","9","9","118","12","40","118","32","60","242","40","14","9","9","9","118","1","40","118","32","60","242","40","14","9","9","9","25","12","42","25","3","60","242","42","14","9","9","9","118","12","30","118","32","60","242","30","39","9","9","9","25","1","42","25","3","60","242","42","14","9","9","9","118","1","30","118","32","60","242","30","39","9","9","9","231660.0"
"61","17","12","23","17","19","98","158","23","14","8","9","9","17","12","23","17","19","98","158","23","39","9","9","9","17","1","23","17","19","98","158","23","39","9","9","9","17","1","23","17","19","98","158","23","14","8","9","9","17","12","23","17","19","98","158","23","6","75","9","9","17","1","23","17","19","98","158","23","6","75","9","9","17","12","10","17","19","98","158","10","6","36","9","9","17","1","10","17","19","98","158","10","6","36","9","9","17","12","23","17","19","98","158","23","6","7","9","9","0","12","42","0","3","98","158","42","14","9","9","9","3559860.0"
"62","31","12","30","31","32","7","29","30","14","9","9","9","31","1","30","31","32","7","29","30","14","9","9","9","31","12","30","31","32","7","29","30","39","9","9","9","31","1","30","31","32","7","29","30","39","9","9","9","31","12","30","31","32","7","29","30","14","8","9","9","31","1","30","31","32","7","29","30","14","8","9","9","31","12","30","31","32","7","29","30","39","9","9","9","31","1","30","31","32","7","29","30","39","9","9","9","31","12","30","31","32","7","29","30","6","16","9","9","31","1","30","31","32","7","29","30","6","16","9","9","2397360.0"
"63","11","12","34","11","13","243","5","34","14","9","9","9","11","1","34","11","13","243","5","34","14","9","9","9","11","12","34","11","13","243","5","34","14","9","9","9","11","1","34","11","13","243","5","34","14","9","9","9","11","12","51","11","13","243","5","51","6","7","9","9","0","12","2","0","3","243","5","2","14","9","9","9","0","1","2","0","3","243","5","2","14","9","9","9","11","1","51","11","13","243","5","51","6","7","9","9","11","12","18","11","13","243","5","18","6","116","9","9","11","12","10","11","13","243","5","10","6","78","9","9","4044720.0"
"64","48","12","51","48","49","244","5","51","14","65","9","9","48","1","51","48","49","244","5","51","14","65","9","9","48","12","10","48","49","244","5","10","6","22","9","9","48","1","10","48","49","244","5","10","6","22","9","9","48","12","34","48","49","244","5","34","6","74","9","9","48","1","34","48","49","244","5","34","6","74","9","9","48","12","10","48","49","244","5","10","6","43","9","9","48","1","10","48","49","244","5","10","6","43","9","9","48","12","10","48","49","244","5","10","6","109","9","9","48","1","10","48","49","244","5","10","6","109","9","9","50760.0"
"65","17","12","23","17","19","73","211","23","6","102","9","9","17","1","23","17","19","73","211","23","6","102","9","9","0","12","24","0","3","73","211","24","6","9","9","9","0","1","24","0","3","73","211","24","6","9","9","9","17","12","70","17","19","73","211","70","6","82","9","9","17","1","70","17","19","73","211","70","6","82","9","9","17","12","23","17","19","73","211","23","6","64","9","9","17","1","23","17","19","73","211","23","6","64","9","9","17","12","18","17","19","73","211","18","6","187","9","9","17","1","18","17","19","73","211","18","6","187","9","9","21960.0"
"66","118","12","30","118","32","4","117","30","14","8","9","9","118","1","30","118","32","4","117","30","14","8","9","9","118","12","30","118","32","4","117","30","6","7","9","9","118","1","30","118","32","4","117","30","6","7","9","9","25","12","24","25","3","4","117","24","6","4","9","9","25","1","24","25","3","4","117","24","6","4","9","9","53","12","57","53","55","4","117","57","6","4","9","9","53","1","57","53","55","4","117","57","6","4","9","9","114","12","57","114","115","4","117","57","6","4","9","9","114","1","57","114","115","4","117","57","6","4","9","9","847680.0"
"67","48","12","51","48","49","135","5","51","14","8","9","9","48","12","51","48","49","135","5","51","6","85","9","9","48","1","51","48","49","135","5","51","14","8","9","9","48","1","51","48","49","135","5","51","6","85","9","9","48","12","10","48","49","135","5","10","6","108","9","9","11","12","10","11","13","135","5","10","14","9","9","9","11","1","10","11","13","135","5","10","14","9","9","9","48","1","10","48","49","135","5","10","6","108","9","9","48","12","15","48","49","135","5","15","6","56","9","9","48","1","15","48","49","135","5","15","6","56","9","9","4590900.0"
"68","246","12","245","246","247","109","21","245","6","109","9","9","246","1","245","246","247","109","21","245","6","109","9","9","118","12","248","118","32","109","21","248","6","9","9","9","118","1","248","118","32","109","21","248","6","9","9","9","87","12","42","87","3","109","21","42","6","9","9","9","87","1","42","87","3","109","21","42","6","9","9","9","97","12","96","97","97","109","21","96","6","109","9","9","97","1","96","97","97","109","21","96","6","109","9","9","87","12","42","87","3","109","21","42","6","109","9","9","87","1","42","87","3","109","21","42","6","109","9","9","0.0"
"7","11","12","15","11","13","16","211","15","14","9","9","9","11","1","15","11","13","16","211","15","14","9","9","9","249","12","10","249","13","16","211","10","14","9","9","9","249","1","10","249","13","16","211","10","14","9","9","9","11","12","15","11","13","16","211","15","14","8","9","9","11","1","15","11","13","16","211","15","14","8","9","9","11","12","51","11","13","16","211","51","6","102","9","9","11","1","51","11","13","16","211","51","6","102","9","9","11","12","10","11","13","16","211","10","14","9","9","9","11","1","10","11","13","16","211","10","14","9","9","9","275760.0"
"70","17","12","23","17","19","47","250","23","14","9","9","9","17","12","23","17","19","47","250","23","39","9","9","9","17","1","23","17","19","47","250","23","39","9","9","9","17","1","23","17","19","47","250","23","14","9","9","9","17","12","23","17","19","47","250","23","14","8","9","9","17","1","23","17","19","47","250","23","14","8","9","9","17","12","23","17","19","47","250","23","14","9","9","9","17","1","23","17","19","47","250","23","14","9","9","9","17","12","23","17","19","47","250","23","14","8","9","9","17","12","23","17","19","47","250","23","6","33","9","9","3097620.0"
"71","67","12","70","67","68","56","21","70","14","8","9","9","67","1","70","67","68","56","21","70","14","8","9","9","67","12","70","67","68","56","21","70","6","35","9","9","67","1","70","67","68","56","21","70","6","35","9","9","97","12","96","97","97","56","21","96","6","85","9","9","97","1","96","97","97","56","21","96","6","85","9","9","25","12","24","25","3","56","21","24","6","85","9","9","25","1","24","25","3","56","21","24","6","85","9","9","58","12","57","58","59","56","21","57","6","85","9","9","58","1","57","58","59","56","21","57","6","85","9","9","18360.0"
"72","31","12","30","31","32","85","21","30","14","9","9","9","31","1","30","31","32","85","21","30","14","9","9","9","31","12","30","31","32","85","21","30","6","85","9","9","31","1","30","31","32","85","21","30","6","85","9","9","0","12","24","0","3","85","21","24","6","85","9","9","0","1","24","0","3","85","21","24","6","85","9","9","53","12","54","53","55","85","21","54","6","9","9","9","53","1","54","53","55","85","21","54","6","9","9","9","53","12","57","53","55","85","21","57","6","8","9","9","53","1","57","53","55","85","21","57","6","8","9","9","179520.0"
"73","11","12","10","11","13","62","203","10","14","9","9","9","11","1","10","11","13","62","203","10","14","9","9","9","11","12","51","11","13","62","203","51","14","9","9","9","11","1","51","11","13","62","203","51","14","9","9","9","11","12","15","11","13","62","203","15","14","9","9","9","11","1","15","11","13","62","203","15","14","9","9","9","11","12","34","11","13","62","203","34","14","9","9","9","11","1","34","11","13","62","203","34","14","9","9","9","11","12","51","11","13","62","203","51","14","8","9","9","11","1","51","11","13","62","203","51","14","8","9","9","881340.0"
"75","31","12","40","31","32","4","29","40","14","9","9","9","31","1","40","31","32","4","29","40","14","9","9","9","31","12","40","31","32","4","29","40","14","9","9","9","31","1","40","31","32","4","29","40","14","9","9","9","31","12","30","31","32","4","29","30","6","4","9","9","31","1","30","31","32","4","29","30","6","4","9","9","31","12","30","31","32","4","29","30","14","9","9","9","31","1","30","31","32","4","29","30","14","9","9","9","31","12","40","31","32","4","29","40","14","9","9","9","31","1","40","31","32","4","29","40","14","9","9","9","1554600.0"
"77","17","12","70","17","19","98","168","70","14","9","9","9","17","1","70","17","19","98","168","70","14","9","9","9","17","12","70","17","19","98","168","70","14","9","9","9","17","1","70","17","19","98","168","70","14","9","9","9","17","12","23","17","19","98","168","23","14","9","9","9","17","1","23","17","19","98","168","23","14","9","9","9","17","12","23","17","19","98","168","23","14","9","9","9","17","1","23","17","19","98","168","23","14","9","9","9","17","12","70","17","19","98","168","70","6","75","9","9","17","1","70","17","19","98","168","70","6","75","9","9","1476120.0"
"78","48","12","51","48","49","251","5","51","14","65","9","9","48","1","51","48","49","251","5","51","14","65","9","9","48","12","51","48","49","251","5","51","6","85","9","9","48","1","51","48","49","251","5","51","6","85","9","9","48","12","10","48","49","251","5","10","6","213","9","9","48","1","10","48","49","251","5","10","6","213","9","9","48","12","34","48","49","251","5","34","6","252","9","9","48","1","34","48","49","251","5","34","6","252","9","9","48","12","51","48","49","251","5","51","6","27","9","9","48","1","51","48","49","251","5","51","6","27","9","9","2481960.0"
"79","0","12","42","0","3","253","211","42","6","253","9","9","0","1","42","0","3","253","211","42","6","253","9","9","58","12","142","58","59","253","211","142","6","253","9","9","58","1","142","58","59","253","211","142","6","253","9","9","114","12","54","114","115","253","211","54","6","9","9","9","114","1","54","114","115","253","211","54","6","9","9","9","114","12","57","114","115","253","211","57","6","253","9","9","114","1","57","114","115","253","211","57","6","253","9","9","87","12","42","87","3","253","211","42","6","253","9","9","87","1","42","87","3","253","211","42","6","253","9","9","205380.0"
"80","48","12","34","48","49","28","5","34","14","8","9","9","48","1","34","48","49","28","5","34","14","8","9","9","48","12","34","48","49","28","5","34","6","27","9","9","48","1","34","48","49","28","5","34","6","27","9","9","0","12","42","0","3","28","5","42","6","27","8","9","0","1","42","0","3","28","5","42","6","27","8","9","58","12","57","58","59","28","5","57","6","27","9","9","58","1","57","58","59","28","5","57","6","27","9","9","114","12","54","114","115","28","5","54","6","9","9","9","114","1","54","114","115","28","5","54","6","9","9","9","171900.0"
"82","48","12","51","48","49","47","5","51","14","8","9","9","48","1","51","48","49","47","5","51","14","8","9","9","48","12","51","48","49","47","5","51","6","9","9","9","48","1","51","48","49","47","5","51","6","9","9","9","48","12","34","48","49","47","5","34","14","8","9","9","48","1","34","48","49","47","5","34","14","8","9","9","48","12","34","48","49","47","5","34","6","64","9","9","48","1","34","48","49","47","5","34","6","64","9","9","0","12","42","0","3","47","5","42","6","64","65","9","0","1","42","0","3","47","5","42","6","64","65","9","1445220.0"
"83","48","12","51","48","49","177","37","51","14","9","9","9","48","1","51","48","49","177","37","51","14","9","9","9","48","12","51","48","49","177","37","51","14","8","9","9","48","1","51","48","49","177","37","51","14","8","9","9","48","12","15","48","49","177","37","15","14","8","9","9","48","1","15","48","49","177","37","15","14","8","9","9","48","12","34","48","49","177","37","34","6","74","9","9","48","1","34","48","49","177","37","34","6","74","9","9","48","12","51","48","49","177","37","51","6","4","9","9","0","12","42","0","3","177","37","42","6","9","9","9","376800.0"
"84","31","12","30","31","32","60","120","30","14","8","9","9","31","1","30","31","32","60","120","30","14","8","9","9","31","12","30","31","32","60","120","30","6","85","9","9","31","1","30","31","32","60","120","30","6","85","9","9","31","12","30","31","32","60","120","30","6","9","9","9","31","1","30","31","32","60","120","30","6","9","9","9","31","12","30","31","32","60","120","30","6","65","9","9","31","1","30","31","32","60","120","30","6","65","9","9","31","12","30","31","32","60","120","30","14","8","9","9","31","1","30","31","32","60","120","30","14","8","9","9","1023240.0"
"85","71","12","18","71","72","94","29","18","14","65","9","9","71","1","18","71","72","94","29","18","14","65","9","9","71","12","18","71","72","94","29","18","6","103","9","9","71","1","18","71","72","94","29","18","6","103","9","9","71","12","34","71","72","94","29","34","6","103","9","9","71","12","105","71","72","94","29","105","6","9","102","9","71","12","40","71","72","94","29","40","6","4","9","9","71","1","34","71","72","94","29","34","6","103","9","9","71","1","105","71","72","94","29","105","6","9","102","9","71","1","40","71","72","94","29","40","6","4","9","9","15960.0"
"86","71","12","18","71","72","240","29","18","14","9","9","9","71","1","18","71","72","240","29","18","14","9","9","9","71","12","83","71","72","240","29","83","14","103","9","9","71","1","83","71","72","240","29","83","14","103","9","9","71","12","34","71","72","240","29","34","6","103","9","9","71","1","34","71","72","240","29","34","6","103","9","9","71","12","18","71","72","240","29","18","6","175","9","9","71","1","18","71","72","240","29","18","6","175","9","9","71","12","83","71","72","240","29","83","6","4","9","9","71","1","83","71","72","240","29","83","6","4","9","9","103560.0"
"87","11","12","15","11","13","254","255","15","14","9","9","9","11","1","15","11","13","254","255","15","14","9","9","9","11","12","10","11","13","254","255","10","14","8","9","9","11","1","10","11","13","254","255","10","14","8","9","9","11","12","10","11","13","254","255","10","6","52","9","9","0","12","24","0","3","254","255","24","6","9","8","9","11","1","10","11","13","254","255","10","6","52","9","9","0","1","24","0","3","254","255","24","6","9","8","9","11","12","40","11","13","254","255","40","6","232","9","9","11","12","51","11","13","254","255","51","6","16","9","9","3100080.0"
"89","234","12","10","234","49","152","256","10","14","9","9","9","234","1","10","234","49","152","256","10","14","9","9","9","48","12","15","48","49","152","256","15","14","9","9","9","48","1","15","48","49","152","256","15","14","9","9","9","48","12","34","48","49","152","256","34","14","4","9","9","48","1","34","48","49","152","256","34","14","4","9","9","48","12","34","48","49","152","256","34","6","257","9","9","48","1","34","48","49","152","256","34","6","257","9","9","48","12","10","48","49","152","256","10","6","62","9","9","48","1","10","48","49","152","256","10","6","62","9","9","257340.0"
"9","100","12","70","100","19","82","21","70","14","9","9","9","100","1","70","100","19","82","21","70","14","9","9","9","100","12","23","100","19","82","21","23","14","8","9","9","100","1","23","100","19","82","21","23","14","8","9","9","100","12","23","100","19","82","21","23","6","50","9","9","100","1","23","100","19","82","21","23","6","50","9","9","25","12","24","25","3","82","21","24","6","82","9","9","25","1","24","25","3","82","21","24","6","82","9","9","114","12","57","114","115","82","21","57","6","9","9","9","114","1","57","114","115","82","21","57","6","9","9","9","1690920.0"
"90","71","12","18","71","72","152","256","18","14","9","9","9","71","1","18","71","72","152","256","18","14","9","9","9","71","12","15","71","72","152","256","15","14","75","9","9","71","1","15","71","72","152","256","15","14","75","9","9","71","12","34","71","72","152","256","34","6","62","9","9","71","1","34","71","72","152","256","34","6","62","9","9","71","12","10","71","72","152","256","10","6","82","9","9","71","1","10","71","72","152","256","10","6","82","9","9","71","12","10","71","72","152","256","10","6","52","9","9","71","12","18","71","72","152","256","18","6","9","9","9","270120.0"
"91","48","12","51","48","49","153","258","51","14","9","9","9","48","1","51","48","49","153","258","51","14","9","9","9","48","12","15","48","49","153","258","15","14","75","9","9","48","1","15","48","49","153","258","15","14","75","9","9","48","12","15","48","49","153","258","15","6","9","9","9","48","12","34","48","49","153","258","34","6","176","9","9","48","1","15","48","49","153","258","15","6","9","9","9","48","1","34","48","49","153","258","34","6","176","9","9","25","12","24","25","3","153","258","24","6","9","9","9","25","1","24","25","3","153","258","24","6","9","9","9","497820.0"
"92","71","12","18","71","72","103","29","18","14","9","9","9","71","1","18","71","72","103","29","18","14","9","9","9","71","12","18","71","72","103","29","18","14","8","9","9","71","1","18","71","72","103","29","18","14","8","9","9","71","12","18","71","72","103","29","18","6","75","9","9","71","1","18","71","72","103","29","18","6","75","9","9","0","12","24","0","3","103","29","24","6","9","8","9","0","1","24","0","3","103","29","24","6","9","8","9","0","12","24","0","3","103","29","24","6","75","9","9","0","1","24","0","3","103","29","24","6","75","9","9","1860960.0"
"93","118","12","40","118","32","85","156","40","14","9","9","9","118","12","40","118","32","85","156","40","6","109","9","9","118","1","40","118","32","85","156","40","14","9","9","9","118","1","40","118","32","85","156","40","6","109","9","9","118","12","30","118","32","85","156","30","6","109","9","9","118","1","30","118","32","85","156","30","6","109","9","9","118","12","30","118","32","85","156","30","14","8","9","9","118","1","30","118","32","85","156","30","14","8","9","9","118","12","30","118","32","85","156","30","6","35","9","9","118","1","30","118","32","85","156","30","6","35","9","9","3744300.0"
"95","11","12","34","11","13","259","154","34","14","9","9","9","11","1","34","11","13","259","154","34","14","9","9","9","11","12","10","11","13","259","154","10","14","65","9","9","11","1","10","11","13","259","154","10","14","65","9","9","0","12","24","0","3","259","154","24","6","9","9","9","11","12","15","11","13","259","154","15","14","7","9","9","0","1","24","0","3","259","154","24","6","9","9","9","11","1","15","11","13","259","154","15","14","7","9","9","11","12","34","11","13","259","154","34","6","102","9","9","11","1","34","11","13","259","154","34","6","102","9","9","2617980.0"
"96","0","12","42","0","3","152","29","42","6","9","9","9","0","1","42","0","3","152","29","42","6","9","9","9","0","12","42","0","3","152","29","42","6","152","9","9","0","1","42","0","3","152","29","42","6","152","9","9","114","12","54","114","115","152","29","54","6","9","9","9","114","1","54","114","115","152","29","54","6","9","9","9","114","12","54","114","115","152","29","54","6","62","9","9","58","12","83","58","59","152","29","83","6","152","9","9","114","1","54","114","115","152","29","54","6","62","9","9","114","12","57","114","115","152","29","57","6","135","9","9","79200.0"
"97","0","12","42","0","3","69","29","42","6","69","9","9","0","1","42","0","3","69","29","42","6","69","9","9","58","12","145","58","59","69","29","145","6","260","9","9","58","1","145","58","59","69","29","145","6","260","9","9","58","12","54","58","59","69","29","54","6","261","9","9","58","1","54","58","59","69","29","54","6","261","9","9","114","12","54","114","115","69","29","54","6","9","9","9","114","12","54","114","115","69","29","54","6","9","9","9","114","1","54","114","115","69","29","54","6","9","9","9","114","1","54","114","115","69","29","54","6","9","9","9","890700.0"
"99","0","12","24","0","3","262","134","24","6","9","9","9","0","1","24","0","3","262","134","24","6","9","9","9","0","12","24","0","3","262","134","24","6","9","9","9","0","1","24","0","3","262","134","24","6","9","9","9","0","12","24","0","3","262","134","24","6","263","9","9","0","1","24","0","3","262","134","24","6","263","9","9","114","12","54","114","115","262","134","54","6","9","9","9","114","1","54","114","115","262","134","54","6","9","9","9","58","12","57","58","59","262","134","57","6","263","9","9","58","1","57","58","59","262","134","57","6","263","9","9","312480.0"
