id,remainingTime,prediction
Case58,697560.0,890266.706093
Case58,672480.0,814197.242656
Case58,65400.0,710105.641742
Case58,35460.0,236583.813607
Case58,35340.0,135148.893482
Case58,30960.0,109532.400024
Case58,3600.0,90162.8733537
Case58,0.0,53012.1312266
Case59,445560.0,445560.0
Case59,423540.0,423540.0
Case59,422520.0,422520.0
Case59,416040.0,416040.0
Case59,407520.0,407520.0
Case59,404100.0,415349.197693
Case59,187980.0,408705.280855
Case59,184980.0,336183.293791
Case59,168120.0,232049.5101
Case59,167820.0,198920.356886
Case59,160560.0,192895.820963
Case59,158280.0,180385.577623
Case59,135180.0,175232.452164
Case59,131580.0,151604.67134
Case59,101160.0,145731.347347
Case59,95100.0,100107.478433
Case59,4500.0,107279.365398
Case59,0.0,3529.47705668
Case6,1800900.0,1800900.0
Case6,1796580.0,1796580.0
Case6,1795500.0,1795500.0
Case6,1795140.0,1795140.0
Case6,1686900.0,1686900.0
Case6,1675920.0,1790177.23317
Case6,1674900.0,1705129.48419
Case6,1664580.0,1694031.39928
Case6,1658880.0,1679606.43014
Case6,1633020.0,1671512.78258
Case6,1632960.0,1644242.99976
Case6,1621860.0,1642055.70307
Case6,1621500.0,1629907.22936
Case6,1621500.0,1628520.32069
Case6,1620900.0,1627816.95536
Case6,1620540.0,1620256.31335
Case6,1593060.0,1625291.58888
Case6,1581120.0,1598735.50592
Case6,1571760.0,1580724.99249
Case6,1559700.0,1571445.85785
Case6,1557480.0,1559601.69505
Case6,1555200.0,1557286.01088
Case6,1533660.0,1555018.78412
Case6,1533120.0,1533600.04411
Case6,1442640.0,1532777.12482
Case6,1439940.0,1442555.46298
Case6,1265760.0,1439452.57643
Case6,1262940.0,1272095.13705
Case6,1154100.0,1268767.9986
Case6,1154040.0,1159633.89738
Case6,1127700.0,1159245.50238
Case6,1127700.0,1127700.0044
Case6,1124100.0,1132175.02321
Case6,1124100.0,1124100.00215
Case6,4500.0,1128060.77286
Case6,0.0,57317.6449018
Case60,441420.0,441420.0
Case60,435000.0,435000.0
Case60,410400.0,410400.0
Case60,409200.0,409200.0
Case60,400020.0,400020.0
Case60,390600.0,406477.956811
Case60,237600.0,395295.429749
Case60,237540.0,234365.917336
Case60,234000.0,266463.963581
Case60,231660.0,254552.718933
Case60,202140.0,248290.51304
Case60,178200.0,217009.132207
Case60,115200.0,176518.560385
Case60,111720.0,113753.020084
Case60,63960.0,111451.580568
Case60,61200.0,62723.0758475
Case60,46860.0,60045.1134634
Case60,44700.0,45917.8257463
Case60,44640.0,43988.0318463
Case60,43980.0,43797.3412116
Case60,41400.0,43218.2168972
Case60,37800.0,40949.8498056
Case60,28560.0,37096.5468562
Case60,28500.0,27903.105959
Case60,3600.0,31439.5307513
Case60,0.0,3175.7276022
Case61,3639840.0,3639840.0
Case61,3626640.0,3626640.0
Case61,3624360.0,3624360.0
Case61,3623040.0,3623040.0
Case61,3622980.0,3622980.0
Case61,3619260.0,3626148.62496
Case61,3605760.0,3622534.43824
Case61,3571500.0,3609924.91866
Case61,3570360.0,3578199.90053
Case61,3559860.0,3574786.10593
Case61,3558000.0,3563185.40384
Case61,3553320.0,3560664.11057
Case61,3413160.0,3555600.21473
Case61,3398460.0,3431609.64193
Case61,3390480.0,3411763.59343
Case61,3385260.0,3401469.68294
Case61,3383880.0,3392805.94312
Case61,3383820.0,3382836.59819
Case61,3381660.0,3389448.36305
Case61,3378420.0,3380998.55804
Case61,3377100.0,3377592.67556
Case61,3368220.0,3376374.38699
Case61,3350760.0,3367694.33075
Case61,3334620.0,3350041.7526
Case61,3311460.0,3334322.05427
Case61,3286980.0,3310861.44748
Case61,3281040.0,3290410.43144
Case61,3276120.0,3280728.81059
Case61,3275940.0,3275660.76627
Case61,3275820.0,3275495.50846
Case61,3275820.0,3275369.41621
Case61,3275820.0,3275373.22864
Case61,3275760.0,3275410.25727
Case61,3271320.0,3275439.12774
Case61,1300500.0,3270980.55096
Case61,1236840.0,1632631.81722
Case61,1236780.0,1405347.63814
Case61,1233000.0,1371437.03007
Case61,970560.0,1348181.36147
Case61,949860.0,1061199.60885
Case61,949560.0,1031691.67083
Case61,949500.0,1025040.12903
Case61,945840.0,1019649.89776
Case61,939060.0,1011346.15123
Case61,916320.0,1000476.8513
Case61,892440.0,973987.411811
Case61,891540.0,946784.823557
Case61,863640.0,943035.46684
Case61,802260.0,912464.303719
Case61,795060.0,848599.10003
Case61,53460.0,839214.170455
Case61,48960.0,97004.6523827
Case61,3660.0,90607.1158314
Case61,0.0,43204.9878125
Case62,2496960.0,2496960.0
Case62,2487600.0,2487600.0
Case62,2487540.0,2487540.0
Case62,2434920.0,2434920.0
Case62,2434860.0,2434860.0
Case62,2412240.0,2450275.19735
Case62,2412180.0,2424776.7524
Case62,2402880.0,2420795.93923
Case62,2402820.0,2409778.12612
Case62,2397360.0,2408393.13167
Case62,2328840.0,2402048.90987
Case62,2326320.0,2336796.01018
Case62,2231520.0,2333190.01438
Case62,2229360.0,2241286.05887
Case62,1035300.0,2228344.52323
Case62,1022040.0,1395775.10277
Case62,691140.0,1194474.03873
Case62,689400.0,803367.560143
Case62,686640.0,783280.467158
Case62,686580.0,767602.489878
Case62,686520.0,757732.212916
Case62,682020.0,749819.460173
Case62,532920.0,738860.813101
Case62,525120.0,585352.018513
Case62,525060.0,572735.401956
Case62,520200.0,568516.384146
Case62,265380.0,560072.431577
Case62,256680.0,304576.065057
Case62,39780.0,292802.608436
Case62,36180.0,74085.6162609
Case62,3960.0,67980.5218659
Case62,0.0,33529.8649949
Case63,4331160.0,4331160.0
Case63,4327680.0,4327680.0
Case63,4254660.0,4254660.0
Case63,4246320.0,4246320.0
Case63,4144020.0,4144020.0
Case63,4142640.0,4141837.27914
Case63,4138800.0,4164487.36587
Case63,4133220.0,4155797.69633
Case63,4048800.0,4146822.20923
Case63,4044720.0,4064186.77019
Case63,4023600.0,4055735.39067
Case63,4010640.0,4022163.97393
Case63,3981720.0,4009541.84539
Case63,3979980.0,3980617.96754
Case63,3969600.0,3979012.08412
Case63,3966900.0,3968844.92871
Case63,3871200.0,3972007.84657
Case63,3861240.0,3870403.92655
Case63,3709260.0,3860365.57991
Case63,3705240.0,3716548.76609
Case63,3617160.0,3704531.97035
Case63,3615300.0,3623355.65144
Case63,1932000.0,3620902.08729
Case63,1927500.0,2111724.48027
Case63,1845600.0,2063260.8789
Case63,1841100.0,1953816.05636
Case63,1812840.0,1935781.75707
Case63,1799100.0,1896596.34397
Case63,1533000.0,1874602.22196
Case63,1530000.0,1599274.21136
Case63,1529940.0,1590988.37041
Case63,1528500.0,1586360.95277
Case63,1500000.0,1580883.31543
Case63,1495500.0,1548709.87394
Case63,1466100.0,1541001.83189
Case63,1460640.0,1508726.71801
Case63,1427640.0,1500659.88203
Case63,1416660.0,1465363.45201
Case63,1416600.0,1452236.89703
Case63,1414260.0,1450179.98098
Case63,1414140.0,1446016.21097
Case63,1389360.0,1444206.39952
Case63,1388400.0,1418008.3854
Case63,1380540.0,1415599.77128
Case63,1380540.0,1406440.05799
Case63,1350000.0,1405184.35827
Case63,1349940.0,1373682.82931
Case63,1340940.0,1372520.00085
Case63,1340880.0,1362551.88606
Case63,1302660.0,1361525.44263
Case63,1302600.0,1322671.40352
Case63,1269480.0,1321747.29734
Case63,1266900.0,1288043.31224
Case63,1254780.0,1284704.60609
Case63,1254720.0,1271935.12262
Case63,1216500.0,1271183.12695
Case63,1216020.0,1232566.51537
Case63,1182180.0,1231460.29783
Case63,1182120.0,1197242.6615
Case63,1155360.0,1196610.023
Case63,1155300.0,1169473.24325
Case63,1143420.0,1168891.90553
Case63,1128960.0,1156589.35421
Case63,1124760.0,1141743.03081
Case63,1118880.0,1137115.58795
Case63,1118820.0,1130839.24394
Case63,1112460.0,1130368.90575
Case63,1110180.0,1123655.09132
Case63,987960.0,1121014.68955
Case63,956880.0,999146.800412
Case63,944340.0,967849.229317
Case63,924420.0,955009.344654
Case63,924240.0,934836.959643
Case63,917280.0,934325.53478
Case63,906000.0,927079.582708
Case63,870660.0,915545.974453
Case63,869640.0,880070.349896
Case63,866340.0,878768.362777
Case63,866280.0,875208.200333
Case63,830820.0,874885.592775
Case63,822240.0,839324.34662
Case63,806160.0,830532.149931
Case63,249600.0,814278.312233
Case63,244200.0,260090.216227
Case63,242400.0,254394.967018
Case63,232140.0,252306.059252
Case63,178800.0,241783.643533
Case63,172800.0,188272.818437
Case63,164400.0,182020.871938
Case63,157800.0,173383.063574
Case63,156000.0,166551.530527
Case63,146400.0,164520.719267
Case63,139140.0,154712.861483
Case63,133800.0,147248.755166
Case63,92400.0,141708.82597
Case63,86400.0,100185.869746
Case63,85200.0,93999.1409897
Case63,84000.0,92610.7191464
Case63,84000.0,91228.5551506
Case63,82800.0,91050.7900064
Case63,82800.0,89681.4919907
Case63,81600.0,89515.455216
Case63,31200.0,88157.3881617
Case63,27600.0,37704.0091458
Case63,6000.0,33958.2529489
Case63,0.0,12251.2138078
Case64,308460.0,308460.0
Case64,281460.0,281460.0
Case64,280200.0,280200.0
Case64,256200.0,256200.0
Case64,255600.0,255600.0
Case64,235260.0,264917.760515
Case64,164820.0,243336.288832
Case64,141000.0,163858.775556
Case64,60480.0,150083.575427
Case64,50760.0,71150.8086218
Case64,48600.0,49688.1538105
Case64,43860.0,47509.3890593
Case64,36180.0,43081.8770072
Case64,36120.0,35348.9608661
Case64,36120.0,39828.5857131
Case64,0.0,35493.505967
Case65,709200.0,709200.0
Case65,705600.0,705600.0
Case65,694320.0,694320.0
Case65,691260.0,691260.0
Case65,90120.0,90120.0
Case65,71880.0,628287.272295
Case65,69420.0,74198.2112697
Case65,44340.0,183371.195331
Case65,43500.0,130988.260508
Case65,21960.0,110505.435011
Case65,10800.0,33109.4331491
Case65,0.0,58350.3318069
Case66,1811280.0,1811280.0
Case66,1808880.0,1808880.0
Case66,1808820.0,1808820.0
Case66,1800000.0,1800000.0
Case66,1791240.0,1791240.0
Case66,1791180.0,1791175.31096
Case66,1724520.0,1793276.71239
Case66,1721100.0,1752035.61607
Case66,855300.0,1733312.60337
Case66,847680.0,1085786.64392
Case66,276960.0,1039213.39632
Case66,267960.0,421835.418633
Case66,248280.0,377653.974477
Case66,235980.0,336868.456524
Case66,160260.0,310076.288713
Case66,160260.0,224128.08009
Case66,155760.0,215441.188762
Case66,155760.0,204045.024891
Case66,33960.0,198345.882968
Case66,30360.0,74123.2166125
Case66,4500.0,66212.9794631
Case66,0.0,37031.1762031
Case67,4652340.0,4652340.0
Case67,4644600.0,4644600.0
Case67,4641120.0,4641120.0
Case67,4638360.0,4638360.0
Case67,4637940.0,4637940.0
Case67,4633500.0,4639738.5043
Case67,4611900.0,4635117.21914
Case67,4611780.0,4617184.47698
Case67,4610940.0,4614974.80186
Case67,4590900.0,4613343.91183
Case67,4590900.0,4591323.48087
Case67,4563300.0,4593105.23066
Case67,4466460.0,4566003.55538
Case67,4440420.0,4475995.64297
Case67,4439640.0,4447383.50546
Case67,4439100.0,4445916.49998
Case67,4433100.0,4444654.28346
Case67,4407180.0,4437914.91245
Case67,4406940.0,4411460.52305
Case67,4378320.0,4406362.5505
Case67,4378080.0,4381824.76725
Case67,4364940.0,4381247.93901
Case67,4364640.0,4367809.78817
Case67,4354140.0,4364238.87995
Case67,4352640.0,4353750.2554
Case67,4335360.0,4352257.50567
Case67,4334100.0,4334997.21878
Case67,4320360.0,4333759.85313
Case67,4315980.0,4320039.30366
Case67,4304940.0,4315672.0148
Case67,4304940.0,4304676.99293
Case67,4282680.0,4304666.46535
Case67,4259100.0,4282413.44648
Case67,4247700.0,4258850.05318
Case67,4172400.0,4247470.0834
Case67,4170720.0,4174029.02415
Case67,4165500.0,4170720.00032
Case67,4155960.0,4166951.38056
Case67,57900.0,4157331.42781
Case67,53400.0,930885.309457
Case67,15360.0,443461.227109
Case67,9600.0,309773.168206
Case67,9600.0,258012.549024
Case67,9540.0,228249.143181
Case67,9480.0,206393.616202
Case67,0.0,189320.337462
Case68,187200.0,187200.0
Case68,171000.0,171000.0
Case68,167400.0,167400.0
Case68,163800.0,163800.0
Case68,112860.0,112860.0
Case68,107400.0,145741.078561
Case68,52200.0,119227.021346
Case68,48600.0,51184.9942755
Case68,1800.0,57096.0387576
Case68,0.0,1193.99250961
Case69,615600.0,615600.0
Case69,586860.0,586860.0
Case69,39480.0,39480.0
Case69,35880.0,35880.0
Case69,4500.0,4500.0
Case69,0.0,118859.117429
Case7,393120.0,393120.0
Case7,365100.0,365100.0
Case7,364980.0,364980.0
Case7,358200.0,358200.0
Case7,320820.0,320820.0
Case7,291480.0,344183.78081
Case7,286980.0,302993.576075
Case7,278160.0,293721.283014
Case7,277920.0,283321.173716
Case7,275760.0,282074.062224
Case7,275700.0,279372.93939
Case7,273000.0,278810.193941
Case7,229260.0,275723.413683
Case7,229200.0,228796.108166
Case7,118920.0,232389.253802
Case7,118920.0,127091.550318
Case7,118860.0,118167.509358
Case7,115080.0,118355.170493
Case7,114420.0,114328.266505
Case7,114420.0,113788.516772
Case7,114360.0,113765.827042
Case7,111720.0,113867.095293
Case7,64920.0,111380.633754
Case7,54840.0,64384.3245902
Case7,3600.0,54315.6234632
Case7,0.0,3324.27325852
Case70,3285300.0,3285300.0
Case70,3277080.0,3277080.0
Case70,3245700.0,3245700.0
Case70,3245640.0,3245640.0
Case70,3195360.0,3195360.0
Case70,3175860.0,3194706.89148
Case70,3175740.0,3174990.38014
Case70,3166320.0,3183461.61492
Case70,3112140.0,3172596.87465
Case70,3097620.0,3119536.1111
Case70,3097560.0,3096807.97349
Case70,3081720.0,3102743.00925
Case70,3062940.0,3081032.52053
Case70,3027960.0,3062331.62907
Case70,2885880.0,3027437.62342
Case70,2866740.0,2894353.87791
Case70,2864580.0,2873839.48431
Case70,2853600.0,2870790.87259
Case70,2843640.0,2852825.71901
Case70,2821380.0,2848434.01166
Case70,2818560.0,2825677.40273
Case70,2817600.0,2818003.29204
Case70,2817540.0,2816980.60754
Case70,2814000.0,2817026.52206
Case70,2812140.0,2813481.47484
Case70,2804700.0,2811661.91565
Case70,2754600.0,2804235.31429
Case70,2735400.0,2754188.0699
Case70,2730420.0,2734949.60062
Case70,2706900.0,2730027.80651
Case70,2673600.0,2706555.98608
Case70,2658000.0,2673235.40232
Case70,2647620.0,2657686.30092
Case70,2620860.0,2647267.91597
Case70,2591040.0,2620584.0101
Case70,2587200.0,2590715.52861
Case70,2578440.0,2586898.39229
Case70,2563980.0,2578138.79884
Case70,2563980.0,2563709.54326
Case70,2561940.0,2563701.64863
Case70,2561700.0,2561667.14743
Case70,2557200.0,2561458.39653
Case70,2508000.0,2557034.18799
Case70,2507940.0,2507747.9131
Case70,2494380.0,2507729.01486
Case70,2476560.0,2495453.79617
Case70,2241600.0,2476359.74819
Case70,2217000.0,2241600.00302
Case70,2199060.0,2219386.51441
Case70,2188980.0,2199060.00134
Case70,2188920.0,2191160.55542
Case70,2187660.0,2191014.78414
Case70,2180400.0,2189671.81576
Case70,2162700.0,2182331.03219
Case70,2162040.0,2164556.49293
Case70,2159460.0,2163825.68699
Case70,2130300.0,2161177.86547
Case70,2129700.0,2131966.22093
Case70,2113560.0,2131305.10438
Case70,2101200.0,2115111.00919
Case70,2096700.0,2102698.23699
Case70,2091660.0,2098145.90501
Case70,2086800.0,2093056.28094
Case70,2079600.0,2086528.07754
Case70,2076000.0,2080905.07127
Case70,2076000.0,2075981.35168
Case70,2070000.0,2077219.34729
Case70,2053200.0,2071181.20099
Case70,2050800.0,2054351.85585
Case70,2046960.0,2051915.31845
Case70,2025540.0,2048041.08181
Case70,2001780.0,2026600.29053
Case70,2000400.0,2001627.79105
Case70,1996800.0,2000344.43606
Case70,1989780.0,1997780.70638
Case70,1988100.0,1989579.32252
Case70,949860.0,1989026.36628
Case70,906000.0,961642.22403
Case70,866400.0,917142.463929
Case70,855480.0,876997.995296
Case70,849900.0,865749.263652
Case70,825000.0,859886.422566
Case70,821520.0,834618.698425
Case70,805800.0,830893.906796
Case70,779040.0,814884.15162
Case70,769200.0,779040.000141
Case70,765840.0,777731.6133
Case70,748980.0,774165.344696
Case70,730980.0,757064.938696
Case70,694560.0,738833.490189
Case70,691620.0,702151.086778
Case70,684600.0,699038.042429
Case70,681000.0,691840.635268
Case70,676560.0,688076.170282
Case70,673080.0,683475.087752
Case70,673080.0,679840.62698
Case70,654780.0,679695.863083
Case70,646440.0,661231.308876
Case70,646380.0,652744.545605
Case70,646140.0,652552.067486
Case70,641640.0,652183.041833
Case70,607980.0,647553.298225
Case70,521700.0,613749.279891
Case70,516840.0,527314.99962
Case70,516780.0,522339.148691
Case70,502500.0,522170.504903
Case70,502500.0,507775.129569
Case70,488940.0,507672.179715
Case70,434400.0,494004.576282
Case70,427200.0,439350.203873
Case70,425160.0,432052.467935
Case70,402540.0,429919.89204
Case70,398340.0,407202.945759
Case70,373920.0,402914.386456
Case70,348000.0,378403.575826
Case70,339000.0,352395.1332
Case70,337620.0,343312.627438
Case70,335400.0,341854.306893
Case70,332340.0,339557.501028
Case70,312840.0,336422.378652
Case70,308160.0,316848.437382
Case70,295800.0,312096.962133
Case70,290400.0,299667.207377
Case70,287640.0,294199.416116
Case70,286560.0,291372.911358
Case70,277860.0,290228.261078
Case70,261600.0,281465.940992
Case70,258660.0,265146.187716
Case70,258000.0,262146.114493
Case70,252600.0,261426.839377
Case70,247140.0,255969.8233
Case70,231000.0,250454.343506
Case70,229200.0,234263.063565
Case70,200160.0,232409.264705
Case70,174360.0,203325.246382
Case70,144480.0,177480.674953
Case70,141960.0,147558.14873
Case70,132240.0,144989.18659
Case70,110760.0,135222.659242
Case70,105420.0,113700.993363
Case70,88800.0,108315.415669
Case70,87840.0,91654.2987521
Case70,83940.0,90649.7327926
Case70,65700.0,86706.9303417
Case70,60000.0,68429.6243856
Case70,58080.0,62689.0433485
Case70,54600.0,60728.3294886
Case70,24780.0,57208.9975696
Case70,6000.0,27360.0379533
Case70,0.0,8547.08925913
Case71,626580.0,626580.0
Case71,618000.0,618000.0
Case71,618000.0,618000.0
Case71,606180.0,606180.0
Case71,57960.0,57960.0
Case71,54360.0,543946.552167
Case71,22980.0,103527.876599
Case71,22740.0,121863.597097
Case71,20520.0,101218.049781
Case71,18360.0,68644.7741788
Case71,4620.0,22606.2516128
Case71,4560.0,46677.2580354
Case71,4500.0,39930.759223
Case71,0.0,34755.9633726
Case72,708660.0,708660.0
Case72,674220.0,674220.0
Case72,674160.0,674160.0
Case72,671400.0,671400.0
Case72,620100.0,620100.0
Case72,614940.0,662447.422997
Case72,218340.0,629185.729988
Case72,213840.0,208834.458783
Case72,179580.0,287485.629227
Case72,179520.0,178084.246524
Case72,179520.0,177185.451247
Case72,167220.0,179875.240756
Case72,167160.0,197962.992072
Case72,162720.0,166824.209248
Case72,45540.0,158501.319973
Case72,45540.0,70549.3327281
Case72,41940.0,43884.0738976
Case72,41940.0,41127.5863264
Case72,60.0,42376.5974892
Case72,0.0,-924.72114567
Case73,975720.0,975720.0
Case73,975240.0,975240.0
Case73,974160.0,974160.0
Case73,941040.0,941040.0
Case73,927720.0,927720.0
Case73,915180.0,937942.287313
Case73,914700.0,921761.027055
Case73,904320.0,919450.606906
Case73,889200.0,908216.011483
Case73,881340.0,892501.914604
Case73,881280.0,884061.691721
Case73,876720.0,883639.973555
Case73,876660.0,878741.810182
Case73,875100.0,878489.72686
Case73,871380.0,876758.520011
Case73,856380.0,872697.132391
Case73,852240.0,857714.938133
Case73,841380.0,853604.427158
Case73,836520.0,841180.242018
Case73,832500.0,837534.434479
Case73,799860.0,832342.140279
Case73,798540.0,799724.015684
Case73,344280.0,798360.010613
Case73,343080.0,399744.53855
Case73,260340.0,382647.255701
Case73,253800.0,287863.903851
Case73,253800.0,277826.159915
Case73,251760.0,275415.633913
Case73,251700.0,271356.073267
Case73,236700.0,269638.711475
Case73,236700.0,253077.418609
Case73,233460.0,251852.490332
Case73,232980.0,247520.269053
Case73,224880.0,246079.417054
Case73,180540.0,237126.778954
Case73,179100.0,192114.675474
Case73,50280.0,189961.832811
Case73,46680.0,60957.1485653
Case73,17880.0,56732.7934016
Case73,0.0,27292.6870792
Case74,59160.0,59160.0
Case74,55560.0,55560.0
Case74,30120.0,30120.0
Case74,27960.0,27960.0
Case74,4500.0,4500.0
Case74,0.0,14482.56545
Case75,1645440.0,1645440.0
Case75,1641600.0,1641600.0
Case75,1636740.0,1636740.0
Case75,1621200.0,1621200.0
Case75,1620420.0,1620420.0
Case75,1608120.0,1624221.5897
Case75,1603200.0,1611689.91572
Case75,1592400.0,1605640.43877
Case75,1567200.0,1594455.75518
Case75,1554600.0,1569900.94402
Case75,1554600.0,1556750.24073
Case75,1551000.0,1554397.57455
Case75,1378200.0,1550801.24027
Case75,1373400.0,1403502.06635
Case75,426540.0,1392110.86974
Case75,426480.0,638029.794129
Case75,417900.0,551045.511568
Case75,415620.0,513897.806186
Case75,357600.0,495275.121148
Case75,352200.0,425377.399391
Case75,352200.0,411421.016699
Case75,337800.0,404696.911622
Case75,176400.0,384950.11486
Case75,166800.0,220840.380107
Case75,37200.0,207005.899091
Case75,33600.0,74446.9807249
Case75,3000.0,67617.1009415
Case75,0.0,34279.8428169
Case76,166740.0,166740.0
Case76,164940.0,164940.0
Case76,37140.0,37140.0
Case76,33540.0,33540.0
Case76,3660.0,3660.0
Case76,0.0,38134.9784785
Case77,1897500.0,1897500.0
Case77,1874340.0,1874340.0
Case77,1806720.0,1806720.0
Case77,1787760.0,1787760.0
Case77,1787640.0,1787640.0
Case77,1760280.0,1801968.62437
Case77,1700280.0,1772495.91208
Case77,1674000.0,1713171.40746
Case77,1492020.0,1683351.94416
Case77,1476120.0,1518029.24103
Case77,1474140.0,1473390.9341
Case77,1467600.0,1472158.75591
Case77,1456800.0,1466477.9923
Case77,1435980.0,1455351.57167
Case77,1425960.0,1434437.21932
Case77,1389660.0,1424690.80203
Case77,1388520.0,1388440.18389
Case77,1349460.0,1387384.9212
Case77,1340640.0,1348506.16443
Case77,1303740.0,1339863.48142
Case77,1301340.0,1302935.69815
Case77,1293540.0,1300682.48668
Case77,1293540.0,1293118.48221
Case77,1270620.0,1293096.07046
Case77,1254180.0,1270405.49697
Case77,1240800.0,1253680.77651
Case77,1240800.0,1240484.44002
Case77,1240800.0,1240494.65215
Case77,1235400.0,1240580.81237
Case77,1235400.0,1235063.44214
Case77,1219200.0,1235141.44454
Case77,1217400.0,1218978.58491
Case77,1198800.0,1217228.40861
Case77,1192800.0,1198516.01934
Case77,1189740.0,1192635.56067
Case77,1189680.0,1189519.6002
Case77,1185180.0,1189417.25387
Case77,1183200.0,1185037.976
Case77,1182120.0,1183090.28894
Case77,1182060.0,1181974.58431
Case77,1182060.0,1181949.27357
Case77,1182000.0,1181923.1864
Case77,1177560.0,1181959.74587
Case77,1177200.0,1177446.40349
Case77,1177020.0,1177106.94883
Case77,1176600.0,1176958.80165
Case77,1176420.0,1176593.51877
Case77,1172340.0,1176461.21334
Case77,1172280.0,1172213.72243
Case77,1172280.0,1172185.49194
Case77,1172280.0,1172236.43554
Case77,1168080.0,1172176.42206
Case77,1167780.0,1168042.73613
Case77,1167480.0,1167765.59126
Case77,1165680.0,1167436.29886
Case77,1165620.0,1165633.69926
Case77,1155960.0,1165582.52357
Case77,1155900.0,1155946.01457
Case77,1155900.0,1155873.22992
Case77,1155600.0,1155858.45858
Case77,1154640.0,1155572.3205
Case77,1129980.0,1154639.44395
Case77,1129440.0,1129983.16124
Case77,1129200.0,1129436.46271
Case77,1129200.0,1129202.89343
Case77,1126260.0,1129218.74293
Case77,1125780.0,1126268.90364
Case77,1125720.0,1125771.47956
Case77,1123740.0,1125709.54331
Case77,1123200.0,1123738.50048
Case77,1123200.0,1123206.99952
Case77,1122000.0,1123212.02297
Case77,1122000.0,1122009.08995
Case77,1117980.0,1122023.71931
Case77,1116960.0,1117993.89434
Case77,1113780.0,1116963.29182
Case77,1109580.0,1113794.1142
Case77,1108200.0,1109613.54645
Case77,1108200.0,1108214.72174
Case77,1106400.0,1108212.76391
Case77,1106400.0,1106415.21158
Case77,1105920.0,1106409.60914
Case77,1105860.0,1105940.2764
Case77,1105320.0,1105872.65403
Case77,1103520.0,1105334.5551
Case77,1103340.0,1103535.78575
Case77,1101600.0,1103342.29108
Case77,1097460.0,1101621.0826
Case77,1097400.0,1097465.24626
Case77,1089600.0,1097421.29042
Case77,1089300.0,1089619.62108
Case77,1088760.0,1089314.1779
Case77,1088700.0,1088792.05789
Case77,1086000.0,1088732.7188
Case77,1083600.0,1086030.80405
Case77,1069140.0,1083630.1761
Case77,1069140.0,1069173.26478
Case77,1068000.0,1069169.7478
Case77,1064400.0,1068034.15519
Case77,1042800.0,1064432.29325
Case77,1041240.0,1042851.42748
Case77,1036800.0,1041281.40387
Case77,1035600.0,1036844.62691
Case77,1032600.0,1035649.94844
Case77,1032600.0,1032641.88207
Case77,1032480.0,1032634.67642
Case77,1032420.0,1032522.49059
Case77,1032240.0,1032470.03269
Case77,1028100.0,1032272.95566
Case77,1021800.0,1028146.5691
Case77,1021680.0,1021848.02099
Case77,1021680.0,1021727.73117
Case77,866580.0,1021718.53664
Case77,865740.0,866747.321112
Case77,865680.0,865888.853404
Case77,865260.0,865813.266122
Case77,859020.0,865420.571435
Case77,858900.0,859134.084783
Case77,856020.0,859055.008476
Case77,844920.0,856128.064759
Case77,844860.0,845050.933592
Case77,838080.0,844978.096027
Case77,836520.0,838185.978356
Case77,832680.0,836645.87998
Case77,783900.0,832768.528209
Case77,783420.0,784015.762133
Case77,778440.0,783571.766907
Case77,775860.0,778564.29127
Case77,760800.0,776000.335958
Case77,750420.0,760936.636131
Case77,748260.0,750521.897614
Case77,744000.0,748354.337839
Case77,738420.0,744075.008383
Case77,735180.0,738556.46826
Case77,674400.0,735234.022781
Case77,657480.0,674495.603218
Case77,648600.0,657551.046821
Case77,648540.0,648743.459431
Case77,610800.0,648472.93968
Case77,604800.0,610851.757916
Case77,603600.0,604913.296538
Case77,603600.0,603993.429894
Case77,589800.0,603757.762161
Case77,588000.0,589829.078555
Case77,584400.0,588164.996436
Case77,579180.0,584457.895774
Case77,578940.0,579548.924162
Case77,578880.0,578981.565159
Case77,549600.0,579237.16274
Case77,546000.0,549672.661828
Case77,60000.0,546125.996948
Case77,52680.0,61544.7242135
Case77,31200.0,54199.8363949
Case77,31200.0,32689.3746896
Case77,26700.0,32669.8890247
Case77,26700.0,28148.2988858
Case77,6000.0,28129.4951832
Case77,0.0,7402.95648264
Case78,2571300.0,2571300.0
Case78,2558880.0,2558880.0
Case78,2558820.0,2558820.0
Case78,2552520.0,2552520.0
Case78,2551020.0,2551020.0
Case78,2527500.0,2555008.32426
Case78,2526600.0,2536536.20291
Case78,2494740.0,2531154.79373
Case78,2493060.0,2500608.01065
Case78,2481960.0,2497177.14653
Case78,2478240.0,2485202.68017
Case78,2466600.0,2480950.77784
Case78,2464560.0,2466324.66977
Case78,2450880.0,2466548.71972
Case78,2450820.0,2450700.08477
Case78,2442000.0,2450564.90122
Case78,2419320.0,2443416.49748
Case78,2419200.0,2419117.93245
Case78,2331960.0,2420411.23679
Case78,2328360.0,2335876.25928
Case78,2291640.0,2331819.23621
Case78,2288940.0,2291640.00048
Case78,2235000.0,2288940.00119
Case78,2230500.0,2237853.49899
Case78,2165160.0,2233113.84708
Case78,2162220.0,2167903.86344
Case78,1921560.0,2164772.152
Case78,1920180.0,1928822.35722
Case78,1919940.0,1927021.68686
Case78,1919460.0,1926391.99384
Case78,1914960.0,1925536.07206
Case78,1892520.0,1920648.83334
Case78,1889400.0,1897770.16839
Case78,1882260.0,1894341.3511
Case78,1882200.0,1886899.57233
Case78,1874100.0,1886585.6309
