,id,startTime,event,resource,datetime,eventString,resourceString
8628,213,1331466180.0,2,2,2012-03-11T11:43:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8629,213,1331477040.0,2,2,2012-03-11T14:44:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8630,213,1331569320.0,3,3,2012-03-12T16:22:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8631,213,1331572680.0,3,3,2012-03-12T17:18:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8632,213,1331579640.0,4,4,2012-03-12T19:14:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8633,213,1331582760.0,4,4,2012-03-12T20:06:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8634,213,1331583060.0,4,4,2012-03-12T20:11:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8635,213,1331596800.0,3,3,2012-03-13T00:00:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8636,213,1331596800.0,3,3,2012-03-13T00:00:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8637,213,1331601300.0,3,3,2012-03-13T01:15:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8638,213,1331601300.0,3,3,2012-03-13T01:15:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8639,213,1331608560.0,4,4,2012-03-13T03:16:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8640,213,1331629500.0,3,3,2012-03-13T09:05:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8641,213,1331644980.0,3,3,2012-03-13T13:23:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8642,213,1331651520.0,4,4,2012-03-13T15:12:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8643,213,1331652900.0,4,4,2012-03-13T15:35:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8644,213,1331652960.0,4,4,2012-03-13T15:36:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8645,213,1331654160.0,4,4,2012-03-13T15:56:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8646,213,1331654220.0,4,4,2012-03-13T15:57:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8647,213,1331681940.0,4,4,2012-03-13T23:39:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8648,213,1331683200.0,3,3,2012-03-14T00:00:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8649,213,1331684100.0,4,4,2012-03-14T00:15:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8650,213,1331687700.0,3,3,2012-03-14T01:15:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8651,213,1331707680.0,4,4,2012-03-14T06:48:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8652,213,1331707740.0,4,4,2012-03-14T06:49:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8653,213,1331708520.0,3,3,2012-03-14T07:02:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8654,213,1331708580.0,3,3,2012-03-14T07:03:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8655,213,1331712300.0,3,3,2012-03-14T08:05:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8656,213,1331721840.0,4,4,2012-03-14T10:44:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8657,213,1331721960.0,4,4,2012-03-14T10:46:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8658,213,1331723760.0,3,3,2012-03-14T11:16:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8659,213,1331726880.0,4,4,2012-03-14T12:08:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8660,213,1331752560.0,4,4,2012-03-14T19:16:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8661,213,1331757420.0,4,4,2012-03-14T20:37:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8662,213,1331761620.0,4,4,2012-03-14T21:47:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8663,213,1331793900.0,4,4,2012-03-15T06:45:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8664,213,1331794320.0,4,4,2012-03-15T06:52:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8665,213,1331802840.0,4,4,2012-03-15T09:14:00.000+02:00,Round Grinding - Machine 3,Machine 3 - Round Grinding
8666,213,1332201600.0,6,5,2012-03-20T00:00:00.000+02:00,Packing,Packing
8667,213,1332205200.0,6,5,2012-03-20T01:00:00.000+02:00,Packing,Packing
8668,213,1332234000.0,5,1,2012-03-20T09:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8669,213,1332245880.0,5,1,2012-03-20T12:18:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8670,213,1332245940.0,5,1,2012-03-20T12:19:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8671,213,1332250440.0,5,1,2012-03-20T13:34:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8672,214,1330003620.0,22,11,2012-02-23T13:27:00.000+02:00,SETUP     Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8673,214,1330012080.0,22,11,2012-02-23T15:48:00.000+02:00,SETUP     Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8674,214,1330014120.0,16,11,2012-02-23T16:22:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8675,214,1330028040.0,16,11,2012-02-23T20:14:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8676,214,1330028100.0,16,11,2012-02-23T20:15:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8677,214,1330042020.0,16,11,2012-02-24T00:07:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8678,214,1330044360.0,16,11,2012-02-24T00:46:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8679,214,1330065240.0,16,11,2012-02-24T06:34:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8680,214,1330066920.0,16,11,2012-02-24T07:02:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8681,214,1330088040.0,16,11,2012-02-24T12:54:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8682,214,1330157280.0,19,14,2012-02-25T08:08:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8683,214,1330163880.0,19,14,2012-02-25T09:58:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8684,214,1330175220.0,16,11,2012-02-25T13:07:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8685,214,1330208040.0,19,14,2012-02-25T22:14:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8686,214,1330211280.0,19,14,2012-02-25T23:08:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8687,214,1330211280.0,16,11,2012-02-25T23:08:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8688,214,1330238460.0,16,11,2012-02-26T06:41:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8689,214,1330250220.0,16,11,2012-02-26T09:57:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8690,214,1330267740.0,1,1,2012-02-26T14:49:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8691,214,1330271520.0,1,1,2012-02-26T15:52:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8692,214,1330300800.0,6,5,2012-02-27T00:00:00.000+02:00,Packing,Packing
8693,214,1330304400.0,6,5,2012-02-27T01:00:00.000+02:00,Packing,Packing
8694,214,1330340880.0,2,2,2012-02-27T11:08:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8695,214,1330340940.0,5,1,2012-02-27T11:09:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8696,214,1330341000.0,5,1,2012-02-27T11:10:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8697,214,1330345380.0,2,2,2012-02-27T12:23:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8698,215,1327934280.0,24,6,2012-01-30T14:38:00.000+02:00,Turning - Machine 9,Machine 9 - Turning & Milling
8699,215,1327939140.0,24,6,2012-01-30T15:59:00.000+02:00,Turning - Machine 9,Machine 9 - Turning & Milling
8700,215,1327939620.0,24,6,2012-01-30T16:07:00.000+02:00,Turning - Machine 9,Machine 9 - Turning & Milling
8701,215,1327944840.0,24,6,2012-01-30T17:34:00.000+02:00,Turning - Machine 9,Machine 9 - Turning & Milling
8702,215,1327944900.0,24,6,2012-01-30T17:35:00.000+02:00,Turning - Machine 9,Machine 9 - Turning & Milling
8703,215,1327957380.0,24,6,2012-01-30T21:03:00.000+02:00,Turning - Machine 9,Machine 9 - Turning & Milling
8704,215,1328080980.0,8,1,2012-02-01T07:23:00.000+02:00,Turning Q.C.,Quality Check 1
8705,215,1328081400.0,8,1,2012-02-01T07:30:00.000+02:00,Turning Q.C.,Quality Check 1
8706,215,1328090040.0,3,3,2012-02-01T09:54:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8707,215,1328095080.0,3,3,2012-02-01T11:18:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8708,215,1329232380.0,3,3,2012-02-14T15:13:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8709,215,1329239880.0,3,3,2012-02-14T17:18:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8710,215,1329375480.0,14,10,2012-02-16T06:58:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
8711,215,1329379740.0,14,10,2012-02-16T08:09:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
8712,215,1329379740.0,14,10,2012-02-16T08:09:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
8713,215,1329390660.0,14,10,2012-02-16T11:11:00.000+02:00,Round Grinding - Manual,Machine 27 - Grinding
8714,215,1329391740.0,2,2,2012-02-16T11:29:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8715,215,1329391800.0,2,2,2012-02-16T11:30:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8716,215,1329657600.0,5,1,2012-02-19T13:20:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8717,215,1329663600.0,5,1,2012-02-19T15:00:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8718,215,1329728820.0,5,1,2012-02-20T09:07:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8719,215,1329728880.0,5,1,2012-02-20T09:08:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8720,215,1329782400.0,6,5,2012-02-21T00:00:00.000+02:00,Packing,Packing
8721,215,1329786000.0,6,5,2012-02-21T01:00:00.000+02:00,Packing,Packing
8722,216,1329980700.0,19,14,2012-02-23T07:05:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8723,216,1330012140.0,19,14,2012-02-23T15:49:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8724,216,1330014060.0,19,14,2012-02-23T16:21:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8725,216,1330040580.0,19,14,2012-02-23T23:43:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8726,216,1330042200.0,19,14,2012-02-24T00:10:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8727,216,1330064940.0,19,14,2012-02-24T06:29:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8728,216,1330066800.0,19,14,2012-02-24T07:00:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8729,216,1330088040.0,19,14,2012-02-24T12:54:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8730,216,1330178340.0,19,14,2012-02-25T13:59:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8731,216,1330207080.0,19,14,2012-02-25T21:58:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8732,216,1330233060.0,19,14,2012-02-26T05:11:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8733,216,1330239600.0,19,14,2012-02-26T07:00:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8734,216,1330247340.0,19,14,2012-02-26T09:09:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8735,216,1330250340.0,19,14,2012-02-26T09:59:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8736,216,1330255080.0,19,14,2012-02-26T11:18:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8737,216,1330256040.0,19,14,2012-02-26T11:34:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8738,216,1330286280.0,19,14,2012-02-26T19:58:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8739,216,1330293600.0,19,14,2012-02-26T22:00:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8740,216,1330324980.0,19,14,2012-02-27T06:43:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8741,216,1330325400.0,19,14,2012-02-27T06:50:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8742,216,1330334520.0,19,14,2012-02-27T09:22:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8743,216,1330357800.0,19,14,2012-02-27T15:50:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8744,216,1330422720.0,8,1,2012-02-28T09:52:00.000+02:00,Turning Q.C.,Quality Check 1
8745,216,1330443360.0,8,1,2012-02-28T15:36:00.000+02:00,Turning Q.C.,Quality Check 1
8746,216,1330443420.0,8,1,2012-02-28T15:37:00.000+02:00,Turning Q.C.,Quality Check 1
8747,216,1330444380.0,2,2,2012-02-28T15:53:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8748,216,1330446300.0,2,2,2012-02-28T16:25:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8749,216,1330446480.0,5,1,2012-02-28T16:28:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8750,216,1330447320.0,5,1,2012-02-28T16:42:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8751,216,1330447860.0,8,1,2012-02-28T16:51:00.000+02:00,Turning Q.C.,Quality Check 1
8752,216,1330473600.0,6,5,2012-02-29T00:00:00.000+02:00,Packing,Packing
8753,216,1330477200.0,6,5,2012-02-29T01:00:00.000+02:00,Packing,Packing
8754,217,1329834000.0,16,11,2012-02-21T14:20:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8755,217,1329840120.0,16,11,2012-02-21T16:02:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8756,217,1329840240.0,16,11,2012-02-21T16:04:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8757,217,1329861360.0,16,11,2012-02-21T21:56:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8758,217,1329861360.0,16,11,2012-02-21T21:56:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8759,217,1329865680.0,16,11,2012-02-21T23:08:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8760,217,1329867660.0,16,11,2012-02-21T23:41:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8761,217,1329892440.0,16,11,2012-02-22T06:34:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8762,217,1329893520.0,8,1,2012-02-22T06:52:00.000+02:00,Turning Q.C.,Quality Check 1
8763,217,1329893880.0,8,1,2012-02-22T06:58:00.000+02:00,Turning Q.C.,Quality Check 1
8764,217,1329895320.0,16,11,2012-02-22T07:22:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8765,217,1329896520.0,16,11,2012-02-22T07:42:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8766,217,1329896520.0,16,11,2012-02-22T07:42:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8767,217,1329926160.0,16,11,2012-02-22T15:56:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8768,217,1329934380.0,16,11,2012-02-22T18:13:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8769,217,1329942120.0,16,11,2012-02-22T20:22:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8770,217,1329942180.0,16,11,2012-02-22T20:23:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8771,217,1329978600.0,16,11,2012-02-23T06:30:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8772,217,1329979920.0,16,11,2012-02-23T06:52:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8773,217,1329988140.0,8,1,2012-02-23T09:09:00.000+02:00,Turning Q.C.,Quality Check 1
8774,217,1330001520.0,8,1,2012-02-23T12:52:00.000+02:00,Turning Q.C.,Quality Check 1
8775,217,1330003560.0,16,11,2012-02-23T13:26:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8776,217,1330269600.0,8,1,2012-02-26T15:20:00.000+02:00,Turning Q.C.,Quality Check 1
8777,217,1330271520.0,8,1,2012-02-26T15:52:00.000+02:00,Turning Q.C.,Quality Check 1
8778,217,1330357200.0,2,2,2012-02-27T15:40:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8779,217,1330357260.0,2,2,2012-02-27T15:41:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8780,217,1330357620.0,8,1,2012-02-27T15:47:00.000+02:00,Turning Q.C.,Quality Check 1
8781,217,1330357680.0,2,2,2012-02-27T15:48:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8782,217,1330357800.0,8,1,2012-02-27T15:50:00.000+02:00,Turning Q.C.,Quality Check 1
8783,217,1330357860.0,5,1,2012-02-27T15:51:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8784,217,1330357920.0,5,1,2012-02-27T15:52:00.000+02:00,Final Inspection Q.C.,Quality Check 1
8785,217,1330362180.0,2,2,2012-02-27T17:03:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8786,217,1330387200.0,16,11,2012-02-28T00:00:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8787,217,1330387200.0,6,5,2012-02-28T00:00:00.000+02:00,Packing,Packing
8788,217,1330390800.0,6,5,2012-02-28T01:00:00.000+02:00,Packing,Packing
8789,217,1330391700.0,16,11,2012-02-28T01:15:00.000+02:00,Turning & Milling - Machine 5,Machine 5 - Turning & Milling
8790,218,1329107520.0,19,14,2012-02-13T04:32:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8791,218,1329115380.0,19,14,2012-02-13T06:43:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8792,218,1329165120.0,19,14,2012-02-13T20:32:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8793,218,1329176400.0,19,14,2012-02-13T23:40:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8794,218,1329176460.0,19,14,2012-02-13T23:41:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8795,218,1329180360.0,19,14,2012-02-14T00:46:00.000+02:00,Turning & Milling - Machine 6,Machine 6 - Turning & Milling
8796,218,1329205620.0,1,1,2012-02-14T07:47:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8797,218,1329216360.0,1,1,2012-02-14T10:46:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8798,218,1329216540.0,1,1,2012-02-14T10:49:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8799,218,1329221040.0,1,1,2012-02-14T12:04:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8800,218,1330325400.0,1,1,2012-02-27T06:50:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8801,218,1330326480.0,1,1,2012-02-27T07:08:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8802,218,1330539660.0,13,9,2012-02-29T18:21:00.000+02:00,Round Grinding - Machine 12,Machine 12 - Grinding
8803,218,1330542000.0,13,9,2012-02-29T19:00:00.000+02:00,Round Grinding - Machine 12,Machine 12 - Grinding
8804,218,1330542000.0,2,2,2012-02-29T19:00:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8805,218,1330542120.0,2,2,2012-02-29T19:02:00.000+02:00,Laser Marking - Machine 7,Machine 7- Laser Marking
8806,218,1330542120.0,3,3,2012-02-29T19:02:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8807,218,1330542120.0,13,9,2012-02-29T19:02:00.000+02:00,Round Grinding - Machine 12,Machine 12 - Grinding
8808,218,1330544940.0,13,9,2012-02-29T19:49:00.000+02:00,Round Grinding - Machine 12,Machine 12 - Grinding
8809,218,1330546620.0,3,3,2012-02-29T20:17:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8810,218,1330946760.0,15,1,2012-03-05T11:26:00.000+02:00,Round Grinding - Q.C.,Quality Check 1
8811,218,1330970280.0,15,1,2012-03-05T17:58:00.000+02:00,Round Grinding - Q.C.,Quality Check 1
8812,218,1331020800.0,15,1,2012-03-06T08:00:00.000+02:00,Round Grinding - Q.C.,Quality Check 1
8813,218,1331029620.0,15,1,2012-03-06T10:27:00.000+02:00,Round Grinding - Q.C.,Quality Check 1
8814,218,1331078400.0,6,5,2012-03-07T00:00:00.000+02:00,Packing,Packing
8815,218,1331082000.0,6,5,2012-03-07T01:00:00.000+02:00,Packing,Packing
8816,219,1329290460.0,26,8,2012-02-15T07:21:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8817,219,1329307680.0,26,8,2012-02-15T12:08:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8818,219,1329308280.0,26,8,2012-02-15T12:18:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8819,219,1329321360.0,26,8,2012-02-15T15:56:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8820,219,1329324300.0,26,8,2012-02-15T16:45:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8821,219,1329333420.0,26,8,2012-02-15T19:17:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8822,219,1329333480.0,26,8,2012-02-15T19:18:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8823,219,1329337800.0,26,8,2012-02-15T20:30:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8824,219,1329337800.0,26,8,2012-02-15T20:30:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8825,219,1329347700.0,26,8,2012-02-15T23:15:00.000+02:00,Turning - Machine 8,Machine 8 - Turning & Milling
8826,219,1329375600.0,8,1,2012-02-16T07:00:00.000+02:00,Turning Q.C.,Quality Check 1
8827,219,1329376500.0,8,1,2012-02-16T07:15:00.000+02:00,Turning Q.C.,Quality Check 1
8828,219,1329376500.0,38,25,2012-02-16T07:15:00.000+02:00,Stress Relief,Oven
8829,219,1329383700.0,38,25,2012-02-16T09:15:00.000+02:00,Stress Relief,Oven
8830,219,1331634420.0,17,12,2012-03-13T10:27:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8831,219,1331654100.0,17,12,2012-03-13T15:55:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8832,219,1331654700.0,17,12,2012-03-13T16:05:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8833,219,1331673780.0,17,12,2012-03-13T21:23:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8834,219,1331709120.0,17,12,2012-03-14T07:12:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8835,219,1331712240.0,17,12,2012-03-14T08:04:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8836,219,1331722800.0,17,12,2012-03-14T11:00:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8837,219,1331735400.0,1,1,2012-03-14T14:30:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8838,219,1331739540.0,17,12,2012-03-14T15:39:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8839,219,1331747820.0,1,1,2012-03-14T17:57:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8840,219,1331798640.0,1,1,2012-03-15T08:04:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8841,219,1331820000.0,1,1,2012-03-15T14:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8842,219,1331827740.0,17,12,2012-03-15T16:09:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8843,219,1331854020.0,17,12,2012-03-15T23:27:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8844,219,1331888940.0,1,1,2012-03-16T09:09:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8845,219,1331901900.0,1,1,2012-03-16T12:45:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8846,219,1332027780.0,17,12,2012-03-17T23:43:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8847,219,1332053400.0,17,12,2012-03-18T06:50:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8848,219,1332057600.0,1,1,2012-03-18T08:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8849,219,1332061560.0,17,12,2012-03-18T09:06:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8850,219,1332072000.0,1,1,2012-03-18T12:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8851,219,1332085140.0,17,12,2012-03-18T15:39:00.000+02:00,Turning & Milling - Machine 10,Machine 10 - Grinding
8852,219,1332144000.0,1,1,2012-03-19T08:00:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8853,219,1332156600.0,1,1,2012-03-19T11:30:00.000+02:00,Turning & Milling Q.C.,Quality Check 1
8854,219,1332165600.0,3,3,2012-03-19T14:00:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8855,219,1332165600.0,25,15,2012-03-19T14:00:00.000+02:00,Deburring - Manual,Manual Deburring
8856,219,1332172800.0,3,3,2012-03-19T16:00:00.000+02:00,Lapping - Machine 1,Machine 1 - Lapping
8857,219,1332172800.0,25,15,2012-03-19T16:00:00.000+02:00,Deburring - Manual,Manual Deburring
8858,219,1332227880.0,18,13,2012-03-20T07:18:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
8859,219,1332230340.0,18,13,2012-03-20T07:59:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
8860,219,1332237840.0,18,13,2012-03-20T10:04:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
8861,219,1332247800.0,18,13,2012-03-20T12:50:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
8862,219,1332248400.0,18,13,2012-03-20T13:00:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
8863,219,1332263160.0,18,13,2012-03-20T17:06:00.000+02:00,Round Grinding - Machine 2,Machine 2 - Round Grinding
