concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,remainingTime,prediction
75,1,32,75,76,77,38,32,11,12,7,7,75,13,32,75,76,77,38,32,11,12,7,7,75,1,43,75,76,77,38,43,11,50,7,7,17,1,16,17,18,77,38,16,6,7,7,7,17,13,16,17,18,77,38,16,6,7,7,7,75,13,43,75,76,77,38,43,11,50,7,7,75,1,43,75,76,77,38,43,6,4,7,7,75,13,43,75,76,77,38,43,6,4,7,7,75,1,32,75,76,77,38,32,6,79,7,7,75,13,32,75,76,77,38,32,6,79,7,7,75,1,14,75,76,77,38,14,6,55,7,7,75,13,14,75,76,77,38,14,6,55,7,7,75,1,43,75,76,77,38,43,6,78,7,7,2323680.0,2323681.25
103,1,71,103,25,104,27,71,11,7,7,7,103,13,71,103,25,104,27,71,11,7,7,7,103,1,24,103,25,104,27,24,11,12,7,7,103,13,24,103,25,104,27,24,11,12,7,7,30,1,29,30,18,104,27,29,6,7,7,7,30,13,29,30,18,104,27,29,6,7,7,7,103,1,24,103,25,104,27,24,6,42,7,7,103,13,24,103,25,104,27,24,6,42,7,7,103,1,71,103,25,104,27,71,6,55,7,7,103,13,71,103,25,104,27,71,6,55,7,7,103,1,28,103,25,104,27,28,6,61,7,7,103,13,28,103,25,104,27,28,6,61,7,7,103,1,71,103,25,104,27,71,6,63,7,7,1612440.0,1612440.625
108,1,85,108,109,91,110,85,11,12,7,7,108,13,85,108,109,91,110,85,11,12,7,7,108,1,85,108,109,91,110,85,6,44,7,7,108,13,85,108,109,91,110,85,6,44,7,7,108,1,85,108,109,91,110,85,11,12,7,7,108,13,85,108,109,91,110,85,11,12,7,7,108,1,85,108,109,91,110,85,6,44,7,7,17,1,16,17,18,91,110,16,6,7,7,7,17,13,16,17,18,91,110,16,6,7,7,7,108,13,85,108,109,91,110,85,6,44,7,7,17,1,80,17,18,91,110,80,6,91,7,7,17,13,80,17,18,91,110,80,6,91,7,7,21,1,20,21,22,91,110,20,6,91,7,7,1785120.0,1785119.75
122,1,39,122,142,73,96,39,11,7,7,7,122,13,39,122,142,73,96,39,11,7,7,7,122,1,39,122,142,73,96,39,11,7,7,7,122,13,39,122,142,73,96,39,11,7,7,7,122,1,39,122,142,73,96,39,49,7,7,7,122,13,39,122,142,73,96,39,49,7,7,7,122,1,39,122,142,73,96,39,6,7,7,7,122,1,148,122,142,73,96,148,6,88,7,7,122,13,39,122,142,73,96,39,6,7,7,7,122,1,39,122,142,73,96,39,6,107,7,7,122,13,39,122,142,73,96,39,6,107,7,7,122,13,148,122,142,73,96,148,6,88,7,7,122,1,147,122,142,73,96,147,6,51,7,7,2709300.0,2709299.25
0,1,2,0,3,159,5,2,6,7,7,7,0,13,2,0,3,159,5,2,6,7,7,7,154,1,150,154,155,159,5,150,11,7,7,7,154,13,150,154,155,159,5,150,11,7,7,7,154,1,119,154,155,159,5,119,11,66,7,7,154,13,119,154,155,159,5,119,11,66,7,7,154,1,153,154,155,159,5,153,6,160,7,7,154,13,153,154,155,159,5,153,6,160,7,7,154,1,150,154,155,159,5,150,6,97,7,7,154,13,150,154,155,159,5,150,6,97,7,7,154,1,119,154,155,159,5,119,6,4,7,7,154,13,119,154,155,159,5,119,6,4,7,7,154,1,153,154,155,159,5,153,6,33,7,7,3993300.0,3993299.0
131,1,130,131,132,159,127,130,6,7,7,7,131,13,130,131,132,159,127,130,6,7,7,7,17,1,52,17,18,159,127,52,6,7,7,7,17,13,52,17,18,159,127,52,6,7,7,7,23,1,24,23,25,159,127,24,11,12,7,7,23,13,24,23,25,159,127,24,11,12,7,7,17,1,52,17,18,159,127,52,6,7,7,7,23,1,24,23,25,159,127,24,11,7,7,7,17,13,52,17,18,159,127,52,6,7,7,7,23,13,24,23,25,159,127,24,11,7,7,7,23,1,24,23,25,159,127,24,6,42,7,7,23,13,24,23,25,159,127,24,6,42,7,7,23,1,71,23,25,159,127,71,6,7,7,7,1533000.0,1533000.375
70,1,24,70,72,100,165,24,11,7,7,7,70,13,24,70,72,100,165,24,11,7,7,7,70,1,24,70,72,100,165,24,11,7,7,7,17,1,52,17,18,100,165,52,11,7,7,7,70,13,24,70,72,100,165,24,11,7,7,7,17,13,52,17,18,100,165,52,11,7,7,7,70,1,24,70,72,100,165,24,11,50,7,7,17,1,52,17,18,100,165,52,6,7,7,7,17,13,52,17,18,100,165,52,6,7,7,7,70,13,24,70,72,100,165,24,11,50,7,7,70,1,71,70,72,100,165,71,6,15,7,7,70,13,71,70,72,100,165,71,6,15,7,7,70,1,28,70,72,100,165,28,6,42,7,7,2138880.0,2138879.25
9,1,14,9,10,169,170,14,11,12,7,7,9,13,14,9,10,169,170,14,11,12,7,7,17,1,29,17,18,169,170,29,6,7,7,7,9,1,14,9,10,169,170,14,6,15,7,7,9,13,14,9,10,169,170,14,6,15,7,7,17,13,29,17,18,169,170,29,6,7,7,7,9,1,32,9,10,169,170,32,6,88,7,7,9,13,32,9,10,169,170,32,6,88,7,7,9,1,32,9,10,169,170,32,11,66,7,7,9,13,32,9,10,169,170,32,11,66,7,7,9,1,32,9,10,169,170,32,6,141,7,7,9,13,32,9,10,169,170,32,6,141,7,7,9,1,85,9,10,169,170,85,6,58,7,7,3173460.0,3173459.25
173,1,80,173,18,88,172,80,6,63,7,7,17,1,80,17,18,88,172,80,6,63,7,7,173,13,80,173,18,88,172,80,6,63,7,7,17,13,80,17,18,88,172,80,6,63,7,7,122,1,39,122,142,88,172,39,6,7,7,7,122,13,39,122,142,88,172,39,6,7,7,7,122,1,39,122,142,88,172,39,11,12,7,7,122,13,39,122,142,88,172,39,11,12,7,7,122,1,39,122,142,88,172,39,6,66,7,7,122,13,39,122,142,88,172,39,6,66,7,7,122,1,39,122,142,88,172,39,11,7,7,7,122,13,39,122,142,88,172,39,11,7,7,7,122,1,39,122,142,88,172,39,6,12,7,7,3954240.0,3954237.0
75,1,85,75,76,177,178,85,11,7,7,7,75,1,43,75,76,177,178,43,11,12,7,7,75,13,85,75,76,177,178,85,11,7,7,7,75,13,43,75,76,177,178,43,11,12,7,7,75,1,85,75,76,177,178,85,11,7,7,7,75,1,43,75,76,177,178,43,6,34,7,7,75,13,85,75,76,177,178,85,11,7,7,7,75,13,43,75,76,177,178,43,6,34,7,7,75,1,43,75,76,177,178,43,6,44,7,7,75,13,43,75,76,177,178,43,6,44,7,7,75,1,32,75,76,177,178,32,11,12,7,7,75,13,32,75,76,177,178,32,11,12,7,7,75,1,43,75,76,177,178,43,11,7,7,7,1659600.0,1659600.375
70,1,71,70,72,63,5,71,11,7,7,7,70,13,71,70,72,63,5,71,11,7,7,7,70,1,28,70,72,63,5,28,11,7,7,7,70,13,28,70,72,63,5,28,11,7,7,7,70,1,71,70,72,63,5,71,11,7,7,7,70,13,71,70,72,63,5,71,11,7,7,7,70,1,71,70,72,63,5,71,6,66,7,7,70,13,71,70,72,63,5,71,6,66,7,7,70,1,24,70,72,63,5,24,11,66,7,7,70,13,24,70,72,63,5,24,11,66,7,7,70,1,28,70,72,63,5,28,6,12,7,7,70,13,28,70,72,63,5,28,6,12,7,7,70,1,71,70,72,63,5,71,6,102,7,7,3239220.0,3239219.0
9,1,14,9,10,149,170,14,11,7,7,7,9,13,14,9,10,149,170,14,11,7,7,7,9,1,43,9,10,149,170,43,6,181,7,7,9,13,43,9,10,149,170,43,6,181,7,7,17,1,29,17,18,149,170,29,6,7,7,7,9,1,8,9,10,149,170,8,6,7,7,7,9,1,8,9,10,149,170,8,6,97,7,7,9,13,8,9,10,149,170,8,6,7,7,7,9,13,8,9,10,149,170,8,6,97,7,7,17,13,29,17,18,149,170,29,6,7,7,7,9,1,8,9,10,149,170,8,6,115,7,7,9,1,32,9,10,149,170,32,6,97,7,7,9,13,32,9,10,149,170,32,6,97,7,7,3294000.0,3293999.25
40,1,45,40,41,79,38,45,11,12,7,7,17,1,52,17,18,79,38,52,11,7,7,7,40,13,45,40,41,79,38,45,11,12,7,7,40,1,45,40,41,79,38,45,11,7,7,7,40,13,45,40,41,79,38,45,11,7,7,7,40,1,45,40,41,79,38,45,6,15,7,7,17,13,52,17,18,79,38,52,11,7,7,7,40,13,45,40,41,79,38,45,6,15,7,7,40,1,43,40,41,79,38,43,6,102,7,7,40,13,43,40,41,79,38,43,6,102,7,7,40,1,45,40,41,79,38,45,6,61,7,7,40,13,45,40,41,79,38,45,6,61,7,7,17,1,52,17,18,79,38,52,6,79,7,7,1965600.0,1965599.625
200,1,85,200,109,63,110,85,11,7,7,7,200,13,85,200,109,63,110,85,11,7,7,7,200,1,14,200,109,63,110,14,6,63,7,7,200,13,14,200,109,63,110,14,6,63,7,7,108,1,43,108,109,63,110,43,11,7,7,7,108,13,43,108,109,63,110,43,11,7,7,7,30,1,80,30,18,63,110,80,6,63,7,7,17,1,80,17,18,63,110,80,6,91,12,7,108,1,85,108,109,63,110,85,6,63,7,7,17,13,80,17,18,63,110,80,6,91,12,7,30,13,80,30,18,63,110,80,6,63,7,7,108,13,85,108,109,63,110,85,6,63,7,7,108,1,85,108,109,63,110,85,11,7,7,7,3096540.0,3096539.25
17,1,16,17,18,63,207,16,11,7,7,7,17,13,16,17,18,63,207,16,11,7,7,7,17,1,16,17,18,63,207,16,11,7,7,7,70,1,24,70,72,63,207,24,11,7,7,7,17,13,16,17,18,63,207,16,11,7,7,7,70,13,24,70,72,63,207,24,11,7,7,7,70,1,24,70,72,63,207,24,11,7,7,7,70,13,24,70,72,63,207,24,11,7,7,7,70,1,24,70,72,63,207,24,11,7,7,7,70,13,24,70,72,63,207,24,11,7,7,7,70,1,24,70,72,63,207,24,11,12,7,7,70,13,24,70,72,63,207,24,11,12,7,7,17,1,16,17,18,63,207,16,11,7,7,7,2496600.0,2496599.25
9,1,32,9,10,212,65,32,11,7,7,7,9,13,32,9,10,212,65,32,11,7,7,7,9,1,43,9,10,212,65,43,11,7,7,7,9,13,43,9,10,212,65,43,11,7,7,7,9,1,43,9,10,212,65,43,6,4,7,7,9,13,43,9,10,212,65,43,6,4,7,7,9,1,32,9,10,212,65,32,6,53,7,7,9,13,32,9,10,212,65,32,6,53,7,7,9,1,14,9,10,212,65,14,11,12,7,7,9,1,14,9,10,212,65,14,6,7,7,7,9,13,14,9,10,212,65,14,6,7,7,7,17,1,29,17,18,212,65,29,6,199,7,7,9,13,14,9,10,212,65,14,11,12,7,7,3859860.0,3859859.25
108,1,8,108,109,63,110,8,11,12,7,7,108,13,8,108,109,63,110,8,11,12,7,7,108,1,8,108,109,63,110,8,6,91,7,7,108,13,8,108,109,63,110,8,6,91,7,7,17,1,80,17,18,63,110,80,6,91,12,7,17,13,80,17,18,63,110,80,6,91,12,7,21,1,2,21,22,63,110,2,6,91,7,7,21,13,2,21,22,63,110,2,6,91,7,7,215,1,214,215,216,63,110,214,6,91,7,7,0,1,98,0,3,63,110,98,6,91,7,7,0,13,98,0,3,63,110,98,6,91,7,7,215,13,214,215,216,63,110,214,6,91,7,7,173,1,80,173,18,63,110,80,6,19,50,7,2809140.0,2809139.25
23,1,28,23,25,107,5,28,11,7,7,7,23,1,28,23,25,107,5,28,49,7,7,7,23,13,28,23,25,107,5,28,49,7,7,7,17,1,16,17,18,107,5,16,11,7,7,7,17,13,16,17,18,107,5,16,11,7,7,7,23,13,28,23,25,107,5,28,11,7,7,7,23,1,28,23,25,107,5,28,11,12,7,7,23,13,28,23,25,107,5,28,11,12,7,7,23,1,28,23,25,107,5,28,6,34,7,7,23,13,28,23,25,107,5,28,6,34,7,7,23,1,71,23,25,107,5,71,11,12,7,7,23,13,71,23,25,107,5,71,11,12,7,7,23,1,71,23,25,107,5,71,6,34,7,7,2410140.0,2410139.25
108,1,85,108,109,63,110,85,11,34,7,7,108,13,85,108,109,63,110,85,11,34,7,7,108,1,85,108,109,63,110,85,6,19,7,7,108,13,85,108,109,63,110,85,6,19,7,7,108,1,85,108,109,63,110,85,11,7,7,7,108,13,85,108,109,63,110,85,11,7,7,7,108,1,43,108,109,63,110,43,11,12,7,7,108,13,43,108,109,63,110,43,11,12,7,7,108,1,43,108,109,63,110,43,6,42,7,7,108,13,43,108,109,63,110,43,6,42,7,7,108,1,85,108,109,63,110,85,6,107,7,7,108,13,85,108,109,63,110,85,6,107,7,7,17,1,16,17,18,63,110,16,6,63,7,7,2860200.0,2860199.0
9,1,14,9,10,63,110,14,11,7,7,7,9,13,14,9,10,63,110,14,11,7,7,7,9,1,32,9,10,63,110,32,11,12,7,7,9,13,32,9,10,63,110,32,11,12,7,7,9,1,32,9,10,63,110,32,49,7,7,7,9,13,32,9,10,63,110,32,49,7,7,7,9,1,8,9,10,63,110,8,11,7,7,7,9,13,8,9,10,63,110,8,11,7,7,7,9,1,8,9,10,63,110,8,6,91,7,7,9,13,8,9,10,63,110,8,6,91,7,7,17,1,80,17,18,63,110,80,6,91,12,7,17,13,80,17,18,63,110,80,6,91,12,7,21,1,98,21,22,63,110,98,6,91,7,7,3503280.0,3503279.25
40,1,39,40,41,37,234,39,11,7,7,7,40,13,39,40,41,37,234,39,11,7,7,7,40,1,39,40,41,37,234,39,11,7,7,7,40,13,39,40,41,37,234,39,11,7,7,7,40,1,39,40,41,37,234,39,11,12,7,7,17,1,52,17,18,37,234,52,6,7,7,7,40,13,39,40,41,37,234,39,11,12,7,7,40,1,39,40,41,37,234,39,49,7,7,7,17,13,52,17,18,37,234,52,6,7,7,7,40,13,39,40,41,37,234,39,49,7,7,7,40,1,39,40,41,37,234,39,6,44,7,7,40,13,39,40,41,37,234,39,6,44,7,7,40,1,39,40,41,37,234,39,6,12,7,7,1534320.0,1534320.625
40,1,45,40,41,115,239,45,11,12,7,7,40,13,45,40,41,115,239,45,11,12,7,7,40,1,45,40,41,115,239,45,11,7,7,7,17,1,29,17,18,115,239,29,6,7,7,7,40,13,45,40,41,115,239,45,11,7,7,7,17,13,29,17,18,115,239,29,6,7,7,7,40,1,45,40,41,115,239,45,11,7,7,7,17,1,29,17,18,115,239,29,6,7,7,7,17,13,29,17,18,115,239,29,6,7,7,7,40,13,45,40,41,115,239,45,11,7,7,7,40,1,45,40,41,115,239,45,6,69,7,7,40,13,45,40,41,115,239,45,6,69,7,7,40,1,98,40,41,115,239,98,6,44,7,7,1774860.0,1774859.75
40,1,45,40,41,91,38,45,11,7,7,7,40,13,45,40,41,91,38,45,11,7,7,7,40,1,45,40,41,91,38,45,11,102,7,7,17,1,52,17,18,91,38,52,6,7,7,7,40,1,45,40,41,91,38,45,11,12,7,7,40,13,45,40,41,91,38,45,11,12,7,7,17,13,52,17,18,91,38,52,6,7,7,7,40,13,45,40,41,91,38,45,11,102,7,7,40,1,45,40,41,91,38,45,6,107,7,7,40,13,45,40,41,91,38,45,6,107,7,7,17,1,52,17,18,91,38,52,6,91,7,7,40,1,45,40,41,91,38,45,11,12,7,7,40,1,45,40,41,91,38,45,6,44,7,7,1632360.0,1632360.625
75,1,32,75,76,152,38,32,11,7,7,7,75,13,32,75,76,152,38,32,11,7,7,7,75,1,32,75,76,152,38,32,11,50,7,7,75,13,32,75,76,152,38,32,11,50,7,7,75,1,14,75,76,152,38,14,11,66,7,7,17,1,29,17,18,152,38,29,6,7,7,7,17,13,29,17,18,152,38,29,6,7,7,7,75,13,14,75,76,152,38,14,11,66,7,7,17,1,29,17,18,152,38,29,6,7,7,7,17,13,29,17,18,152,38,29,6,7,7,7,75,1,14,75,76,152,38,14,11,50,7,7,75,13,14,75,76,152,38,14,11,50,7,7,75,1,45,75,76,152,38,45,6,69,7,7,2939040.0,2939039.0
9,1,8,9,10,79,5,8,11,7,7,7,9,13,8,9,10,79,5,8,11,7,7,7,9,1,8,9,10,79,5,8,11,12,7,7,9,13,8,9,10,79,5,8,11,12,7,7,9,1,8,9,10,79,5,8,6,50,7,7,9,13,8,9,10,79,5,8,6,50,7,7,9,1,43,9,10,79,5,43,6,167,7,7,9,13,43,9,10,79,5,43,6,167,7,7,17,1,16,17,18,79,5,16,6,92,12,7,17,13,16,17,18,79,5,16,6,92,12,7,17,1,16,17,18,79,5,16,6,7,12,7,17,13,16,17,18,79,5,16,6,7,12,7,21,1,20,21,22,79,5,20,6,92,7,7,2687580.0,2687579.25
70,1,24,70,72,88,47,24,11,12,7,7,70,13,24,70,72,88,47,24,11,12,7,7,70,1,28,70,72,88,47,28,11,12,7,7,70,13,28,70,72,88,47,28,11,12,7,7,70,1,28,70,72,88,47,28,6,102,7,7,70,13,28,70,72,88,47,28,6,102,7,7,70,1,8,70,72,88,47,8,6,4,7,7,70,13,8,70,72,88,47,8,6,4,7,7,70,1,24,70,72,88,47,24,6,66,7,7,17,1,52,17,18,88,47,52,6,88,7,7,70,13,24,70,72,88,47,24,6,66,7,7,17,13,52,17,18,88,47,52,6,88,7,7,21,1,20,21,22,88,47,20,6,88,7,7,1784400.0,1784400.5
108,1,85,108,109,61,5,85,11,7,7,7,108,13,85,108,109,61,5,85,11,7,7,7,108,1,32,108,109,61,5,32,11,7,7,7,108,13,32,108,109,61,5,32,11,7,7,7,108,1,43,108,109,61,5,43,11,66,7,7,108,1,85,108,109,61,5,85,6,63,7,7,108,13,43,108,109,61,5,43,11,66,7,7,108,13,85,108,109,61,5,85,6,63,7,7,17,1,16,17,18,61,5,16,6,55,12,7,17,1,16,17,18,61,5,16,6,7,7,7,17,13,16,17,18,61,5,16,6,55,12,7,17,13,16,17,18,61,5,16,6,7,7,7,21,1,153,21,22,61,5,153,6,55,7,7,2315940.0,2315939.25
40,1,45,40,41,78,38,45,11,12,7,7,103,1,71,103,25,78,38,71,6,7,7,7,103,13,71,103,25,78,38,71,6,7,7,7,40,13,45,40,41,78,38,45,11,12,7,7,40,1,45,40,41,78,38,45,11,12,7,7,40,13,45,40,41,78,38,45,11,12,7,7,40,1,32,40,41,78,38,32,6,44,7,7,40,13,32,40,41,78,38,32,6,44,7,7,40,1,240,40,41,78,38,240,6,195,7,7,40,13,240,40,41,78,38,240,6,195,7,7,40,1,45,40,41,78,38,45,11,7,7,7,40,13,45,40,41,78,38,45,11,7,7,7,40,1,45,40,41,78,38,45,6,63,7,7,1758060.0,1758059.625
243,1,24,243,72,244,245,24,11,7,7,7,243,13,24,243,72,244,245,24,11,7,7,7,243,1,71,243,72,244,245,71,11,12,7,7,243,13,71,243,72,244,245,71,11,12,7,7,243,1,71,243,72,244,245,71,6,91,7,7,243,13,71,243,72,244,245,71,6,91,7,7,243,1,24,243,72,244,245,24,6,102,7,7,243,13,24,243,72,244,245,24,6,102,7,7,243,1,24,243,72,244,245,24,6,61,7,7,243,13,24,243,72,244,245,24,6,61,7,7,243,1,71,243,72,244,245,71,6,61,7,7,243,13,71,243,72,244,245,71,6,61,7,7,243,1,8,243,72,244,245,8,6,175,7,7,2052840.0,2052839.625
9,1,14,9,10,79,5,14,11,7,7,7,9,13,14,9,10,79,5,14,11,7,7,7,9,1,8,9,10,79,5,8,11,66,7,7,9,13,8,9,10,79,5,8,11,66,7,7,9,1,8,9,10,79,5,8,6,195,7,7,9,13,8,9,10,79,5,8,6,195,7,7,17,1,52,17,18,79,5,52,6,7,7,7,17,13,52,17,18,79,5,52,6,7,7,7,9,1,14,9,10,79,5,14,6,107,7,7,9,13,14,9,10,79,5,14,6,107,7,7,17,1,52,17,18,79,5,52,6,247,12,7,17,13,52,17,18,79,5,52,6,247,12,7,21,1,20,21,22,79,5,20,6,247,7,7,3105960.0,3105959.0
243,1,24,243,72,250,218,24,11,12,7,7,243,13,24,243,72,250,218,24,11,12,7,7,243,1,71,243,72,250,218,71,11,7,7,7,243,13,71,243,72,250,218,71,11,7,7,7,243,1,71,243,72,250,218,71,6,44,7,7,243,13,71,243,72,250,218,71,6,44,7,7,17,1,52,17,18,250,218,52,6,7,7,7,243,1,28,243,72,250,218,28,6,4,7,7,17,13,52,17,18,250,218,52,6,7,7,7,243,13,28,243,72,250,218,28,6,4,7,7,243,1,24,243,72,250,218,24,6,61,7,7,243,13,24,243,72,250,218,24,6,61,7,7,243,1,71,243,72,250,218,71,6,12,7,7,3089820.0,3089819.0
40,1,45,40,41,252,218,45,11,12,7,7,40,1,45,40,41,252,218,45,11,7,7,7,40,13,45,40,41,252,218,45,11,12,7,7,40,13,45,40,41,252,218,45,11,7,7,7,40,1,39,40,41,252,218,39,11,7,7,7,40,13,39,40,41,252,218,39,11,7,7,7,40,1,39,40,41,252,218,39,11,12,7,7,40,13,39,40,41,252,218,39,11,12,7,7,40,1,45,40,41,252,218,45,11,7,7,7,40,13,45,40,41,252,218,45,11,7,7,7,40,1,45,40,41,252,218,45,6,46,7,7,40,13,45,40,41,252,218,45,6,46,7,7,17,1,29,17,18,252,218,29,6,7,7,7,1621500.0,1621500.0
40,1,39,40,41,19,38,39,11,7,7,7,40,13,39,40,41,19,38,39,11,7,7,7,40,1,39,40,41,19,38,39,49,7,7,7,40,13,39,40,41,19,38,39,49,7,7,7,40,1,39,40,41,19,38,39,11,12,7,7,40,13,39,40,41,19,38,39,11,12,7,7,40,1,39,40,41,19,38,39,49,7,7,7,40,13,39,40,41,19,38,39,49,7,7,7,40,1,39,40,41,19,38,39,6,15,7,7,40,13,39,40,41,19,38,39,6,15,7,7,40,1,39,40,41,19,38,39,6,19,7,7,40,13,39,40,41,19,38,39,6,19,7,7,17,1,29,17,18,19,38,29,6,19,7,7,2231520.0,2231519.0
9,1,43,9,10,254,5,43,11,7,7,7,9,13,43,9,10,254,5,43,11,7,7,7,9,1,43,9,10,254,5,43,11,7,7,7,9,13,43,9,10,254,5,43,11,7,7,7,9,1,85,9,10,254,5,85,6,19,7,7,17,1,16,17,18,254,5,16,11,7,7,7,17,13,16,17,18,254,5,16,11,7,7,7,9,13,85,9,10,254,5,85,6,19,7,7,9,1,32,9,10,254,5,32,6,115,7,7,9,1,8,9,10,254,5,8,6,83,7,7,9,13,32,9,10,254,5,32,6,115,7,7,9,1,32,9,10,254,5,32,6,255,7,7,9,13,32,9,10,254,5,32,6,255,7,7,3981720.0,3981718.5
23,1,28,23,25,160,258,28,11,7,7,7,23,1,28,23,25,160,258,28,49,7,7,7,23,13,28,23,25,160,258,28,49,7,7,7,23,13,28,23,25,160,258,28,11,7,7,7,23,1,28,23,25,160,258,28,11,12,7,7,23,13,28,23,25,160,258,28,11,12,7,7,23,1,28,23,25,160,258,28,11,7,7,7,23,13,28,23,25,160,258,28,11,7,7,7,23,1,28,23,25,160,258,28,11,12,7,7,23,1,28,23,25,160,258,28,6,42,7,7,23,13,28,23,25,160,258,28,11,12,7,7,23,13,28,23,25,160,258,28,6,42,7,7,23,1,71,23,25,160,258,71,6,69,7,7,3062940.0,3062939.0
108,1,85,108,109,259,5,85,11,66,7,7,108,13,85,108,109,259,5,85,11,66,7,7,108,1,85,108,109,259,5,85,6,91,7,7,108,13,85,108,109,259,5,85,6,91,7,7,108,1,8,108,109,259,5,8,6,220,7,7,108,13,8,108,109,259,5,8,6,220,7,7,108,1,43,108,109,259,5,43,6,260,7,7,108,13,43,108,109,259,5,43,6,260,7,7,108,1,85,108,109,259,5,85,6,31,7,7,108,13,85,108,109,259,5,85,6,31,7,7,108,1,85,108,109,259,5,85,11,7,7,7,108,13,85,108,109,259,5,85,11,7,7,7,108,1,32,108,109,259,5,32,11,12,7,7,2464560.0,2464559.25
9,1,43,9,10,270,162,43,11,7,7,7,9,13,43,9,10,270,162,43,11,7,7,7,9,1,8,9,10,270,162,8,11,66,7,7,9,13,8,9,10,270,162,8,11,66,7,7,17,1,29,17,18,270,162,29,6,7,7,7,9,1,14,9,10,270,162,14,11,19,7,7,17,13,29,17,18,270,162,29,6,7,7,7,9,13,14,9,10,270,162,14,11,19,7,7,9,1,43,9,10,270,162,43,6,107,7,7,9,13,43,9,10,270,162,43,6,107,7,7,9,1,8,9,10,270,162,8,6,58,7,7,9,13,8,9,10,270,162,8,6,58,7,7,17,1,29,17,18,270,162,29,6,7,7,7,2570640.0,2570639.0
