concept:name_1,lifecycle:transition_1,org:resource_1,Activity_1,Resource_1,Work_Order_Qty_1,Part_Desc__1,Worker_ID_1,Report_Type_1,Qty_Completed_1,Qty_Rejected_1,Qty_for_MRB_1,concept:name_2,lifecycle:transition_2,org:resource_2,Activity_2,Resource_2,Work_Order_Qty_2,Part_Desc__2,Worker_ID_2,Report_Type_2,Qty_Completed_2,Qty_Rejected_2,Qty_for_MRB_2,concept:name_3,lifecycle:transition_3,org:resource_3,Activity_3,Resource_3,Work_Order_Qty_3,Part_Desc__3,Worker_ID_3,Report_Type_3,Qty_Completed_3,Qty_Rejected_3,Qty_for_MRB_3,concept:name_4,lifecycle:transition_4,org:resource_4,Activity_4,Resource_4,Work_Order_Qty_4,Part_Desc__4,Worker_ID_4,Report_Type_4,Qty_Completed_4,Qty_Rejected_4,Qty_for_MRB_4,concept:name_5,lifecycle:transition_5,org:resource_5,Activity_5,Resource_5,Work_Order_Qty_5,Part_Desc__5,Worker_ID_5,Report_Type_5,Qty_Completed_5,Qty_Rejected_5,Qty_for_MRB_5,concept:name_6,lifecycle:transition_6,org:resource_6,Activity_6,Resource_6,Work_Order_Qty_6,Part_Desc__6,Worker_ID_6,Report_Type_6,Qty_Completed_6,Qty_Rejected_6,Qty_for_MRB_6,concept:name_7,lifecycle:transition_7,org:resource_7,Activity_7,Resource_7,Work_Order_Qty_7,Part_Desc__7,Worker_ID_7,Report_Type_7,Qty_Completed_7,Qty_Rejected_7,Qty_for_MRB_7,concept:name_8,lifecycle:transition_8,org:resource_8,Activity_8,Resource_8,Work_Order_Qty_8,Part_Desc__8,Worker_ID_8,Report_Type_8,Qty_Completed_8,Qty_Rejected_8,Qty_for_MRB_8,concept:name_9,lifecycle:transition_9,org:resource_9,Activity_9,Resource_9,Work_Order_Qty_9,Part_Desc__9,Worker_ID_9,Report_Type_9,Qty_Completed_9,Qty_Rejected_9,Qty_for_MRB_9,concept:name_10,lifecycle:transition_10,org:resource_10,Activity_10,Resource_10,Work_Order_Qty_10,Part_Desc__10,Worker_ID_10,Report_Type_10,Qty_Completed_10,Qty_Rejected_10,Qty_for_MRB_10,concept:name_11,lifecycle:transition_11,org:resource_11,Activity_11,Resource_11,Work_Order_Qty_11,Part_Desc__11,Worker_ID_11,Report_Type_11,Qty_Completed_11,Qty_Rejected_11,Qty_for_MRB_11,concept:name_12,lifecycle:transition_12,org:resource_12,Activity_12,Resource_12,Work_Order_Qty_12,Part_Desc__12,Worker_ID_12,Report_Type_12,Qty_Completed_12,Qty_Rejected_12,Qty_for_MRB_12,concept:name_13,lifecycle:transition_13,org:resource_13,Activity_13,Resource_13,Work_Order_Qty_13,Part_Desc__13,Worker_ID_13,Report_Type_13,Qty_Completed_13,Qty_Rejected_13,Qty_for_MRB_13,remainingTime,prediction
0,1,2,0,3,168,5,2,6,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,0,1,20,0,3,168,5,20,6,78,7,7,0,1,2,0,3,168,5,2,6,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,0,1,2,0,3,168,5,2,6,7,7,7,0,13,20,0,3,168,5,20,6,78,7,7,0,1,20,0,3,168,5,20,6,7,7,7,0,13,20,0,3,168,5,20,6,7,7,7,118,1,153,118,120,168,5,153,11,7,7,7,0,13,2,0,3,168,5,2,6,7,7,7,118,13,153,118,120,168,5,153,11,7,7,7,118,1,153,118,120,168,5,153,11,7,7,7,7498080.0,7498080.96398
151,1,98,151,94,197,5,98,6,7,7,7,151,13,98,151,94,197,5,98,6,7,7,7,21,1,98,21,22,197,5,98,6,184,7,7,21,13,98,21,22,197,5,98,6,184,7,7,198,1,98,198,120,197,5,98,6,7,7,7,198,13,98,198,120,197,5,98,6,7,7,7,151,1,98,151,94,197,5,98,6,7,7,7,151,13,98,151,94,197,5,98,6,7,7,7,21,1,98,21,22,197,5,98,6,199,7,7,21,13,98,21,22,197,5,98,6,199,7,7,0,1,2,0,3,197,5,2,6,7,7,7,0,13,2,0,3,197,5,2,6,7,7,7,0,1,2,0,3,197,5,2,6,7,7,7,6026880.0,6026873.25656
70,1,71,70,72,232,144,71,11,7,7,7,70,13,71,70,72,232,144,71,11,7,7,7,70,1,71,70,72,232,144,71,6,66,7,7,70,13,71,70,72,232,144,71,6,66,7,7,70,1,24,70,72,232,144,24,6,37,7,7,70,13,24,70,72,232,144,24,6,37,7,7,70,1,32,70,72,232,144,32,6,31,7,7,70,13,32,70,72,232,144,32,6,31,7,7,70,1,71,70,72,232,144,71,6,34,7,7,70,13,71,70,72,232,144,71,6,34,7,7,70,1,24,70,72,232,144,24,11,12,7,7,70,13,24,70,72,232,144,24,11,12,7,7,70,1,24,70,72,232,144,24,6,12,7,7,6066660.0,6066666.17612
17,1,16,17,18,237,5,16,6,7,7,7,17,13,16,17,18,237,5,16,6,7,7,7,108,1,85,108,109,237,5,85,11,7,7,7,108,13,85,108,109,237,5,85,11,7,7,7,108,1,8,108,109,237,5,8,6,238,7,7,108,13,8,108,109,237,5,8,6,238,7,7,108,1,85,108,109,237,5,85,6,78,7,7,17,1,16,17,18,237,5,16,11,7,7,7,108,13,85,108,109,237,5,85,6,78,7,7,108,1,85,108,109,237,5,85,11,12,7,7,17,13,16,17,18,237,5,16,11,7,7,7,17,1,52,17,18,237,5,52,6,237,7,7,17,13,52,17,18,237,5,52,6,237,7,7,7285200.0,7285203.04078
9,1,14,9,10,161,162,14,11,7,7,7,9,13,14,9,10,161,162,14,11,7,7,7,9,1,32,9,10,161,162,32,11,66,7,7,9,13,32,9,10,161,162,32,11,66,7,7,9,1,32,9,10,161,162,32,6,61,7,7,9,13,32,9,10,161,162,32,6,61,7,7,9,1,14,9,10,161,162,14,6,88,7,7,17,1,29,17,18,161,162,29,6,7,7,7,17,13,29,17,18,161,162,29,6,7,7,7,9,13,14,9,10,161,162,14,6,88,7,7,9,1,43,9,10,161,162,43,6,79,7,7,9,13,43,9,10,161,162,43,6,79,7,7,9,1,43,9,10,161,162,43,6,79,7,7,7149600.0,7149581.58312
108,1,8,108,109,146,5,8,11,7,7,7,108,1,8,108,109,146,5,8,11,7,7,7,108,13,8,108,109,146,5,8,11,7,7,7,108,13,8,108,109,146,5,8,11,7,7,7,108,1,8,108,109,146,5,8,6,92,7,7,108,13,8,108,109,146,5,8,6,92,7,7,108,1,85,108,109,146,5,85,49,7,7,7,17,1,80,17,18,146,5,80,6,7,7,7,108,13,85,108,109,146,5,85,49,7,7,7,17,13,80,17,18,146,5,80,6,7,7,7,108,1,8,108,109,146,5,8,6,58,7,7,17,1,80,17,18,146,5,80,6,107,34,7,17,13,80,17,18,146,5,80,6,107,34,7,6565500.0,6565508.87176
9,1,14,9,10,180,5,14,11,7,7,7,9,13,14,9,10,180,5,14,11,7,7,7,108,1,85,108,109,180,5,85,11,12,7,7,108,13,85,108,109,180,5,85,11,12,7,7,9,1,8,9,10,180,5,8,11,7,7,7,9,13,8,9,10,180,5,8,11,7,7,7,9,1,8,9,10,180,5,8,6,66,7,7,9,13,8,9,10,180,5,8,6,66,7,7,9,1,8,9,10,180,5,8,11,7,7,7,9,13,8,9,10,180,5,8,11,7,7,7,9,1,8,9,10,180,5,8,6,69,7,7,9,13,8,9,10,180,5,8,6,69,7,7,108,1,45,108,109,180,5,45,6,7,7,7,4765380.0,4765399.86159
75,1,32,75,76,77,38,32,11,12,7,7,75,13,32,75,76,77,38,32,11,12,7,7,75,1,43,75,76,77,38,43,11,50,7,7,17,1,16,17,18,77,38,16,6,7,7,7,17,13,16,17,18,77,38,16,6,7,7,7,75,13,43,75,76,77,38,43,11,50,7,7,75,1,43,75,76,77,38,43,6,4,7,7,75,13,43,75,76,77,38,43,6,4,7,7,75,1,32,75,76,77,38,32,6,79,7,7,75,13,32,75,76,77,38,32,6,79,7,7,75,1,14,75,76,77,38,14,6,55,7,7,75,13,14,75,76,77,38,14,6,55,7,7,75,1,43,75,76,77,38,43,6,78,7,7,2323680.0,2327732.808
122,1,39,122,142,73,96,39,11,7,7,7,122,13,39,122,142,73,96,39,11,7,7,7,122,1,39,122,142,73,96,39,11,7,7,7,122,13,39,122,142,73,96,39,11,7,7,7,122,1,39,122,142,73,96,39,49,7,7,7,122,13,39,122,142,73,96,39,49,7,7,7,122,1,39,122,142,73,96,39,6,7,7,7,122,1,148,122,142,73,96,148,6,88,7,7,122,13,39,122,142,73,96,39,6,7,7,7,122,1,39,122,142,73,96,39,6,107,7,7,122,13,39,122,142,73,96,39,6,107,7,7,122,13,148,122,142,73,96,148,6,88,7,7,122,1,147,122,142,73,96,147,6,51,7,7,2709300.0,2709849.54895
0,1,2,0,3,159,5,2,6,7,7,7,0,13,2,0,3,159,5,2,6,7,7,7,154,1,150,154,155,159,5,150,11,7,7,7,154,13,150,154,155,159,5,150,11,7,7,7,154,1,119,154,155,159,5,119,11,66,7,7,154,13,119,154,155,159,5,119,11,66,7,7,154,1,153,154,155,159,5,153,6,160,7,7,154,13,153,154,155,159,5,153,6,160,7,7,154,1,150,154,155,159,5,150,6,97,7,7,154,13,150,154,155,159,5,150,6,97,7,7,154,1,119,154,155,159,5,119,6,4,7,7,154,13,119,154,155,159,5,119,6,4,7,7,154,1,153,154,155,159,5,153,6,33,7,7,3993300.0,3993258.46437
70,1,24,70,72,100,165,24,11,7,7,7,70,13,24,70,72,100,165,24,11,7,7,7,70,1,24,70,72,100,165,24,11,7,7,7,17,1,52,17,18,100,165,52,11,7,7,7,70,13,24,70,72,100,165,24,11,7,7,7,17,13,52,17,18,100,165,52,11,7,7,7,70,1,24,70,72,100,165,24,11,50,7,7,17,1,52,17,18,100,165,52,6,7,7,7,17,13,52,17,18,100,165,52,6,7,7,7,70,13,24,70,72,100,165,24,11,50,7,7,70,1,71,70,72,100,165,71,6,15,7,7,70,13,71,70,72,100,165,71,6,15,7,7,70,1,28,70,72,100,165,28,6,42,7,7,2138880.0,2136930.85915
9,1,14,9,10,169,170,14,11,12,7,7,9,13,14,9,10,169,170,14,11,12,7,7,17,1,29,17,18,169,170,29,6,7,7,7,9,1,14,9,10,169,170,14,6,15,7,7,9,13,14,9,10,169,170,14,6,15,7,7,17,13,29,17,18,169,170,29,6,7,7,7,9,1,32,9,10,169,170,32,6,88,7,7,9,13,32,9,10,169,170,32,6,88,7,7,9,1,32,9,10,169,170,32,11,66,7,7,9,13,32,9,10,169,170,32,11,66,7,7,9,1,32,9,10,169,170,32,6,141,7,7,9,13,32,9,10,169,170,32,6,141,7,7,9,1,85,9,10,169,170,85,6,58,7,7,3173460.0,3171704.42673
173,1,80,173,18,88,172,80,6,63,7,7,17,1,80,17,18,88,172,80,6,63,7,7,173,13,80,173,18,88,172,80,6,63,7,7,17,13,80,17,18,88,172,80,6,63,7,7,122,1,39,122,142,88,172,39,6,7,7,7,122,13,39,122,142,88,172,39,6,7,7,7,122,1,39,122,142,88,172,39,11,12,7,7,122,13,39,122,142,88,172,39,11,12,7,7,122,1,39,122,142,88,172,39,6,66,7,7,122,13,39,122,142,88,172,39,6,66,7,7,122,1,39,122,142,88,172,39,11,7,7,7,122,13,39,122,142,88,172,39,11,7,7,7,122,1,39,122,142,88,172,39,6,12,7,7,3954240.0,3953311.13162
9,1,14,9,10,149,170,14,11,7,7,7,9,13,14,9,10,149,170,14,11,7,7,7,9,1,43,9,10,149,170,43,6,181,7,7,9,13,43,9,10,149,170,43,6,181,7,7,17,1,29,17,18,149,170,29,6,7,7,7,9,1,8,9,10,149,170,8,6,7,7,7,9,1,8,9,10,149,170,8,6,97,7,7,9,13,8,9,10,149,170,8,6,7,7,7,9,13,8,9,10,149,170,8,6,97,7,7,17,13,29,17,18,149,170,29,6,7,7,7,9,1,8,9,10,149,170,8,6,115,7,7,9,1,32,9,10,149,170,32,6,97,7,7,9,13,32,9,10,149,170,32,6,97,7,7,3294000.0,3293266.74827
40,1,45,40,41,79,38,45,11,12,7,7,17,1,52,17,18,79,38,52,11,7,7,7,40,13,45,40,41,79,38,45,11,12,7,7,40,1,45,40,41,79,38,45,11,7,7,7,40,13,45,40,41,79,38,45,11,7,7,7,40,1,45,40,41,79,38,45,6,15,7,7,17,13,52,17,18,79,38,52,11,7,7,7,40,13,45,40,41,79,38,45,6,15,7,7,40,1,43,40,41,79,38,43,6,102,7,7,40,13,43,40,41,79,38,43,6,102,7,7,40,1,45,40,41,79,38,45,6,61,7,7,40,13,45,40,41,79,38,45,6,61,7,7,17,1,52,17,18,79,38,52,6,79,7,7,1965600.0,1963824.58635
200,1,85,200,109,63,110,85,11,7,7,7,200,13,85,200,109,63,110,85,11,7,7,7,200,1,14,200,109,63,110,14,6,63,7,7,200,13,14,200,109,63,110,14,6,63,7,7,108,1,43,108,109,63,110,43,11,7,7,7,108,13,43,108,109,63,110,43,11,7,7,7,30,1,80,30,18,63,110,80,6,63,7,7,17,1,80,17,18,63,110,80,6,91,12,7,108,1,85,108,109,63,110,85,6,63,7,7,17,13,80,17,18,63,110,80,6,91,12,7,30,13,80,30,18,63,110,80,6,63,7,7,108,13,85,108,109,63,110,85,6,63,7,7,108,1,85,108,109,63,110,85,11,7,7,7,3096540.0,3096733.11794
75,1,32,75,76,201,27,32,49,7,7,7,75,1,32,75,76,201,27,32,11,7,7,7,75,13,32,75,76,201,27,32,49,7,7,7,75,13,32,75,76,201,27,32,11,7,7,7,75,1,32,75,76,201,27,32,11,12,7,7,75,13,32,75,76,201,27,32,11,12,7,7,75,1,32,75,76,201,27,32,6,55,7,7,17,1,29,17,18,201,27,29,6,107,7,7,17,13,29,17,18,201,27,29,6,107,7,7,75,13,32,75,76,201,27,32,6,55,7,7,75,1,43,75,76,201,27,43,6,115,7,7,75,13,43,75,76,201,27,43,6,115,7,7,75,1,32,75,76,201,27,32,6,115,7,7,4435800.0,4436019.81624
17,1,29,17,18,208,209,29,6,210,7,7,17,13,29,17,18,208,209,29,6,210,7,7,9,1,14,9,10,208,209,14,6,68,7,7,9,13,14,9,10,208,209,14,6,68,7,7,17,1,29,17,18,208,209,29,6,211,7,7,17,13,29,17,18,208,209,29,6,211,7,7,17,1,29,17,18,208,209,29,6,7,50,7,17,13,29,17,18,208,209,29,6,7,50,7,21,1,20,21,22,208,209,20,6,4,7,7,21,1,2,21,22,208,209,2,6,81,7,7,21,13,20,21,22,208,209,20,6,4,7,7,21,13,2,21,22,208,209,2,6,81,7,7,154,1,153,154,155,208,209,153,11,7,7,7,4344600.0,4345271.28567
108,1,8,108,109,63,110,8,11,12,7,7,108,13,8,108,109,63,110,8,11,12,7,7,108,1,8,108,109,63,110,8,6,91,7,7,108,13,8,108,109,63,110,8,6,91,7,7,17,1,80,17,18,63,110,80,6,91,12,7,17,13,80,17,18,63,110,80,6,91,12,7,21,1,2,21,22,63,110,2,6,91,7,7,21,13,2,21,22,63,110,2,6,91,7,7,215,1,214,215,216,63,110,214,6,91,7,7,0,1,98,0,3,63,110,98,6,91,7,7,0,13,98,0,3,63,110,98,6,91,7,7,215,13,214,215,216,63,110,214,6,91,7,7,173,1,80,173,18,63,110,80,6,19,50,7,2809140.0,2809140.69767
23,1,28,23,25,107,5,28,11,7,7,7,23,1,28,23,25,107,5,28,49,7,7,7,23,13,28,23,25,107,5,28,49,7,7,7,17,1,16,17,18,107,5,16,11,7,7,7,17,13,16,17,18,107,5,16,11,7,7,7,23,13,28,23,25,107,5,28,11,7,7,7,23,1,28,23,25,107,5,28,11,12,7,7,23,13,28,23,25,107,5,28,11,12,7,7,23,1,28,23,25,107,5,28,6,34,7,7,23,13,28,23,25,107,5,28,6,34,7,7,23,1,71,23,25,107,5,71,11,12,7,7,23,13,71,23,25,107,5,71,11,12,7,7,23,1,71,23,25,107,5,71,6,34,7,7,2410140.0,2409622.49637
122,1,45,122,142,73,230,45,6,88,7,7,122,13,45,122,142,73,230,45,6,88,7,7,122,1,8,122,142,73,230,8,6,231,7,7,122,13,8,122,142,73,230,8,6,231,7,7,122,1,32,122,142,73,230,32,6,115,7,7,122,13,32,122,142,73,230,32,6,115,7,7,30,1,52,30,18,73,230,52,6,73,7,7,30,13,52,30,18,73,230,52,6,73,7,7,122,1,45,122,41,73,230,45,11,7,7,7,122,13,45,122,41,73,230,45,11,7,7,7,122,1,39,122,41,73,230,39,11,12,7,7,122,13,39,122,41,73,230,39,11,12,7,7,122,1,39,122,41,73,230,39,6,7,7,7,2991060.0,2991306.29978
40,1,45,40,41,115,239,45,11,12,7,7,40,13,45,40,41,115,239,45,11,12,7,7,40,1,45,40,41,115,239,45,11,7,7,7,17,1,29,17,18,115,239,29,6,7,7,7,40,13,45,40,41,115,239,45,11,7,7,7,17,13,29,17,18,115,239,29,6,7,7,7,40,1,45,40,41,115,239,45,11,7,7,7,17,1,29,17,18,115,239,29,6,7,7,7,17,13,29,17,18,115,239,29,6,7,7,7,40,13,45,40,41,115,239,45,11,7,7,7,40,1,45,40,41,115,239,45,6,69,7,7,40,13,45,40,41,115,239,45,6,69,7,7,40,1,98,40,41,115,239,98,6,44,7,7,1774860.0,1778197.96529
75,1,32,75,76,152,38,32,11,7,7,7,75,13,32,75,76,152,38,32,11,7,7,7,75,1,32,75,76,152,38,32,11,50,7,7,75,13,32,75,76,152,38,32,11,50,7,7,75,1,14,75,76,152,38,14,11,66,7,7,17,1,29,17,18,152,38,29,6,7,7,7,17,13,29,17,18,152,38,29,6,7,7,7,75,13,14,75,76,152,38,14,11,66,7,7,17,1,29,17,18,152,38,29,6,7,7,7,17,13,29,17,18,152,38,29,6,7,7,7,75,1,14,75,76,152,38,14,11,50,7,7,75,13,14,75,76,152,38,14,11,50,7,7,75,1,45,75,76,152,38,45,6,69,7,7,2939040.0,2939837.89189
70,1,24,70,72,181,5,24,11,7,7,7,70,13,24,70,72,181,5,24,11,7,7,7,70,1,71,70,72,181,5,71,11,7,7,7,70,13,71,70,72,181,5,71,11,7,7,7,70,1,28,70,72,181,5,28,11,7,7,7,70,13,28,70,72,181,5,28,11,7,7,7,70,1,71,70,72,181,5,71,6,51,7,7,70,13,71,70,72,181,5,71,6,51,7,7,70,1,71,70,72,181,5,71,6,31,7,7,70,13,71,70,72,181,5,71,6,31,7,7,70,1,71,70,72,181,5,71,6,42,7,7,70,13,71,70,72,181,5,71,6,42,7,7,17,1,80,17,18,181,5,80,6,140,7,7,2957640.0,2957822.13931
108,1,32,108,109,158,47,32,11,7,7,7,108,13,32,108,109,158,47,32,11,7,7,7,108,1,85,108,109,158,47,85,11,7,7,7,108,13,85,108,109,158,47,85,11,7,7,7,108,1,43,108,109,158,47,43,11,7,7,7,108,13,43,108,109,158,47,43,11,7,7,7,108,1,85,108,109,158,47,85,11,50,7,7,108,13,85,108,109,158,47,85,11,50,7,7,108,1,14,108,109,158,47,14,11,12,7,7,108,13,14,108,109,158,47,14,11,12,7,7,108,1,85,108,109,158,47,85,11,107,7,7,17,1,80,17,18,158,47,80,6,7,7,7,17,13,80,17,18,158,47,80,6,7,7,7,2386680.0,2387193.13031
70,1,24,70,72,88,47,24,11,12,7,7,70,13,24,70,72,88,47,24,11,12,7,7,70,1,28,70,72,88,47,28,11,12,7,7,70,13,28,70,72,88,47,28,11,12,7,7,70,1,28,70,72,88,47,28,6,102,7,7,70,13,28,70,72,88,47,28,6,102,7,7,70,1,8,70,72,88,47,8,6,4,7,7,70,13,8,70,72,88,47,8,6,4,7,7,70,1,24,70,72,88,47,24,6,66,7,7,17,1,52,17,18,88,47,52,6,88,7,7,70,13,24,70,72,88,47,24,6,66,7,7,17,13,52,17,18,88,47,52,6,88,7,7,21,1,20,21,22,88,47,20,6,88,7,7,1784400.0,1781357.06231
108,1,85,108,109,61,5,85,11,7,7,7,108,13,85,108,109,61,5,85,11,7,7,7,108,1,32,108,109,61,5,32,11,7,7,7,108,13,32,108,109,61,5,32,11,7,7,7,108,1,43,108,109,61,5,43,11,66,7,7,108,1,85,108,109,61,5,85,6,63,7,7,108,13,43,108,109,61,5,43,11,66,7,7,108,13,85,108,109,61,5,85,6,63,7,7,17,1,16,17,18,61,5,16,6,55,12,7,17,1,16,17,18,61,5,16,6,7,7,7,17,13,16,17,18,61,5,16,6,55,12,7,17,13,16,17,18,61,5,16,6,7,7,7,21,1,153,21,22,61,5,153,6,55,7,7,2315940.0,2316056.06118
40,1,45,40,41,78,38,45,11,12,7,7,103,1,71,103,25,78,38,71,6,7,7,7,103,13,71,103,25,78,38,71,6,7,7,7,40,13,45,40,41,78,38,45,11,12,7,7,40,1,45,40,41,78,38,45,11,12,7,7,40,13,45,40,41,78,38,45,11,12,7,7,40,1,32,40,41,78,38,32,6,44,7,7,40,13,32,40,41,78,38,32,6,44,7,7,40,1,240,40,41,78,38,240,6,195,7,7,40,13,240,40,41,78,38,240,6,195,7,7,40,1,45,40,41,78,38,45,11,7,7,7,40,13,45,40,41,78,38,45,11,7,7,7,40,1,45,40,41,78,38,45,6,63,7,7,1758060.0,1759338.17633
243,1,24,243,72,244,245,24,11,7,7,7,243,13,24,243,72,244,245,24,11,7,7,7,243,1,71,243,72,244,245,71,11,12,7,7,243,13,71,243,72,244,245,71,11,12,7,7,243,1,71,243,72,244,245,71,6,91,7,7,243,13,71,243,72,244,245,71,6,91,7,7,243,1,24,243,72,244,245,24,6,102,7,7,243,13,24,243,72,244,245,24,6,102,7,7,243,1,24,243,72,244,245,24,6,61,7,7,243,13,24,243,72,244,245,24,6,61,7,7,243,1,71,243,72,244,245,71,6,61,7,7,243,13,71,243,72,244,245,71,6,61,7,7,243,1,8,243,72,244,245,8,6,175,7,7,2052840.0,2054354.82705
9,1,14,9,10,79,5,14,11,7,7,7,9,13,14,9,10,79,5,14,11,7,7,7,9,1,8,9,10,79,5,8,11,66,7,7,9,13,8,9,10,79,5,8,11,66,7,7,9,1,8,9,10,79,5,8,6,195,7,7,9,13,8,9,10,79,5,8,6,195,7,7,17,1,52,17,18,79,5,52,6,7,7,7,17,13,52,17,18,79,5,52,6,7,7,7,9,1,14,9,10,79,5,14,6,107,7,7,9,13,14,9,10,79,5,14,6,107,7,7,17,1,52,17,18,79,5,52,6,247,12,7,17,13,52,17,18,79,5,52,6,247,12,7,21,1,20,21,22,79,5,20,6,247,7,7,3105960.0,3105420.66738
243,1,24,243,72,250,218,24,11,12,7,7,243,13,24,243,72,250,218,24,11,12,7,7,243,1,71,243,72,250,218,71,11,7,7,7,243,13,71,243,72,250,218,71,11,7,7,7,243,1,71,243,72,250,218,71,6,44,7,7,243,13,71,243,72,250,218,71,6,44,7,7,17,1,52,17,18,250,218,52,6,7,7,7,243,1,28,243,72,250,218,28,6,4,7,7,17,13,52,17,18,250,218,52,6,7,7,7,243,13,28,243,72,250,218,28,6,4,7,7,243,1,24,243,72,250,218,24,6,61,7,7,243,13,24,243,72,250,218,24,6,61,7,7,243,1,71,243,72,250,218,71,6,12,7,7,3089820.0,3087894.4689
23,1,28,23,25,100,165,28,11,12,7,7,23,1,28,23,25,100,165,28,49,7,7,7,23,13,28,23,25,100,165,28,49,7,7,7,23,13,28,23,25,100,165,28,11,12,7,7,23,1,28,23,25,100,165,28,6,50,7,7,23,13,28,23,25,100,165,28,6,50,7,7,23,1,8,23,25,100,165,8,6,46,7,7,23,13,8,23,25,100,165,8,6,46,7,7,23,1,28,23,25,100,165,28,6,19,7,7,17,1,52,17,18,100,165,52,11,7,7,7,23,13,28,23,25,100,165,28,6,19,7,7,17,13,52,17,18,100,165,52,11,7,7,7,23,1,71,23,25,100,165,71,11,7,7,7,3413160.0,3413587.83073
40,1,39,40,41,19,38,39,11,7,7,7,40,13,39,40,41,19,38,39,11,7,7,7,40,1,39,40,41,19,38,39,49,7,7,7,40,13,39,40,41,19,38,39,49,7,7,7,40,1,39,40,41,19,38,39,11,12,7,7,40,13,39,40,41,19,38,39,11,12,7,7,40,1,39,40,41,19,38,39,49,7,7,7,40,13,39,40,41,19,38,39,49,7,7,7,40,1,39,40,41,19,38,39,6,15,7,7,40,13,39,40,41,19,38,39,6,15,7,7,40,1,39,40,41,19,38,39,6,19,7,7,40,13,39,40,41,19,38,39,6,19,7,7,17,1,29,17,18,19,38,29,6,19,7,7,2231520.0,2231594.4655
9,1,43,9,10,254,5,43,11,7,7,7,9,13,43,9,10,254,5,43,11,7,7,7,9,1,43,9,10,254,5,43,11,7,7,7,9,13,43,9,10,254,5,43,11,7,7,7,9,1,85,9,10,254,5,85,6,19,7,7,17,1,16,17,18,254,5,16,11,7,7,7,17,13,16,17,18,254,5,16,11,7,7,7,9,13,85,9,10,254,5,85,6,19,7,7,9,1,32,9,10,254,5,32,6,115,7,7,9,1,8,9,10,254,5,8,6,83,7,7,9,13,32,9,10,254,5,32,6,115,7,7,9,1,32,9,10,254,5,32,6,255,7,7,9,13,32,9,10,254,5,32,6,255,7,7,3981720.0,3981669.06269
23,1,28,23,25,160,258,28,11,7,7,7,23,1,28,23,25,160,258,28,49,7,7,7,23,13,28,23,25,160,258,28,49,7,7,7,23,13,28,23,25,160,258,28,11,7,7,7,23,1,28,23,25,160,258,28,11,12,7,7,23,13,28,23,25,160,258,28,11,12,7,7,23,1,28,23,25,160,258,28,11,7,7,7,23,13,28,23,25,160,258,28,11,7,7,7,23,1,28,23,25,160,258,28,11,12,7,7,23,1,28,23,25,160,258,28,6,42,7,7,23,13,28,23,25,160,258,28,11,12,7,7,23,13,28,23,25,160,258,28,6,42,7,7,23,1,71,23,25,160,258,71,6,69,7,7,3062940.0,3063551.0648
108,1,85,108,109,259,5,85,11,66,7,7,108,13,85,108,109,259,5,85,11,66,7,7,108,1,85,108,109,259,5,85,6,91,7,7,108,13,85,108,109,259,5,85,6,91,7,7,108,1,8,108,109,259,5,8,6,220,7,7,108,13,8,108,109,259,5,8,6,220,7,7,108,1,43,108,109,259,5,43,6,260,7,7,108,13,43,108,109,259,5,43,6,260,7,7,108,1,85,108,109,259,5,85,6,31,7,7,108,13,85,108,109,259,5,85,6,31,7,7,108,1,85,108,109,259,5,85,11,7,7,7,108,13,85,108,109,259,5,85,11,7,7,7,108,1,32,108,109,259,5,32,11,12,7,7,2464560.0,2464128.21095
122,1,45,122,41,91,269,45,11,7,7,7,122,1,45,122,41,91,269,45,6,102,7,7,122,13,45,122,41,91,269,45,11,7,7,7,122,13,45,122,41,91,269,45,6,102,7,7,122,1,39,122,41,91,269,39,6,102,7,7,122,13,39,122,41,91,269,39,6,102,7,7,122,1,39,122,41,91,269,39,11,12,7,7,122,13,39,122,41,91,269,39,11,12,7,7,122,1,39,122,41,91,269,39,6,44,7,7,122,13,39,122,41,91,269,39,6,44,7,7,30,1,16,30,18,91,269,16,6,91,7,7,30,13,16,30,18,91,269,16,6,91,7,7,266,1,267,266,268,91,269,267,6,91,7,7,3715500.0,3714404.68825
