,id,timestamp,state,resource,next_state,next_time,next_dur,elapsed_time,total_time,remaining_time,history,total_q,queue_1,queue_4,queue_0,queue_3,queue_26,queue_41,queue_7,queue_10,queue_18,queue_2,queue_9,queue_14,queue_16,queue_17,queue_5,queue_19,queue_46,queue_15,queue_6,queue_34,queue_8,queue_33,queue_21,queue_35,queue_40,queue_39,queue_13,queue_29,queue_38,queue_24,queue_47,queue_36,queue_30,queue_27,queue_43,queue_48,queue_25,queue_42,queue_28,queue_50,queue_32,queue_11,queue_44,queue_37,queue_23,queue_22,queue_31,queue_52,queue_45,queue_54,queue_20,queue_53,queue_49,queue_12,queue_51
8544,37,1332829980.0,16,11,16,1332831600,1620,462780,739620,276840,16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_1_1_16_16_16_16_16_16_16,42,6,1,2,4,1,0,0,1,4,4,0,0,1,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8545,139,1332830040.0,19,14,1,1332832140,2100,78960,273900,194940,19_19_19_19_19_19_19_19,41,6,1,1,4,1,0,0,1,4,4,0,0,1,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8546,40,1332830040.0,0,0,0,1332835560,5520,48060,163800,115740,0_0_0_0_0_0,42,6,1,2,4,1,0,0,1,4,4,0,0,1,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8547,220,1332830640.0,4,4,4,1332832200,1560,2479080,2717640,238560,0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1_0_0_1_1_2_2_2_2_2_2_2_2_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_3_3_3_3_3_3_3_3_3_3_3_3_3_3_4_4_4_4_1_4_4_1_4_4_4_4_4_4_4_4_4_4_4_4,42,6,1,2,4,1,0,0,1,4,4,0,0,1,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8548,57,1332831300.0,26,22,26,1332833940,2640,2556360,2760240,203880,26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_8_8_8_8_2_2_26_8_8_26_26_26_26_26_26_26_26_8_8_26_26_26_26_26_26_8_8_8_8_26_26_26_26_6_6_5_5_26_26_26_26_26_26_26_26,42,6,1,2,4,1,0,0,1,4,4,0,0,1,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8549,30,1332831360.0,13,9,13,1332834480,3120,543360,608400,65040,0_0_0_0_0_1_0_0_1_0_1_1_2_2_3_3_3_3_3_3_13_13_13,42,6,1,2,4,1,0,0,1,4,4,0,0,1,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8550,219,1332831600.0,18,13,18,1332851400,19800,3541140,3801540,260400,26_26_26_26_26_26_26_26_26_26_8_8_38_38_17_17_17_17_17_17_17_1_17_1_1_1_17_17_1_1_17_17_1_17_1_17_1_1_3_25_3_25_18_18_18_18_18_18_18_18_18_18_15_15_15_15_15_15_3_3_18_18_18_18_18_18_18,38,6,1,1,4,1,0,0,0,4,4,0,0,0,1,5,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8551,188,1332831600.0,5,1,5,1332837600,6000,4152360,4331160,178800,0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_1_2_2_2_2_3_3_3_3_21_21_3_3_3_3_3_3_3_3_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_1_1_18_18_18_18_1_1_18_3_18_18_3_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_5_5_5_5_5,39,6,1,1,4,1,0,0,0,4,4,0,0,0,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8552,14,1332831600.0,1,1,1,1332833700,2100,1245000,1331160,86160,20_20_20_20_20_20_20_20_20_20_20_20_8_8_0_0_0_0_0_20_0_20_20_0_0_20_0_0_0_0_0_0_1_1_2_2_2_2_0_1_1,40,7,1,1,4,1,0,0,0,4,4,0,0,0,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8553,37,1332831600.0,16,11,1,1332836700,5100,464400,739620,275220,16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_1_1_16_16_16_16_16_16_16_16,41,7,1,1,4,1,0,0,0,4,4,0,0,1,1,6,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8554,196,1332831600.0,8,1,10,1332834540,2940,3023700,3285300,261600,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_1_1_1_1_7_7_1_1_7_7_1_1_7_7_7_1_1_7_7_7_7_7_7_7_7_7_1_1_7_7_7_30_30_7_1_7_7_1_7_1_1_7_7_7_1_7_7_1_1_1_7_7_30_30_1_1_10_10_10_1_1_10_10_10_10_1_1_10_10_10_10_8_8_7_10_10_7_10_10_10_10_10_7_7_7_7_7_7_8_8_10_10_7_7_1_30_1_30_8_7_8_11_11_7_10_10_8,42,7,1,1,4,1,0,0,0,4,4,0,0,1,1,6,2,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8555,14,1332831600.0,1,1,1,1332831600,0,1245000,1331160,86160,20_20_20_20_20_20_20_20_20_20_20_20_8_8_0_0_0_0_0_20_0_20_20_0_0_20_0_0_0_0_0_0_1_1_2_2_2_2_0_1,42,7,1,1,4,1,0,0,0,4,4,0,0,1,1,6,2,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8556,139,1332832140.0,1,1,1,1332833160,1020,81060,273900,192840,19_19_19_19_19_19_19_19_1,42,8,1,1,4,1,0,0,0,4,4,0,0,1,1,6,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8557,220,1332832200.0,4,4,5,1332833220,1020,2480640,2717640,237000,0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1_0_0_1_1_2_2_2_2_2_2_2_2_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_3_3_3_3_3_3_3_3_3_3_3_3_3_3_4_4_4_4_1_4_4_1_4_4_4_4_4_4_4_4_4_4_4_4_4,42,8,1,1,4,1,0,0,0,4,4,0,0,1,1,6,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8558,139,1332833160.0,1,1,19,1332835440,2280,82080,273900,191820,19_19_19_19_19_19_19_19_1_1,42,8,1,1,4,1,0,0,0,4,4,0,0,1,1,6,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8559,220,1332833220.0,5,1,5,1332840900,7680,2481660,2717640,235980,0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1_0_0_1_1_2_2_2_2_2_2_2_2_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_3_3_3_3_3_3_3_3_3_3_3_3_3_3_4_4_4_4_1_4_4_1_4_4_4_4_4_4_4_4_4_4_4_4_4_5,42,8,0,1,4,1,0,0,0,4,4,0,0,1,1,7,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8560,14,1332833700.0,1,1,0,1332834720,1020,1247100,1331160,84060,20_20_20_20_20_20_20_20_20_20_20_20_8_8_0_0_0_0_0_20_0_20_20_0_0_20_0_0_0_0_0_0_1_1_2_2_2_2_0_1_1_1,42,8,0,1,4,1,0,0,0,4,4,0,0,1,1,7,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8561,57,1332833940.0,26,22,26,1332869160,35220,2559000,2760240,201240,26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_26_8_8_8_8_2_2_26_8_8_26_26_26_26_26_26_26_26_8_8_26_26_26_26_26_26_8_8_8_8_26_26_26_26_6_6_5_5_26_26_26_26_26_26_26_26_26,42,8,0,1,4,1,0,0,0,4,4,0,0,1,1,7,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8562,30,1332834480.0,13,9,13,1332843840,9360,546480,608400,61920,0_0_0_0_0_1_0_0_1_0_1_1_2_2_3_3_3_3_3_3_13_13_13_13_13,42,8,0,1,4,1,0,0,0,4,4,0,0,1,1,7,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8563,30,1332834480.0,13,9,13,1332834480,0,546480,608400,61920,0_0_0_0_0_1_0_0_1_0_1_1_2_2_3_3_3_3_3_3_13_13_13_13,42,8,0,1,4,1,0,0,0,4,4,0,0,1,1,7,1,0,1,3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8564,196,1332834540.0,10,8,7,1332835200,660,3026640,3285300,258660,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_1_1_1_1_7_7_1_1_7_7_1_1_7_7_7_1_1_7_7_7_7_7_7_7_7_7_1_1_7_7_7_30_30_7_1_7_7_1_7_1_1_7_7_7_1_7_7_1_1_1_7_7_30_30_1_1_10_10_10_1_1_10_10_10_10_1_1_10_10_10_10_8_8_7_10_10_7_10_10_10_10_10_7_7_7_7_7_7_8_8_10_10_7_7_1_30_1_30_8_7_8_11_11_7_10_10_8_10,42,8,0,1,4,1,0,0,1,4,4,0,0,1,1,7,1,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8565,14,1332834720.0,0,0,0,1332845760,11040,1248120,1331160,83040,20_20_20_20_20_20_20_20_20_20_20_20_8_8_0_0_0_0_0_20_0_20_20_0_0_20_0_0_0_0_0_0_1_1_2_2_2_2_0_1_1_1_0,42,7,0,2,4,1,0,0,1,4,4,0,0,1,1,7,1,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8566,196,1332835200.0,7,6,10,1332840600,5400,3027300,3285300,258000,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_1_1_1_1_7_7_1_1_7_7_1_1_7_7_7_1_1_7_7_7_7_7_7_7_7_7_1_1_7_7_7_30_30_7_1_7_7_1_7_1_1_7_7_7_1_7_7_1_1_1_7_7_30_30_1_1_10_10_10_1_1_10_10_10_10_1_1_10_10_10_10_8_8_7_10_10_7_10_10_10_10_10_7_7_7_7_7_7_8_8_10_10_7_7_1_30_1_30_8_7_8_11_11_7_10_10_8_10_7,42,7,0,2,4,1,0,1,0,4,4,0,0,1,1,7,1,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8567,139,1332835440.0,19,14,19,1332863760,28320,84360,273900,189540,19_19_19_19_19_19_19_19_1_1_19,42,6,0,2,4,1,0,1,0,4,4,0,0,1,1,7,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8568,40,1332835560.0,0,0,0,1332864240,28680,53580,163800,110220,0_0_0_0_0_0_0,42,6,0,2,4,1,0,1,0,4,4,0,0,1,1,7,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8569,22,1332836220.0,17,12,17,1332870420,34200,608700,813960,205260,17_17_17_17_17_17_17_17_17_17_17_17_17,42,6,0,2,4,1,0,1,0,4,4,0,0,1,1,7,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8570,37,1332836700.0,1,1,1,1332840360,3660,469500,739620,270120,16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_1_1_16_16_16_16_16_16_16_16_1,42,7,0,2,4,1,0,1,0,4,4,0,0,0,1,7,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8571,42,1332836820.0,3,3,3,1332843720,6900,695580,956940,261360,16_16_16_16_1_1_2_2_3,42,7,0,2,5,1,0,1,0,4,3,0,0,0,1,7,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8572,188,1332837600.0,5,1,5,1332846000,8400,4158360,4331160,172800,0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_1_2_2_2_2_3_3_3_3_21_21_3_3_3_3_3_3_3_3_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_1_1_18_18_18_18_1_1_18_3_18_18_3_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_5_5_5_5_5_5,42,7,0,2,5,1,0,1,0,4,3,0,0,0,1,7,2,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8573,63,1332838800.0,5,1,5,1332840600,1800,5980140,6236460,256320,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16_2_2_2_0_1_1_1_1_1_16_16_1_1_1_3_3_18_3_18_3_3_3_3_3_18_18_18_18_3_3_3_3_18_18_18_18_18_18_18_5_5_5_18_5_18_18_18_18_18_5_5_5_18_18_18_5_6_6_5_5_5_5_3_5_18_3_3_3_18_16_18_16_5_18_18_6_3_6_18_3_18_18_5_5_18_5_5_5_5_5_5_5_5_5_18_3_5_3_18_3_3_3_3_18_18_18_18_3_5_5_18_3_18_6_3_6_3_18_3_3_18_18_5_5_3_18_3_5_34_34_3_3_18_5_18_3_2_3_2_18_5_34_18_3_5_5_3_5_3_3_5_18_3_34_3_5_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_34_34_5_34_5_34_5_5_6_6_5_5_6_6_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_34_34_34_34_34_34_5,42,7,0,2,5,1,0,1,0,4,3,0,0,0,1,8,2,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8574,37,1332840360.0,1,1,16,1332860400,20040,473160,739620,266460,16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_16_1_1_16_16_16_16_16_16_16_16_1_1,42,7,0,2,5,1,0,1,0,4,3,0,0,0,1,8,2,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8575,196,1332840600.0,10,8,8,1332846060,5460,3032700,3285300,252600,7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_7_1_1_1_1_7_7_1_1_7_7_1_1_7_7_7_1_1_7_7_7_7_7_7_7_7_7_1_1_7_7_7_30_30_7_1_7_7_1_7_1_1_7_7_7_1_7_7_1_1_1_7_7_30_30_1_1_10_10_10_1_1_10_10_10_10_1_1_10_10_10_10_8_8_7_10_10_7_10_10_10_10_10_7_7_7_7_7_7_8_8_10_10_7_7_1_30_1_30_8_7_8_11_11_7_10_10_8_10_7_10,40,7,0,2,5,1,0,0,1,4,3,0,0,0,1,7,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8576,63,1332840600.0,5,1,34,1332843900,3300,5981940,6236460,254520,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16_2_2_2_0_1_1_1_1_1_16_16_1_1_1_3_3_18_3_18_3_3_3_3_3_18_18_18_18_3_3_3_3_18_18_18_18_18_18_18_5_5_5_18_5_18_18_18_18_18_5_5_5_18_18_18_5_6_6_5_5_5_5_3_5_18_3_3_3_18_16_18_16_5_18_18_6_3_6_18_3_18_18_5_5_18_5_5_5_5_5_5_5_5_5_18_3_5_3_18_3_3_3_3_18_18_18_18_3_5_5_18_3_18_6_3_6_3_18_3_3_18_18_5_5_3_18_3_5_34_34_3_3_18_5_18_3_2_3_2_18_5_34_18_3_5_5_3_5_3_3_5_18_3_34_3_5_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_34_34_5_34_5_34_5_5_6_6_5_5_6_6_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_34_34_34_34_34_34_5_5,41,7,0,2,5,1,0,0,1,4,3,0,0,0,1,8,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8577,159,1332840600.0,5,1,5,1332844200,3600,2480580,2484180,3600,16_16_16_16_16_16_16_16_1_1_1_1_2_2_3_3_3_3_18_18_18_18_18_18_5_5_5_5_6_6_5,42,7,0,2,5,1,0,0,1,4,3,0,0,0,1,9,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8578,64,1332840780.0,3,3,3,1332840840,60,6733500,6848760,115260,1_1_11_11_5_5_1_1_6_6_1_1_19_19_2_2_3,42,7,0,2,6,1,0,0,1,4,2,0,0,0,1,9,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8579,64,1332840840.0,3,3,1,1332842640,1800,6733560,6848760,115200,1_1_11_11_5_5_1_1_6_6_1_1_19_19_2_2_3_3,42,7,0,2,6,1,0,0,1,4,2,0,0,0,1,9,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8580,220,1332840900.0,5,1,4,1332864000,23100,2489340,2717640,228300,0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_1_1_1_0_0_1_1_2_2_2_2_2_2_2_2_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_27_3_3_3_3_3_3_3_3_3_3_3_3_3_3_4_4_4_4_1_4_4_1_4_4_4_4_4_4_4_4_4_4_4_4_4_5_5,42,7,0,2,6,1,0,0,1,4,2,0,0,0,1,9,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8581,64,1332842640.0,1,1,1,1332871260,28620,6735360,6848760,113400,1_1_11_11_5_5_1_1_6_6_1_1_19_19_2_2_3_3_1,42,8,0,2,5,1,0,0,1,4,2,0,0,0,1,9,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8582,42,1332843720.0,3,3,18,1332851640,7920,702480,956940,254460,16_16_16_16_1_1_2_2_3_3,42,8,0,2,5,1,0,0,1,4,2,0,0,0,1,9,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8583,30,1332843840.0,13,9,5,1332854760,10920,555840,608400,52560,0_0_0_0_0_1_0_0_1_0_1_1_2_2_3_3_3_3_3_3_13_13_13_13_13_13,42,8,0,2,5,1,0,0,1,4,2,0,0,0,1,9,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8584,63,1332843900.0,34,10,34,1332848400,4500,5985240,6236460,251220,16_16_16_16_16_16_16_16_16_0_0_16_16_0_16_16_0_16_16_0_0_16_16_16_0_0_16_0_0_16_0_16_0_0_0_16_1_1_1_16_16_16_0_1_1_1_16_0_0_16_16_0_16_0_16_0_0_2_2_1_1_0_0_0_0_2_2_2_2_2_2_0_1_0_1_1_0_0_0_1_1_0_0_1_1_1_0_0_0_0_0_2_2_2_2_0_0_0_0_0_0_1_1_1_1_0_0_16_0_16_16_16_16_16_0_0_1_1_2_2_1_1_16_0_2_16_2_2_2_0_1_1_1_1_1_16_16_1_1_1_3_3_18_3_18_3_3_3_3_3_18_18_18_18_3_3_3_3_18_18_18_18_18_18_18_5_5_5_18_5_18_18_18_18_18_5_5_5_18_18_18_5_6_6_5_5_5_5_3_5_18_3_3_3_18_16_18_16_5_18_18_6_3_6_18_3_18_18_5_5_18_5_5_5_5_5_5_5_5_5_18_3_5_3_18_3_3_3_3_18_18_18_18_3_5_5_18_3_18_6_3_6_3_18_3_3_18_18_5_5_3_18_3_5_34_34_3_3_18_5_18_3_2_3_2_18_5_34_18_3_5_5_3_5_3_3_5_18_3_34_3_5_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_34_34_5_34_5_34_5_5_6_6_5_5_6_6_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_5_34_34_34_34_34_34_5_5_34,42,8,0,2,5,1,0,0,1,4,2,0,0,0,1,8,2,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8585,26,1332844200.0,5,1,5,1332846000,1800,1988160,2040360,52200,16_16_16_16_16_16_16_1_1_16_1_1_2_2_25_9_25_9_3_3_18_18_18_18_15_15_15_15_3_3_3_3_18_18_18_18_18_18_5_5_5_5_2_2_11_11_5_5_5,41,8,0,2,5,1,0,0,1,4,2,0,0,0,1,7,2,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8586,159,1332844200.0,5,1,99,1332844200,0,2484180,2484180,0,16_16_16_16_16_16_16_16_1_1_1_1_2_2_3_3_3_3_18_18_18_18_18_18_5_5_5_5_6_6_5_5,41,8,0,2,5,1,0,0,1,4,2,0,0,0,1,7,2,0,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8587,25,1332845100.0,3,3,3,1332854760,9660,1860300,1954980,94680,16_16_16_8_8_16_16_8_8_16_0_0_0_0_0_0_0_0_1_1_2_2_25_25_9_9_3_3_4_4_4_4_15_15_3,41,8,0,2,6,1,0,0,1,4,2,0,0,0,1,7,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8588,14,1332845760.0,0,0,1,1332845940,180,1259160,1331160,72000,20_20_20_20_20_20_20_20_20_20_20_20_8_8_0_0_0_0_0_20_0_20_20_0_0_20_0_0_0_0_0_0_1_1_2_2_2_2_0_1_1_1_0_0,41,8,0,2,6,1,0,0,1,4,2,0,0,0,1,7,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8589,14,1332845940.0,1,1,2,1332846600,660,1259340,1331160,71820,20_20_20_20_20_20_20_20_20_20_20_20_8_8_0_0_0_0_0_20_0_20_20_0_0_20_0_0_0_0_0_0_1_1_2_2_2_2_0_1_1_1_0_0_1,41,9,0,1,6,1,0,0,1,4,2,0,0,0,1,7,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8590,26,1332846000.0,5,1,6,1332892800,46800,1989960,2040360,50400,16_16_16_16_16_16_16_1_1_16_1_1_2_2_25_9_25_9_3_3_18_18_18_18_15_15_15_15_3_3_3_3_18_18_18_18_18_18_5_5_5_5_2_2_11_11_5_5_5_5,39,8,0,1,6,1,0,0,1,4,2,0,0,0,1,6,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8591,188,1332846000.0,5,1,5,1332852600,6600,4166760,4331160,164400,0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_1_1_2_2_2_2_3_3_3_3_21_21_3_3_3_3_3_3_3_3_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_1_1_18_18_18_18_1_1_18_3_18_18_3_18_18_18_18_18_18_18_18_18_18_18_18_18_18_18_5_5_5_5_5_5_5,40,8,0,1,6,1,0,0,1,4,2,0,0,0,1,7,2,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
